"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER"
"34.34","all","4 yr.","mnwk","with","all","Male","Logit","policyTRUE:age_grp45-54",-0.0713100059917967,0.0386691934374009,-1.84410378528417,0.0651680164426798,-3.10649002215991,-9.54105823256551
"34.35","all","4 yr.","mnwk","with","all","Male","Logit","policyTRUE:age_grp55-64",-0.0593857815051396,0.0387302409942665,-1.5333181508974,0.125197484587884,-2.08144316373571,-6.90769786300741
"34.36","all","4 yr.","mnwk","with","all","Male","Logit","policyTRUE:age_grp65-199",0.00114586512122094,0.0388662995049908,0.0294822284553691,0.976479992419983,0.0269396951723994,0.100887375872188
"35","all","4 yr.","mnwk","no","1","Male","Logit","(Intercept)",-12.4295743112907,0.0869601532790992,-142.934135263054,0,NA,NA
"35.1","all","4 yr.","mnwk","no","1","Male","Logit","policyTRUE",0.0953110857902244,0.0042550851791549,22.3993367411634,3.9948577611977e-111,0.399264116056791,1.18718362838037
"35.2","all","4 yr.","mnwk","no","1","Male","Logit","age_grp16-19",1.61247370848089,0.086947748808547,18.5453186606527,8.89723128160964e-77,6.15394718244306,13.3014517474152
"35.3","all","4 yr.","mnwk","no","1","Male","Logit","age_grp20-24",1.2764234730134,0.0866967083069777,14.7228597018218,4.59798816033507e-49,4.11159776829681,8.5599454654714
"35.4","all","4 yr.","mnwk","no","1","Male","Logit","age_grp25-34",1.27696613091721,0.0865422539659471,14.7554064332513,2.83976117808011e-49,3.41774874638018,8.56638957145161
"35.5","all","4 yr.","mnwk","no","1","Male","Logit","age_grp35-44",1.30376723953375,0.0865300180693878,15.0672248616459,2.66056651659193e-51,3.23777673653091,8.88904463633587
"35.6","all","4 yr.","mnwk","no","1","Male","Logit","age_grp45-54",1.25990078646225,0.0865301128505582,14.560258214827,5.02676800611327e-48,2.82948232343387,8.36540169862348
"35.7","all","4 yr.","mnwk","no","1","Male","Logit","age_grp55-64",1.13588588559866,0.0866019361745872,13.1161719445711,2.66037957068365e-39,2.18952952285614,7.00341374146124
"35.8","all","4 yr.","mnwk","no","1","Male","Logit","age_grp65-199",0.74552708613365,0.0867908077977785,8.58993141152366,8.70212803761033e-18,1.01609307602096,3.6694215150241
"35.9","all","4 yr.","mnwk","no","1","Male","Logit","curr_pts_grp1-3",1.08957428530997,0.00521251294004973,209.03051903015,0,NA,NA
"35.10","all","4 yr.","mnwk","no","1","Male","Logit","curr_pts_grp4-6",1.49799865892021,0.00665008820494157,225.259968402686,0,NA,NA
"35.11","all","4 yr.","mnwk","no","1","Male","Logit","curr_pts_grp7-9",1.79561939369982,0.0086463773627742,207.673030954052,0,NA,NA
"35.12","all","4 yr.","mnwk","no","1","Male","Logit","curr_pts_grp10-150",2.12693401505978,0.00876128763284448,242.765002610608,0,NA,NA
"35.13","all","4 yr.","mnwk","no","1","Male","Logit","month02",0.210212041404241,0.0106239680767614,19.7865844367562,3.88496841738955e-87,NA,NA
"35.14","all","4 yr.","mnwk","no","1","Male","Logit","month03",0.230534984457699,0.0103524061441571,22.2687345576964,7.42699181008732e-110,NA,NA
"35.15","all","4 yr.","mnwk","no","1","Male","Logit","month04",0.164912595240589,0.0106688465072933,15.4573969292606,6.72624073905755e-54,NA,NA
"35.16","all","4 yr.","mnwk","no","1","Male","Logit","month05",0.241460434911867,0.0103927562003246,23.2335321119459,2.0873610012783e-119,NA,NA
"35.17","all","4 yr.","mnwk","no","1","Male","Logit","month06",0.1959346540068,0.0105764793871561,18.5255080480505,1.28584434184374e-76,NA,NA
"35.18","all","4 yr.","mnwk","no","1","Male","Logit","month07",0.126558335559556,0.0106487358818444,11.8848224769414,1.41936444039969e-32,NA,NA
"35.19","all","4 yr.","mnwk","no","1","Male","Logit","month08",0.0421980891430921,0.0108787771993435,3.87893679315709,0.000104914009584021,NA,NA
"35.20","all","4 yr.","mnwk","no","1","Male","Logit","month09",0.380764024114882,0.0101310704243418,37.5837900800714,3.9557811221526e-309,NA,NA
"35.21","all","4 yr.","mnwk","no","1","Male","Logit","month10",0.23634272042152,0.0103519983180652,22.8306374440847,2.27616337458399e-115,NA,NA
"35.22","all","4 yr.","mnwk","no","1","Male","Logit","month11",0.179310426385619,0.0105812144904765,16.9461101603228,2.05616571671431e-64,NA,NA
"35.23","all","4 yr.","mnwk","no","1","Male","Logit","month12",-0.545866986697305,0.0127785761414885,-42.7173560382071,0,NA,NA
"35.24","all","4 yr.","mnwk","no","1","Male","Logit","weekdayMonday",0.490076662035191,0.00880214387975076,55.6769656040965,0,NA,NA
"35.25","all","4 yr.","mnwk","no","1","Male","Logit","weekdayTuesday",0.605755842813784,0.00861621511089868,70.3041689439208,0,NA,NA
"35.26","all","4 yr.","mnwk","no","1","Male","Logit","weekdayWednesday",0.622473050663581,0.00859549202963367,72.4185478292056,0,NA,NA
"35.27","all","4 yr.","mnwk","no","1","Male","Logit","weekdayThursday",0.575266187898266,0.00867433283896708,66.3182055124792,0,NA,NA
"35.28","all","4 yr.","mnwk","no","1","Male","Logit","weekdayFriday",0.454895365369592,0.00886844932286821,51.2936759075341,0,NA,NA
"35.29","all","4 yr.","mnwk","no","1","Male","Logit","weekdaySaturday",0.0917650480237233,0.00958687132885528,9.57194947923438,1.04908591072442e-21,NA,NA
"36","all","4 yr.","mnwk","with","1","Male","Logit","(Intercept)",-12.5794118781486,0.134109762509527,-93.7993748013312,0,NA,NA
"36.1","all","4 yr.","mnwk","with","1","Male","Logit","policyTRUE",0.366474268650654,0.175156797221028,2.09226404264635,0.0364149024223352,0.341512061103746,1.26163540623936
"36.2","all","4 yr.","mnwk","with","1","Male","Logit","age_grp16-19",1.80811918437124,0.134513777244033,13.4418884178011,3.43556401220082e-41,6.72649171803467,14.5314303670211
"36.3","all","4 yr.","mnwk","with","1","Male","Logit","age_grp20-24",1.48951701671506,0.134137157105561,11.1044325737638,1.19373216714726e-28,4.70533115980698,9.78966153714939
"36.4","all","4 yr.","mnwk","with","1","Male","Logit","age_grp25-34",1.45854757142945,0.133954006541474,10.8884206533819,1.30890502602988e-27,3.75397255130814,9.40425337582317
"36.5","all","4 yr.","mnwk","with","1","Male","Logit","age_grp35-44",1.45555382090667,0.133942040867015,10.867042278024,1.65478747805275e-27,3.41362825579943,9.36762541739411
"36.6","all","4 yr.","mnwk","with","1","Male","Logit","age_grp45-54",1.39083854599344,0.1339529725559,10.3830360719545,2.96202816998535e-25,2.91079254818793,8.60206374337771
"36.7","all","4 yr.","mnwk","with","1","Male","Logit","age_grp55-64",1.24994004692504,0.134067208922727,9.32323464453916,1.12846482409463e-20,2.21980613787901,7.09710516626598
"36.8","all","4 yr.","mnwk","with","1","Male","Logit","age_grp65-199",0.78238637923847,0.134404772713075,5.82112051116442,5.84544043874557e-09,0.937053966344562,3.38228271116294
"36.9","all","4 yr.","mnwk","with","1","Male","Logit","curr_pts_grp1-3",1.08865401011806,0.00521151855685851,208.893818229882,0,NA,NA
"36.10","all","4 yr.","mnwk","with","1","Male","Logit","curr_pts_grp4-6",1.49716974005287,0.00664799034486994,225.206364989412,0,NA,NA
"36.11","all","4 yr.","mnwk","with","1","Male","Logit","curr_pts_grp7-9",1.79476872606577,0.00864461964738897,207.61685294134,0,NA,NA
"36.12","all","4 yr.","mnwk","with","1","Male","Logit","curr_pts_grp10-150",2.12901987621776,0.00875766922143775,243.103481347088,0,NA,NA
"36.13","all","4 yr.","mnwk","with","1","Male","Logit","month02",0.210189337892203,0.0106239719946604,19.7844401319812,4.05377623548416e-87,NA,NA
"36.14","all","4 yr.","mnwk","with","1","Male","Logit","month03",0.230495312834292,0.0103524090906751,22.264896104416,8.09108407851042e-110,NA,NA
"36.15","all","4 yr.","mnwk","with","1","Male","Logit","month04",0.165081261247875,0.0106688413793167,15.4732135738667,5.26137731630196e-54,NA,NA
"36.16","all","4 yr.","mnwk","with","1","Male","Logit","month05",0.241637976898554,0.0103927356183431,23.2506614016107,1.40080312302399e-119,NA,NA
"36.17","all","4 yr.","mnwk","with","1","Male","Logit","month06",0.196109898880877,0.0105765111122294,18.542021730977,9.45982687701846e-77,NA,NA
"36.18","all","4 yr.","mnwk","with","1","Male","Logit","month07",0.126719468122137,0.010648723634854,11.8999677771123,1.18392972490619e-32,NA,NA
"36.19","all","4 yr.","mnwk","with","1","Male","Logit","month08",0.0423368790423055,0.0108787744068955,3.89169565052018,9.95460697273394e-05,NA,NA
"36.20","all","4 yr.","mnwk","with","1","Male","Logit","month09",0.380870456278814,0.0101310677435115,37.5943055481733,2.66347697326091e-309,NA,NA
"36.21","all","4 yr.","mnwk","with","1","Male","Logit","month10",0.236419373072232,0.0103519908634587,22.8380585136299,1.92074333791342e-115,NA,NA
"36.22","all","4 yr.","mnwk","with","1","Male","Logit","month11",0.179354135915615,0.0105812062956703,16.9502541490951,1.91624403304962e-64,NA,NA
"36.23","all","4 yr.","mnwk","with","1","Male","Logit","month12",-0.545843849620633,0.0127785672796666,-42.7155750464441,0,NA,NA
"36.24","all","4 yr.","mnwk","with","1","Male","Logit","weekdayMonday",0.490075760122611,0.00880213952879791,55.6768906604165,0,NA,NA
"36.25","all","4 yr.","mnwk","with","1","Male","Logit","weekdayTuesday",0.605756083157526,0.00861620967316575,70.3042412076029,0,NA,NA
"36.26","all","4 yr.","mnwk","with","1","Male","Logit","weekdayWednesday",0.622472110709834,0.00859548633256714,72.4184864736939,0,NA,NA
"36.27","all","4 yr.","mnwk","with","1","Male","Logit","weekdayThursday",0.575268849846105,0.00867432746730849,66.3185534572172,0,NA,NA
"36.28","all","4 yr.","mnwk","with","1","Male","Logit","weekdayFriday",0.454897500806929,0.00886844441777607,51.2939450683283,0,NA,NA
"36.29","all","4 yr.","mnwk","with","1","Male","Logit","weekdaySaturday",0.0917657688756839,0.00958686618533885,9.57202980636372,1.04827097392612e-21,NA,NA
"36.30","all","4 yr.","mnwk","with","1","Male","Logit","policyTRUE:age_grp16-19",-0.353196089981096,0.17615415371922,-2.00503980476141,0.0449587918824125,-2.42587659709706,-5.24061318927734
"36.31","all","4 yr.","mnwk","with","1","Male","Logit","policyTRUE:age_grp20-24",-0.391132241121705,0.175670007945538,-2.22651689776758,0.0259795784566473,-1.91859774287449,-3.99171683022927
"36.32","all","4 yr.","mnwk","with","1","Male","Logit","policyTRUE:age_grp25-34",-0.329815848904737,0.175403271823179,-1.88032894413292,0.0600632609842882,-1.42551698290944,-3.57107117333537
"36.33","all","4 yr.","mnwk","with","1","Male","Logit","policyTRUE:age_grp35-44",-0.274406646069341,0.175388888631078,-1.56456117722795,0.117685837927585,-1.17139677359712,-3.21443695703369
"36.34","all","4 yr.","mnwk","with","1","Male","Logit","policyTRUE:age_grp45-54",-0.236752715958151,0.175393674402015,-1.3498361144741,0.177068557759491,-0.930050755023777,-2.74841484183994
"36.35","all","4 yr.","mnwk","with","1","Male","Logit","policyTRUE:age_grp55-64",-0.207536476873132,0.175540489288498,-1.18227126809502,0.23709808226384,-0.683515875230387,-2.18523333803591
"36.36","all","4 yr.","mnwk","with","1","Male","Logit","policyTRUE:age_grp65-199",-0.0786904458169839,0.175936540534882,-0.447266074334242,0.654682959082246,-0.174233636563724,-0.628869234877227
"37","all","4 yr.","mnwk","no","2","Male","Logit","(Intercept)",-11.2707530544091,0.0516102106110278,-218.382233301734,0,NA,NA
"37.1","all","4 yr.","mnwk","no","2","Male","Logit","policyTRUE",-0.0191113267775909,0.0019072038959025,-10.0205996950039,1.23749829509124e-23,-0.395973782485448,-1.30138549537781
"37.2","all","4 yr.","mnwk","no","2","Male","Logit","age_grp16-19",2.00532915568656,0.0516498548890425,38.8254557538357,0,28.2450847278054,62.1165932650067
"37.3","all","4 yr.","mnwk","no","2","Male","Logit","age_grp20-24",1.96272660152509,0.0515166996892648,38.098841994222,1.33914319416428e-317,27.5385613684869,59.1246087997061
"37.4","all","4 yr.","mnwk","no","2","Male","Logit","age_grp25-34",1.90447067625097,0.0514694926577859,37.0019321720063,1.06614357714196e-299,21.8630445662224,55.2339679711975
"37.5","all","4 yr.","mnwk","no","2","Male","Logit","age_grp35-44",1.87554697588205,0.051467152088983,36.4416312105119,9.33571523436946e-291,19.5231660500408,53.3847728180669
"37.6","all","4 yr.","mnwk","no","2","Male","Logit","age_grp45-54",1.830176757249,0.0514668420316849,35.5603080546942,5.7579451367438e-277,17.2985656590868,50.5895956636818
"37.7","all","4 yr.","mnwk","no","2","Male","Logit","age_grp55-64",1.69737451536829,0.0514914561386609,32.9641972213302,2.6485883192978e-238,13.6983831769096,43.09961399522
"37.8","all","4 yr.","mnwk","no","2","Male","Logit","age_grp65-199",1.30941448291339,0.0515551352641217,25.3983327985687,2.63117143822437e-142,7.40017656554396,26.1372018695415
"37.9","all","4 yr.","mnwk","no","2","Male","Logit","curr_pts_grp1-3",1.07696453535945,0.00232830637477648,462.552758102053,0,NA,NA
"37.10","all","4 yr.","mnwk","no","2","Male","Logit","curr_pts_grp4-6",1.49431761248691,0.00295801675571952,505.175506392095,0,NA,NA
"37.11","all","4 yr.","mnwk","no","2","Male","Logit","curr_pts_grp7-9",1.70439861516503,0.00397932176927934,428.313846928166,0,NA,NA
"37.12","all","4 yr.","mnwk","no","2","Male","Logit","curr_pts_grp10-150",1.82741991536108,0.00436917576199868,418.252781509786,0,NA,NA
"37.13","all","4 yr.","mnwk","no","2","Male","Logit","month02",0.218549315188847,0.00476299182768454,45.884881413935,0,NA,NA
"37.14","all","4 yr.","mnwk","no","2","Male","Logit","month03",0.268760374245914,0.00461251476969913,58.2676452358427,0,NA,NA
"37.15","all","4 yr.","mnwk","no","2","Male","Logit","month04",0.209468349623444,0.00474220545307921,44.1710827790964,0,NA,NA
"37.16","all","4 yr.","mnwk","no","2","Male","Logit","month05",0.231217006593897,0.00467757066005932,49.4310024150368,0,NA,NA
"37.17","all","4 yr.","mnwk","no","2","Male","Logit","month06",0.151434474416771,0.00480012784990906,31.5480085430724,1.90955687841431e-218,NA,NA
"37.18","all","4 yr.","mnwk","no","2","Male","Logit","month07",0.104916557817077,0.00480881569198531,21.8175460523342,1.58121224135512e-105,NA,NA
"37.19","all","4 yr.","mnwk","no","2","Male","Logit","month08",-0.00886312303877171,0.00494786793327387,-1.79130145717273,0.0732449324882745,NA,NA
"37.20","all","4 yr.","mnwk","no","2","Male","Logit","month09",0.300112881221781,0.00463072207772229,64.8090894216215,0,NA,NA
"37.21","all","4 yr.","mnwk","no","2","Male","Logit","month10",0.258097794267811,0.00462893650685734,55.757471264828,0,NA,NA
"37.22","all","4 yr.","mnwk","no","2","Male","Logit","month11",0.242259911535188,0.00468478218839469,51.7120971248831,0,NA,NA
"37.23","all","4 yr.","mnwk","no","2","Male","Logit","month12",-0.606901003742768,0.00585661863746052,-103.626519210396,0,NA,NA
"37.24","all","4 yr.","mnwk","no","2","Male","Logit","weekdayMonday",0.427674154272249,0.00390933288108865,109.398244478263,0,NA,NA
"37.25","all","4 yr.","mnwk","no","2","Male","Logit","weekdayTuesday",0.514281112659159,0.00384546827872217,133.736927568689,0,NA,NA
"37.26","all","4 yr.","mnwk","no","2","Male","Logit","weekdayWednesday",0.557256080000573,0.00381610212621116,146.027559423272,0,NA,NA
"37.27","all","4 yr.","mnwk","no","2","Male","Logit","weekdayThursday",0.510559601283678,0.00385145187241133,132.562892695327,0,NA,NA
"37.28","all","4 yr.","mnwk","no","2","Male","Logit","weekdayFriday",0.42309232964681,0.00391661538622532,108.024987884902,0,NA,NA
"37.29","all","4 yr.","mnwk","no","2","Male","Logit","weekdaySaturday",0.085627066457673,0.00421327956383436,20.3231390560153,8.02761882755364e-92,NA,NA
"38","all","4 yr.","mnwk","with","2","Male","Logit","(Intercept)",-11.3583304444094,0.0752949146883012,-150.851229348351,0,NA,NA
"38.1","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE",0.151989848302971,0.103056366263151,1.47482250552935,0.140260269012862,0.402681933794541,1.45395272674598
"38.2","all","4 yr.","mnwk","with","2","Male","Logit","age_grp16-19",2.08781577557197,0.0754961751496462,27.6545900694117,2.45778552377793e-168,28.4479304833985,62.5604831732049
"38.3","all","4 yr.","mnwk","with","2","Male","Logit","age_grp20-24",2.05307912878491,0.0752951787058271,27.2670729264903,1.04284382198825e-163,28.0058284549449,60.1239041137199
"38.4","all","4 yr.","mnwk","with","2","Male","Logit","age_grp25-34",2.0053867109188,0.0752334743044522,26.6555111200033,1.54491965921547e-156,22.5285723299673,56.913301330294
"38.5","all","4 yr.","mnwk","with","2","Male","Logit","age_grp35-44",1.96737480636681,0.0752306251329876,26.1512489480051,9.53829767267623e-151,19.9173494350812,54.4616652472569
"38.6","all","4 yr.","mnwk","with","2","Male","Logit","age_grp45-54",1.91466469701307,0.0752330912903722,25.4497677042562,7.10155600758645e-143,17.5117148263711,51.2124449344078
"38.7","all","4 yr.","mnwk","with","2","Male","Logit","age_grp55-64",1.77743677813226,0.0752703793676996,23.6140270988857,2.76606444595222e-123,13.83007806,43.5136772651219
"38.8","all","4 yr.","mnwk","with","2","Male","Logit","age_grp65-199",1.3622049313078,0.0753708385351172,18.0733683979529,5.16613599288404e-73,7.28298578077125,25.7231080813466
"38.9","all","4 yr.","mnwk","with","2","Male","Logit","curr_pts_grp1-3",1.07679025568639,0.00232830466665051,462.478244840466,0,NA,NA
"38.10","all","4 yr.","mnwk","with","2","Male","Logit","curr_pts_grp4-6",1.49424984050465,0.00295787987410815,505.17597201448,0,NA,NA
"38.11","all","4 yr.","mnwk","with","2","Male","Logit","curr_pts_grp7-9",1.70441294411056,0.00397926539998076,428.323515219369,0,NA,NA
"38.12","all","4 yr.","mnwk","with","2","Male","Logit","curr_pts_grp10-150",1.82789976154546,0.00436986440160499,418.296677781145,0,NA,NA
"38.13","all","4 yr.","mnwk","with","2","Male","Logit","month02",0.218542874313321,0.00476299054193611,45.8835415248348,0,NA,NA
"38.14","all","4 yr.","mnwk","with","2","Male","Logit","month03",0.268747095134327,0.00461251188941243,58.2648026883594,0,NA,NA
"38.15","all","4 yr.","mnwk","with","2","Male","Logit","month04",0.209498581842778,0.00474222151733675,44.1773082672092,0,NA,NA
"38.16","all","4 yr.","mnwk","with","2","Male","Logit","month05",0.231246084770855,0.0046775864836328,49.4370516889427,0,NA,NA
"38.17","all","4 yr.","mnwk","with","2","Male","Logit","month06",0.151462267407956,0.00480014149780484,31.5537088807114,1.59494681401107e-218,NA,NA
"38.18","all","4 yr.","mnwk","with","2","Male","Logit","month07",0.104943115605998,0.00480883134424881,21.8229977500679,1.40352295339958e-105,NA,NA
"38.19","all","4 yr.","mnwk","with","2","Male","Logit","month08",-0.00884079304425001,0.00494787804547918,-1.78678475156188,0.0739722848675754,NA,NA
"38.20","all","4 yr.","mnwk","with","2","Male","Logit","month09",0.300130192335949,0.00463073196814042,64.8126893115072,0,NA,NA
"38.21","all","4 yr.","mnwk","with","2","Male","Logit","month10",0.258111498377442,0.00462894218202194,55.7603634324716,0,NA,NA
"38.22","all","4 yr.","mnwk","with","2","Male","Logit","month11",0.242267863993509,0.00468478562004051,51.71375675274,0,NA,NA
"38.23","all","4 yr.","mnwk","with","2","Male","Logit","month12",-0.606898164195753,0.00585661984543028,-103.626012992681,0,NA,NA
"38.24","all","4 yr.","mnwk","with","2","Male","Logit","weekdayMonday",0.427673878224954,0.00390933288156921,109.398173852436,0,NA,NA
"38.25","all","4 yr.","mnwk","with","2","Male","Logit","weekdayTuesday",0.514281508081351,0.00384546838158674,133.737026819382,0,NA,NA
"38.26","all","4 yr.","mnwk","with","2","Male","Logit","weekdayWednesday",0.557256193870681,0.003816102177033,146.027587317891,0,NA,NA
"38.27","all","4 yr.","mnwk","with","2","Male","Logit","weekdayThursday",0.510560983675926,0.0038514520754405,132.563244634826,0,NA,NA
"38.28","all","4 yr.","mnwk","with","2","Male","Logit","weekdayFriday",0.423093430186327,0.00391661579661327,108.025257558369,0,NA,NA
"38.29","all","4 yr.","mnwk","with","2","Male","Logit","weekdaySaturday",0.0856273059030475,0.00421327958397981,20.3231957899563,8.018345933542e-92,NA,NA
"38.30","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp16-19",-0.161613447685051,0.103481057578674,-1.5617684189416,0.118342554180992,-4.79772521642128,-10.5494929042028
"38.31","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp20-24",-0.176589815209561,0.103221431483351,-1.71078634225339,0.0871205617925533,-5.07272262594741,-10.8893124832137
"38.32","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp25-34",-0.197144997797819,0.103138311613427,-1.91146233357725,0.0559451928979702,-4.45114210192531,-11.2433712532907
"38.33","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp35-44",-0.179514601505585,0.103136805947666,-1.74054838964739,0.0817627710343249,-3.70068458274826,-10.1175046543185
"38.34","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp45-54",-0.165135894500369,0.103137545350591,-1.60112298522356,0.10934968227085,-3.08493355928278,-9.02019693072625
"38.35","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp55-64",-0.156875742728815,0.103187631390161,-1.52029599493039,0.128436600239853,-2.40434054682798,-7.56348375727581
"38.36","all","4 yr.","mnwk","with","2","Male","Logit","policyTRUE:age_grp65-199",-0.107031557721305,0.103315381733921,-1.03596924218849,0.300216492142091,-1.0393173955659,-3.67028083129034
"39","all","4 yr.","mnwk","no","3","Male","Logit","(Intercept)",-9.50278173372631,0.0233231311273366,-407.440222406,0,NA,NA
"39.1","all","4 yr.","mnwk","no","3","Male","Logit","policyTRUE",-0.187156834904172,0.00173195632460493,-108.060943711651,0,-4.70863623164706,-21.2668535441061
"39.2","all","4 yr.","mnwk","no","3","Male","Logit","age_grp16-19",0.840355467392389,0.0233023936426261,36.063053447658,8.61143714458603e-285,33.0245501703802,77.5890514924914
"39.3","all","4 yr.","mnwk","no","3","Male","Logit","age_grp20-24",0.749478553073846,0.0231232061486361,32.4123976690859,1.83598278237897e-230,28.9774249416934,65.7396296874235
"39.4","all","4 yr.","mnwk","no","3","Male","Logit","age_grp25-34",0.522400808647925,0.0230660245608656,22.6480643541082,1.45777674236071e-113,14.841347026666,40.4280055364639
"39.5","all","4 yr.","mnwk","no","3","Male","Logit","age_grp35-44",0.384797054390458,0.0230704113984515,16.6792454518729,1.85548414435063e-62,9.2804478893387,27.6588670639397
"39.6","all","4 yr.","mnwk","no","3","Male","Logit","age_grp45-54",0.255594975735847,0.0230772840004194,11.0756090591597,1.64756172408212e-28,5.34566401753358,17.1652495528725
"39.7","all","4 yr.","mnwk","no","3","Male","Logit","age_grp55-64",0.0896032910546182,0.0231350484785945,3.87305395696589,0.000107480021921317,1.5886844046952,5.52575306965962
"39.8","all","4 yr.","mnwk","no","3","Male","Logit","age_grp65-199",-0.190612380708576,0.0232483012036612,-8.19898103688358,2.42433215510339e-16,-2.59780403866798,-10.2317760431962
"39.9","all","4 yr.","mnwk","no","3","Male","Logit","curr_pts_grp1-3",1.09528576424975,0.00215741809221914,507.683590955303,0,NA,NA
"39.10","all","4 yr.","mnwk","no","3","Male","Logit","curr_pts_grp4-6",1.57167546499361,0.00265769078625584,591.368820301245,0,NA,NA
"39.11","all","4 yr.","mnwk","no","3","Male","Logit","curr_pts_grp7-9",1.82474043568112,0.00345730413760568,527.792859133541,0,NA,NA
"39.12","all","4 yr.","mnwk","no","3","Male","Logit","curr_pts_grp10-150",2.05987538697311,0.00357832728556814,575.653153718179,0,NA,NA
"39.13","all","4 yr.","mnwk","no","3","Male","Logit","month02",0.150806389655116,0.00433903520634995,34.7557423443854,1.13514204507053e-264,NA,NA
"39.14","all","4 yr.","mnwk","no","3","Male","Logit","month03",0.156114936432029,0.00424125580246329,36.8086584971741,1.34224330229826e-296,NA,NA
"39.15","all","4 yr.","mnwk","no","3","Male","Logit","month04",0.150027087984684,0.00431582813798481,34.7620626188178,9.11093737384492e-265,NA,NA
"39.16","all","4 yr.","mnwk","no","3","Male","Logit","month05",0.174066733541778,0.00425098221710788,40.9474151270862,0,NA,NA
"39.17","all","4 yr.","mnwk","no","3","Male","Logit","month06",0.190232316188971,0.00426773736752286,44.5745133326675,0,NA,NA
"39.18","all","4 yr.","mnwk","no","3","Male","Logit","month07",0.170407424067726,0.00425015024638087,40.094447064038,0,NA,NA
"39.19","all","4 yr.","mnwk","no","3","Male","Logit","month08",0.0599582659232188,0.00436138262877477,13.7475362807282,5.26936515678972e-43,NA,NA
"39.20","all","4 yr.","mnwk","no","3","Male","Logit","month09",0.233208248620051,0.00421640979930267,55.3096733288637,0,NA,NA
"39.21","all","4 yr.","mnwk","no","3","Male","Logit","month10",0.221468980506363,0.00418617575968076,52.9048451905547,0,NA,NA
"39.22","all","4 yr.","mnwk","no","3","Male","Logit","month11",0.190543631888582,0.00424917830046567,44.8424656286369,0,NA,NA
"39.23","all","4 yr.","mnwk","no","3","Male","Logit","month12",-0.526656547507645,0.00512002651561477,-102.862074229787,0,NA,NA
"39.24","all","4 yr.","mnwk","no","3","Male","Logit","weekdayMonday",0.325655344852955,0.00351723876282674,92.5883531976178,0,NA,NA
"39.25","all","4 yr.","mnwk","no","3","Male","Logit","weekdayTuesday",0.422930009526292,0.00344935889807281,122.611192985046,0,NA,NA
"39.26","all","4 yr.","mnwk","no","3","Male","Logit","weekdayWednesday",0.486279307578887,0.00340762919738781,142.703116862496,0,NA,NA
"39.27","all","4 yr.","mnwk","no","3","Male","Logit","weekdayThursday",0.437084469985756,0.00344190259541283,126.98920375268,0,NA,NA
"39.28","all","4 yr.","mnwk","no","3","Male","Logit","weekdayFriday",0.370765794878148,0.00348763898471996,106.308536090618,0,NA,NA
"39.29","all","4 yr.","mnwk","no","3","Male","Logit","weekdaySaturday",0.100205632940528,0.00370007091955752,27.0820844029962,1.60088219655288e-161,NA,NA
"40","all","4 yr.","mnwk","with","3","Male","Logit","(Intercept)",-9.57971909865378,0.0324207921368055,-295.480722933308,0,NA,NA
"40.1","all","4 yr.","mnwk","with","3","Male","Logit","policyTRUE",-0.02324544950767,0.0459960553865498,-0.505379196374902,0.613292527717735,-0.311006110927426,-1.25428140229201
"40.2","all","4 yr.","mnwk","with","3","Male","Logit","age_grp16-19",0.911434079478845,0.032621034064496,27.9400731956204,8.70318716728939e-172,34.5428998384022,81.1534327056169
"40.3","all","4 yr.","mnwk","with","3","Male","Logit","age_grp20-24",0.82936020185515,0.0323616069331577,25.6279054241088,7.45660766959188e-145,31.0640819040126,70.4686447265534
"40.4","all","4 yr.","mnwk","with","3","Male","Logit","age_grp25-34",0.612803644037472,0.0322914777082346,18.9772561532915,2.62977348892805e-80,16.9379145562014,46.1374082441313
"40.5","all","4 yr.","mnwk","with","3","Male","Logit","age_grp35-44",0.461044330271798,0.03229868011371,14.2744015745738,3.15989227537265e-46,10.7247548674254,31.9629911403813
"40.6","all","4 yr.","mnwk","with","3","Male","Logit","age_grp45-54",0.330052470179962,0.0323126880965459,10.2143303334532,1.71056274306635e-24,6.64618287216084,21.3412163803943
"40.7","all","4 yr.","mnwk","with","3","Male","Logit","age_grp55-64",0.163608916382562,0.0323954463719702,5.05036771230055,4.40960414412003e-07,2.78940684415715,9.70210111102683
"40.8","all","4 yr.","mnwk","with","3","Male","Logit","age_grp65-199",-0.149961148848723,0.0325693420984004,-4.6043653075844,4.13725689870941e-06,-1.93017700959298,-7.60229113917931
"40.9","all","4 yr.","mnwk","with","3","Male","Logit","curr_pts_grp1-3",1.09509900637997,0.00215744783049411,507.590028783759,0,NA,NA
"40.10","all","4 yr.","mnwk","with","3","Male","Logit","curr_pts_grp4-6",1.57158867302097,0.0026575869655708,591.359264393222,0,NA,NA
