"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER"
"8.14","all","4 yr.","mnwk","55-64","all","All","LPM","month10",6.68769960846331e-05,2.04349701568511e-06,32.726740274789,6.50775965243356e-235,NA,NA
"8.15","all","4 yr.","mnwk","55-64","all","All","LPM","month11",5.91422635924851e-05,2.0420476894368e-06,28.962234280041,1.96852898862019e-184,NA,NA
"8.16","all","4 yr.","mnwk","55-64","all","All","LPM","month12",-0.000118287193841659,1.67687006774861e-06,-70.5404647126134,0,NA,NA
"8.17","all","4 yr.","mnwk","55-64","all","All","LPM","weekdayMonday",0.000130816812445108,1.43385891566385e-06,91.2340893626495,0,NA,NA
"8.18","all","4 yr.","mnwk","55-64","all","All","LPM","weekdayTuesday",0.000168276823633311,1.48899400326402e-06,113.013768533944,0,NA,NA
"8.19","all","4 yr.","mnwk","55-64","all","All","LPM","weekdayWednesday",0.000191222490355659,1.52169614772679e-06,125.664043141149,0,NA,NA
"8.20","all","4 yr.","mnwk","55-64","all","All","LPM","weekdayThursday",0.000169855704683808,1.49433026993731e-06,113.666776415453,0,NA,NA
"8.21","all","4 yr.","mnwk","55-64","all","All","LPM","weekdayFriday",0.000123290804605914,1.42539925458197e-06,86.4956286525295,0,NA,NA
"8.22","all","4 yr.","mnwk","55-64","all","All","LPM","weekdaySaturday",1.49597816807118e-05,1.24642858093664e-06,12.0021170161793,3.4632416447669e-33,NA,NA
"9","all","4 yr.","mnwk","65-199","all","All","LPM","(Intercept)",2.48384227526782e-05,1.46024962836637e-06,17.0097100318839,6.95824611069882e-65,NA,NA
"9.1","all","4 yr.","mnwk","65-199","all","All","LPM","policyTRUE",-4.33699287616412e-06,7.67989469604709e-07,-5.64720357220055,1.63078719594719e-08,NA,NA
"9.2","all","4 yr.","mnwk","65-199","all","All","LPM","curr_pts_grp1-3",0.00040609065216468,2.38149758393585e-06,170.519027566487,0,NA,NA
"9.3","all","4 yr.","mnwk","65-199","all","All","LPM","curr_pts_grp4-6",0.000961715816672612,7.93771200216579e-06,121.157811773747,0,NA,NA
"9.4","all","4 yr.","mnwk","65-199","all","All","LPM","curr_pts_grp7-9",0.00125143680470952,1.65236670827386e-05,75.7360214559653,0,NA,NA
"9.5","all","4 yr.","mnwk","65-199","all","All","LPM","curr_pts_grp10-150",0.00186443775085894,3.28298350812923e-05,56.7909569524877,0,NA,NA
"9.6","all","4 yr.","mnwk","65-199","all","All","LPM","month02",3.60881969256067e-05,1.84246798019805e-06,19.5868787482144,2.00092907018416e-85,NA,NA
"9.7","all","4 yr.","mnwk","65-199","all","All","LPM","month03",4.84356932931214e-05,1.82359659724988e-06,26.5605306382815,1.94111813036779e-155,NA,NA
"9.8","all","4 yr.","mnwk","65-199","all","All","LPM","month04",5.95831074822258e-05,1.89416948250385e-06,31.4560592558299,3.46924298959736e-217,NA,NA
"9.9","all","4 yr.","mnwk","65-199","all","All","LPM","month05",6.38663467706747e-05,1.88519446578976e-06,33.8778560671825,1.41217547821321e-251,NA,NA
"9.10","all","4 yr.","mnwk","65-199","all","All","LPM","month06",4.38583337368909e-05,1.84738294409347e-06,23.7407917384518,1.36788527422926e-124,NA,NA
"9.11","all","4 yr.","mnwk","65-199","all","All","LPM","month07",1.87843289130176e-05,1.7653239099659e-06,10.6407265017899,1.92622029393157e-26,NA,NA
"9.12","all","4 yr.","mnwk","65-199","all","All","LPM","month08",2.6965036639981e-06,1.71540601770439e-06,1.57193319608768,0.1159660451254,NA,NA
"9.13","all","4 yr.","mnwk","65-199","all","All","LPM","month09",6.39057210677198e-05,1.89257075310501e-06,33.7666219151247,6.09832439033079e-250,NA,NA
"9.14","all","4 yr.","mnwk","65-199","all","All","LPM","month10",5.15239845739058e-05,1.84456877280821e-06,27.9328075664344,1.06655268421443e-171,NA,NA
"9.15","all","4 yr.","mnwk","65-199","all","All","LPM","month11",3.92552199920573e-05,1.82283717737257e-06,21.5352311656489,7.28334552430091e-103,NA,NA
"9.16","all","4 yr.","mnwk","65-199","all","All","LPM","month12",-7.51718542008868e-05,1.48659513285057e-06,-50.5664605915557,0,NA,NA
"9.17","all","4 yr.","mnwk","65-199","all","All","LPM","weekdayMonday",9.64305377553327e-05,1.29650434767858e-06,74.377334659921,0,NA,NA
"9.18","all","4 yr.","mnwk","65-199","all","All","LPM","weekdayTuesday",0.000127897292987217,1.36177583160057e-06,93.9194910199661,0,NA,NA
"9.19","all","4 yr.","mnwk","65-199","all","All","LPM","weekdayWednesday",0.000141630325285562,1.38915965503351e-06,101.953958115884,0,NA,NA
"9.20","all","4 yr.","mnwk","65-199","all","All","LPM","weekdayThursday",0.000124204230635413,1.35706418008212e-06,91.5242126779129,0,NA,NA
"9.21","all","4 yr.","mnwk","65-199","all","All","LPM","weekdayFriday",7.950059908445e-05,1.2625837601604e-06,62.9665940534115,0,NA,NA
"9.22","all","4 yr.","mnwk","65-199","all","All","LPM","weekdaySaturday",7.50016519648842e-06,1.09034664470142e-06,6.87869791954309,6.04021169255862e-12,NA,NA
"10","all","4 yr.","mnwk","no","all","All","Logit","(Intercept)",-9.50074362602875,0.0186428040369054,-509.619883748229,0,NA,NA
"10.1","all","4 yr.","mnwk","no","all","All","Logit","policyTRUE",-0.0926440750808941,0.00100875103073703,-91.8403771178353,0,-3.78487048159424,-17.8748365029646
"10.2","all","4 yr.","mnwk","no","all","All","Logit","age_grp16-19",1.17697373970705,0.0186357834724409,63.1566545859254,0,56.9382433979602,159.404835337406
"10.3","all","4 yr.","mnwk","no","all","All","Logit","age_grp20-24",1.04625456368936,0.0185529113728538,56.3930125392729,0,48.7459824091467,131.206738491344
"10.4","all","4 yr.","mnwk","no","all","All","Logit","age_grp25-34",0.874175999270869,0.0185242836476523,47.1908126596656,0,31.793730058228,99.2660838334963
"10.5","all","4 yr.","mnwk","no","all","All","Logit","age_grp35-44",0.788277879766543,0.0185241503335715,42.5540640499952,0,25.5199491355574,85.257975416132
"10.6","all","4 yr.","mnwk","no","all","All","Logit","age_grp45-54",0.670419369803434,0.0185265459488926,36.1869596012584,9.76389207529935e-287,18.7647296490818,67.889332229705
"10.7","all","4 yr.","mnwk","no","all","All","Logit","age_grp55-64",0.501043429581138,0.0185509961594021,27.0089770530839,1.15937507232773e-160,11.8168668177827,46.24611428961
"10.8","all","4 yr.","mnwk","no","all","All","Logit","age_grp65-199",0.17773770252873,0.0186076922639028,9.55184017491113,1.2741273199823e-21,3.18222513019067,13.834184528282
"10.9","all","4 yr.","mnwk","no","all","All","Logit","curr_pts_grp1-3",1.16047679431816,0.00123379416715743,940.575685320193,0,NA,NA
"10.10","all","4 yr.","mnwk","no","all","All","Logit","curr_pts_grp4-6",1.66528225114171,0.0016008857921449,1040.22551721852,0,NA,NA
"10.11","all","4 yr.","mnwk","no","all","All","Logit","curr_pts_grp7-9",1.93584172304415,0.00218233604879658,887.050243298526,0,NA,NA
"10.12","all","4 yr.","mnwk","no","all","All","Logit","curr_pts_grp10-150",2.18409688400329,0.00233721067390542,934.48866565106,0,NA,NA
"10.13","all","4 yr.","mnwk","no","all","All","Logit","month02",0.197096287182306,0.00255432652172703,77.1617432249988,0,NA,NA
"10.14","all","4 yr.","mnwk","no","all","All","Logit","month03",0.236085917504908,0.00247896567127993,95.2356542246968,0,NA,NA
"10.15","all","4 yr.","mnwk","no","all","All","Logit","month04",0.21999423460898,0.0025277628820568,87.0311990774922,0,NA,NA
"10.16","all","4 yr.","mnwk","no","all","All","Logit","month05",0.24716943291045,0.00248961492364766,99.2801860893047,0,NA,NA
"10.17","all","4 yr.","mnwk","no","all","All","Logit","month06",0.211901769882642,0.00252819476730991,83.81544516371,0,NA,NA
"10.18","all","4 yr.","mnwk","no","all","All","Logit","month07",0.161514676763896,0.0025347415111932,63.7203738727051,0,NA,NA
"10.19","all","4 yr.","mnwk","no","all","All","Logit","month08",0.0598236135175713,0.00259721719522002,23.0337353486154,2.14117309008696e-117,NA,NA
"10.20","all","4 yr.","mnwk","no","all","All","Logit","month09",0.316945774055131,0.0024638179923834,128.640092342426,0,NA,NA
"10.21","all","4 yr.","mnwk","no","all","All","Logit","month10",0.27969305812619,0.00245971848551376,113.709377627323,0,NA,NA
"10.22","all","4 yr.","mnwk","no","all","All","Logit","month11",0.252972656744334,0.00249436079088607,101.417829236512,0,NA,NA
"10.23","all","4 yr.","mnwk","no","all","All","Logit","month12",-0.548200137644974,0.00306750924848887,-178.711812495767,0,NA,NA
"10.24","all","4 yr.","mnwk","no","all","All","Logit","weekdayMonday",0.426988133107117,0.00208410687370013,204.878232731434,0,NA,NA
"10.25","all","4 yr.","mnwk","no","all","All","Logit","weekdayTuesday",0.53392836411175,0.0020424412500905,261.416755115033,0,NA,NA
"10.26","all","4 yr.","mnwk","no","all","All","Logit","weekdayWednesday",0.583351809257686,0.00202458345406788,288.13423723561,0,NA,NA
"10.27","all","4 yr.","mnwk","no","all","All","Logit","weekdayThursday",0.532656664901839,0.00204445882136719,260.536753949212,0,NA,NA
"10.28","all","4 yr.","mnwk","no","all","All","Logit","weekdayFriday",0.436467526548401,0.002082074911909,209.631038754612,0,NA,NA
"10.29","all","4 yr.","mnwk","no","all","All","Logit","weekdaySaturday",0.101921646088956,0.00223700392918212,45.5616750419479,0,NA,NA
"11","all","4 yr.","mnwk","0-15","all","All","Logit","(Intercept)",-13.4147207668425,0.502574759956773,-26.6919905965758,5.86986118749839e-157,NA,NA
"11.1","all","4 yr.","mnwk","0-15","all","All","Logit","policyTRUE",-0.0265295191547673,0.0370325292898753,-0.716384207708449,0.473754152339505,-0.40877432490695,-1.46288565893641
"11.2","all","4 yr.","mnwk","0-15","all","All","Logit","curr_pts_grp1-3",0.278552796894716,0.0640618662875877,4.34818423247664,1.37269988221612e-05,NA,NA
"11.3","all","4 yr.","mnwk","0-15","all","All","Logit","curr_pts_grp4-6",0.803989725747296,0.122936472207056,6.53987959238961,6.15699343008724e-11,NA,NA
"11.4","all","4 yr.","mnwk","0-15","all","All","Logit","curr_pts_grp7-9",0.770127140213062,0.201033243364398,3.83084472659633,0.00012770448951055,NA,NA
"11.5","all","4 yr.","mnwk","0-15","all","All","Logit","curr_pts_grp10-150",2.09097637658906,0.214310332633175,9.75676884496321,1.72586763560691e-22,NA,NA
"11.6","all","4 yr.","mnwk","0-15","all","All","Logit","month02",1.27409004987745,0.571423264485436,2.2296782946434,0.0257688195172029,NA,NA
"11.7","all","4 yr.","mnwk","0-15","all","All","Logit","month03",2.40386527223024,0.521869386418059,4.60625845238706,4.09981441331978e-06,NA,NA
"11.8","all","4 yr.","mnwk","0-15","all","All","Logit","month04",3.50473970711615,0.507451049348058,6.90655721693516,4.96572217287494e-12,NA,NA
"11.9","all","4 yr.","mnwk","0-15","all","All","Logit","month05",4.11379733970949,0.503732937750467,8.16662368373324,3.17159370579315e-16,NA,NA
"11.10","all","4 yr.","mnwk","0-15","all","All","Logit","month06",4.70360581525688,0.501989647311185,9.36992593463008,7.25909817213889e-21,NA,NA
"11.11","all","4 yr.","mnwk","0-15","all","All","Logit","month07",4.63981396816902,0.502051658220664,9.24170629096837,2.42621104785202e-20,NA,NA
"11.12","all","4 yr.","mnwk","0-15","all","All","Logit","month08",4.87316403411355,0.501553487358733,9.71614026606907,2.57383069056789e-22,NA,NA
"11.13","all","4 yr.","mnwk","0-15","all","All","Logit","month09",4.99770092944076,0.501402275398926,9.96744764563441,2.1162458800131e-23,NA,NA
"11.14","all","4 yr.","mnwk","0-15","all","All","Logit","month10",4.46369640877944,0.50248363900506,8.88326715993731,6.4930250178437e-19,NA,NA
"11.15","all","4 yr.","mnwk","0-15","all","All","Logit","month11",3.93740045832515,0.504665359379003,7.80200262441267,6.09354512514241e-15,NA,NA
"11.16","all","4 yr.","mnwk","0-15","all","All","Logit","month12",1.98578946031486,0.532998576626504,3.72569373990354,0.000194779345017159,NA,NA
"11.17","all","4 yr.","mnwk","0-15","all","All","Logit","weekdayMonday",0.482239055631573,0.0785995305906535,6.13539358324002,8.49502840389314e-10,NA,NA
"11.18","all","4 yr.","mnwk","0-15","all","All","Logit","weekdayTuesday",0.665898877501803,0.0759739921792813,8.76482673084276,1.87079060527371e-18,NA,NA
"11.19","all","4 yr.","mnwk","0-15","all","All","Logit","weekdayWednesday",0.58622733242825,0.077140595153105,7.59946603036617,2.97368637312987e-14,NA,NA
"11.20","all","4 yr.","mnwk","0-15","all","All","Logit","weekdayThursday",0.566784505115548,0.0774316337045368,7.31980558847927,2.48340197245193e-13,NA,NA
"11.21","all","4 yr.","mnwk","0-15","all","All","Logit","weekdayFriday",0.527898415393379,0.0778684140557074,6.77936518670739,1.20708574291872e-11,NA,NA
"11.22","all","4 yr.","mnwk","0-15","all","All","Logit","weekdaySaturday",0.296527094694137,0.0815078051211655,3.63802085276784,0.000274741912899328,NA,NA
"12","all","4 yr.","mnwk","16-19","all","All","Logit","(Intercept)",-8.02536278181921,0.0121491684463431,-660.568895497934,0,NA,NA
"12.1","all","4 yr.","mnwk","16-19","all","All","Logit","policyTRUE",-0.085304233931047,0.0045085389282668,-18.9205938527496,7.71898221716215e-80,-6.69738916518021,-13.0280357734618
"12.2","all","4 yr.","mnwk","16-19","all","All","Logit","curr_pts_grp1-3",0.366443322339421,0.00568535500390292,64.4539034216619,0,NA,NA
"12.3","all","4 yr.","mnwk","16-19","all","All","Logit","curr_pts_grp4-6",0.773973042558923,0.00767561948082818,100.83525433903,0,NA,NA
"12.4","all","4 yr.","mnwk","16-19","all","All","Logit","curr_pts_grp7-9",1.00140197175169,0.010374922897123,96.5213892846749,0,NA,NA
"12.5","all","4 yr.","mnwk","16-19","all","All","Logit","curr_pts_grp10-150",1.33660143304496,0.00952213855891501,140.367778180835,0,NA,NA
"12.6","all","4 yr.","mnwk","16-19","all","All","Logit","month02",0.213622273579924,0.0135546951154623,15.7600205508303,5.86175286700728e-56,NA,NA
"12.7","all","4 yr.","mnwk","16-19","all","All","Logit","month03",0.358867314448648,0.0128692444075955,27.8856553720313,3.9851572012964e-171,NA,NA
"12.8","all","4 yr.","mnwk","16-19","all","All","Logit","month04",0.40290281109345,0.0130342629806967,30.9110543258283,8.49251391974292e-210,NA,NA
"12.9","all","4 yr.","mnwk","16-19","all","All","Logit","month05",0.551239370722735,0.0125508102597252,43.9206202082131,0,NA,NA
"12.10","all","4 yr.","mnwk","16-19","all","All","Logit","month06",0.63561350412307,0.0124210094753423,51.1724514327812,0,NA,NA
"12.11","all","4 yr.","mnwk","16-19","all","All","Logit","month07",0.662281903766679,0.0122698105577372,53.9765386474569,0,NA,NA
"12.12","all","4 yr.","mnwk","16-19","all","All","Logit","month08",0.656971177097481,0.012263781858934,53.5700312231897,0,NA,NA
"12.13","all","4 yr.","mnwk","16-19","all","All","Logit","month09",0.834351887672847,0.0119485466538349,69.8287341419104,0,NA,NA
"12.14","all","4 yr.","mnwk","16-19","all","All","Logit","month10",0.821153682882248,0.0118825465912279,69.1058668760828,0,NA,NA
"12.15","all","4 yr.","mnwk","16-19","all","All","Logit","month11",0.751968910554552,0.0120630914891819,62.3363348631579,0,NA,NA
"12.16","all","4 yr.","mnwk","16-19","all","All","Logit","month12",0.00775450352990601,0.0139392096515947,0.556308694949494,0.577999844661002,NA,NA
"12.17","all","4 yr.","mnwk","16-19","all","All","Logit","weekdayMonday",0.150229493645156,0.00882509970679519,17.0229797550594,5.54788972583499e-65,NA,NA
"12.18","all","4 yr.","mnwk","16-19","all","All","Logit","weekdayTuesday",0.217423274936248,0.00869484395156832,25.0060008146588,5.26242600575113e-138,NA,NA
"12.19","all","4 yr.","mnwk","16-19","all","All","Logit","weekdayWednesday",0.248923523071148,0.00863507016600553,28.8270411572459,9.83847133112542e-183,NA,NA
"12.20","all","4 yr.","mnwk","16-19","all","All","Logit","weekdayThursday",0.217299259781944,0.00870086915435478,24.9744313961079,1.15973431903414e-137,NA,NA
"12.21","all","4 yr.","mnwk","16-19","all","All","Logit","weekdayFriday",0.239770990575606,0.00865734532503812,27.6956713141797,7.87735441224589e-169,NA,NA
"12.22","all","4 yr.","mnwk","16-19","all","All","Logit","weekdaySaturday",0.0971218026541186,0.00893965721651061,10.8641528754307,1.70803333189335e-27,NA,NA
"13","all","4 yr.","mnwk","20-24","all","All","Logit","(Intercept)",-8.21810616191978,0.00714637949484443,-1149.9677798875,0,NA,NA
"13.1","all","4 yr.","mnwk","20-24","all","All","Logit","policyTRUE",-0.119863588357215,0.00287440777615873,-41.7002727836331,0,-8.59510503921773,-23.2736823027565
"13.2","all","4 yr.","mnwk","20-24","all","All","Logit","curr_pts_grp1-3",1.08328665211969,0.00367119289255071,295.077563022583,0,NA,NA
"13.3","all","4 yr.","mnwk","20-24","all","All","Logit","curr_pts_grp4-6",1.52052345714308,0.0042942282754746,354.085381493845,0,NA,NA
"13.4","all","4 yr.","mnwk","20-24","all","All","Logit","curr_pts_grp7-9",1.76230990500505,0.00525917515081831,335.092453562959,0,NA,NA
"13.5","all","4 yr.","mnwk","20-24","all","All","Logit","curr_pts_grp10-150",2.02789585591123,0.00484451149140167,418.596562214883,0,NA,NA
"13.6","all","4 yr.","mnwk","20-24","all","All","Logit","month02",0.158706262771067,0.00747849962004959,21.2216715697333,6.02483246272806e-100,NA,NA
"13.7","all","4 yr.","mnwk","20-24","all","All","Logit","month03",0.242147328817271,0.00718196559537654,33.7160246177113,3.36815231222742e-249,NA,NA
"13.8","all","4 yr.","mnwk","20-24","all","All","Logit","month04",0.238945412833122,0.00728901806203084,32.7815641009056,1.07881612031357e-235,NA,NA
"13.9","all","4 yr.","mnwk","20-24","all","All","Logit","month05",0.294812026537825,0.00713848178622516,41.2989814034003,0,NA,NA
"13.10","all","4 yr.","mnwk","20-24","all","All","Logit","month06",0.273301517739169,0.00722300117452516,37.8376676308842,2.73341047068282e-313,NA,NA
"13.11","all","4 yr.","mnwk","20-24","all","All","Logit","month07",0.273150041559861,0.00716580196643161,38.118558514377,6.31802254720161e-318,NA,NA
"13.12","all","4 yr.","mnwk","20-24","all","All","Logit","month08",0.179867557085506,0.00731389639772544,24.5925765562448,1.51688510940449e-133,NA,NA
"13.13","all","4 yr.","mnwk","20-24","all","All","Logit","month09",0.353599255495741,0.00708435001037717,49.9127308754916,0,NA,NA
"13.14","all","4 yr.","mnwk","20-24","all","All","Logit","month10",0.303273727436624,0.00709746614907642,42.7298589477723,0,NA,NA
"13.15","all","4 yr.","mnwk","20-24","all","All","Logit","month11",0.239751178206904,0.00725070513188051,33.0659120521597,9.19248637343222e-240,NA,NA
"13.16","all","4 yr.","mnwk","20-24","all","All","Logit","month12",-0.532259105984536,0.00884678533871876,-60.1641257932479,0,NA,NA
"13.17","all","4 yr.","mnwk","20-24","all","All","Logit","weekdayMonday",0.243463964098864,0.00564293409379726,43.1449242631561,0,NA,NA
"13.18","all","4 yr.","mnwk","20-24","all","All","Logit","weekdayTuesday",0.287989242104873,0.0055896430379085,51.5219380113818,0,NA,NA
"13.19","all","4 yr.","mnwk","20-24","all","All","Logit","weekdayWednesday",0.320924461346364,0.00555204971099284,57.8028796663952,0,NA,NA
"13.20","all","4 yr.","mnwk","20-24","all","All","Logit","weekdayThursday",0.286515949341691,0.00559612834349138,51.1989596655562,0,NA,NA
"13.21","all","4 yr.","mnwk","20-24","all","All","Logit","weekdayFriday",0.26443480829388,0.00562254217040796,47.0311827425018,0,NA,NA
"13.22","all","4 yr.","mnwk","20-24","all","All","Logit","weekdaySaturday",0.0701404256685432,0.00587398875110042,11.9408512070104,7.2478192993183e-33,NA,NA
"14","all","4 yr.","mnwk","25-34","all","All","Logit","(Intercept)",-8.54003458744968,0.00529554098405322,-1612.68407008213,0,NA,NA
"14.1","all","4 yr.","mnwk","25-34","all","All","Logit","policyTRUE",-0.126809524335915,0.00211811341883583,-59.8690906767459,0,-6.60499448911564,-20.6684051498019
"14.2","all","4 yr.","mnwk","25-34","all","All","Logit","curr_pts_grp1-3",1.14647494504978,0.00259091435728945,442.498202159484,0,NA,NA
"14.3","all","4 yr.","mnwk","25-34","all","All","Logit","curr_pts_grp4-6",1.63432325022835,0.00320865141285356,509.348956911121,0,NA,NA
"14.4","all","4 yr.","mnwk","25-34","all","All","Logit","curr_pts_grp7-9",1.92658270339573,0.00419653892215963,459.088486758099,0,NA,NA
"14.5","all","4 yr.","mnwk","25-34","all","All","Logit","curr_pts_grp10-150",2.20456953102735,0.00425580043592635,518.015251001188,0,NA,NA
"14.6","all","4 yr.","mnwk","25-34","all","All","Logit","month02",0.186643797102474,0.00536568296751326,34.7847232556445,4.14118612871964e-265,NA,NA
"14.7","all","4 yr.","mnwk","25-34","all","All","Logit","month03",0.229187374100553,0.00520210220295094,44.0566842324906,0,NA,NA
"14.8","all","4 yr.","mnwk","25-34","all","All","Logit","month04",0.20870884404983,0.00530390554364532,39.3500303375286,0,NA,NA
"14.9","all","4 yr.","mnwk","25-34","all","All","Logit","month05",0.225297223752896,0.00523601174170432,43.0284030798528,0,NA,NA
"14.10","all","4 yr.","mnwk","25-34","all","All","Logit","month06",0.204803141887377,0.0052998758136015,38.6430077025152,0,NA,NA
"14.11","all","4 yr.","mnwk","25-34","all","All","Logit","month07",0.184891749920486,0.00527803181602716,35.0304348979192,7.74542755033549e-269,NA,NA
"14.12","all","4 yr.","mnwk","25-34","all","All","Logit","month08",0.0655254250761877,0.00542893194198542,12.0696714890525,1.5274330662778e-33,NA,NA
"14.13","all","4 yr.","mnwk","25-34","all","All","Logit","month09",0.302258727753695,0.00517591606958427,58.3971462616803,0,NA,NA
"14.14","all","4 yr.","mnwk","25-34","all","All","Logit","month10",0.268693026008612,0.00516557832302523,52.0160588430012,0,NA,NA
"14.15","all","4 yr.","mnwk","25-34","all","All","Logit","month11",0.233997442994606,0.00524853875489999,44.5833505137307,0,NA,NA
"14.16","all","4 yr.","mnwk","25-34","all","All","Logit","month12",-0.550673209979619,0.00643407885204598,-85.5869538814418,0,NA,NA
"14.17","all","4 yr.","mnwk","25-34","all","All","Logit","weekdayMonday",0.367576418956986,0.00430818976545982,85.3203872085598,0,NA,NA
"14.18","all","4 yr.","mnwk","25-34","all","All","Logit","weekdayTuesday",0.46215023394085,0.00422916659040616,109.276904577189,0,NA,NA
"14.19","all","4 yr.","mnwk","25-34","all","All","Logit","weekdayWednesday",0.504352159532699,0.00419599765960848,120.198389142991,0,NA,NA
"14.20","all","4 yr.","mnwk","25-34","all","All","Logit","weekdayThursday",0.454605553677574,0.00423828550799309,107.261663429757,0,NA,NA
"14.21","all","4 yr.","mnwk","25-34","all","All","Logit","weekdayFriday",0.38056045971506,0.00430096066409782,88.4826645571955,0,NA,NA
"14.22","all","4 yr.","mnwk","25-34","all","All","Logit","weekdaySaturday",0.0989674940621779,0.00457286621839487,21.6423331310393,7.17802077920147e-104,NA,NA
"15","all","4 yr.","mnwk","35-44","all","All","Logit","(Intercept)",-8.74698231669584,0.00543731409707201,-1608.69542581807,0,NA,NA
"15.1","all","4 yr.","mnwk","35-44","all","All","Logit","policyTRUE",-0.0877160257053161,0.0021442542708623,-40.9074739396656,0,-3.91865283336025,-12.7882451941382
"15.2","all","4 yr.","mnwk","35-44","all","All","Logit","curr_pts_grp1-3",1.16199904524589,0.00255825159667152,454.216093037034,0,NA,NA
"15.3","all","4 yr.","mnwk","35-44","all","All","Logit","curr_pts_grp4-6",1.67506056847934,0.00329219401431278,508.797647160839,0,NA,NA
"15.4","all","4 yr.","mnwk","35-44","all","All","Logit","curr_pts_grp7-9",1.96730694097217,0.00456114705995939,431.318463340599,0,NA,NA
"15.5","all","4 yr.","mnwk","35-44","all","All","Logit","curr_pts_grp10-150",2.24633475853387,0.0052208568774422,430.261700572491,0,NA,NA
"15.6","all","4 yr.","mnwk","35-44","all","All","Logit","month02",0.206599834111291,0.00534939924587679,38.6211282080944,0,NA,NA
"15.7","all","4 yr.","mnwk","35-44","all","All","Logit","month03",0.223634746526977,0.00522035143765458,42.8390213183526,0,NA,NA
"15.8","all","4 yr.","mnwk","35-44","all","All","Logit","month04",0.177594006871581,0.00533197084507837,33.3073852111377,3.0189539457554e-243,NA,NA
"15.9","all","4 yr.","mnwk","35-44","all","All","Logit","month05",0.195478743016569,0.0052626938171385,37.1442363566682,5.43288804260779e-302,NA,NA
"15.10","all","4 yr.","mnwk","35-44","all","All","Logit","month06",0.155381439642352,0.00535611799780035,29.0100852345231,4.90959087874031e-185,NA,NA
"15.11","all","4 yr.","mnwk","35-44","all","All","Logit","month07",0.106101230223451,0.0053715400878851,19.7524785233848,7.63773860325391e-87,NA,NA
"15.12","all","4 yr.","mnwk","35-44","all","All","Logit","month08",-0.00555704755614246,0.00552340830754097,-1.00609030633415,0.314372131396722,NA,NA
"15.13","all","4 yr.","mnwk","35-44","all","All","Logit","month09",0.263340570613882,0.00522163381886588,50.4326001686343,0,NA,NA
"15.14","all","4 yr.","mnwk","35-44","all","All","Logit","month10",0.240625777300747,0.0051976727199507,46.2949074067574,0,NA,NA
"15.15","all","4 yr.","mnwk","35-44","all","All","Logit","month11",0.24706729160466,0.00523639115826873,47.1827417274813,0,NA,NA
"15.16","all","4 yr.","mnwk","35-44","all","All","Logit","month12",-0.552259893102968,0.00644341582207204,-85.7091810233931,0,NA,NA
"15.17","all","4 yr.","mnwk","35-44","all","All","Logit","weekdayMonday",0.48153366610559,0.00451160094072247,106.732326824207,0,NA,NA
"15.18","all","4 yr.","mnwk","35-44","all","All","Logit","weekdayTuesday",0.608012346802344,0.0044092294653701,137.895374141366,0,NA,NA
"15.19","all","4 yr.","mnwk","35-44","all","All","Logit","weekdayWednesday",0.661070889802136,0.00436970585469406,151.28498617178,0,NA,NA
"15.20","all","4 yr.","mnwk","35-44","all","All","Logit","weekdayThursday",0.609642456966733,0.00441081594255553,138.215347207056,0,NA,NA
"15.21","all","4 yr.","mnwk","35-44","all","All","Logit","weekdayFriday",0.498827458386467,0.00450074442005137,110.832211703497,0,NA,NA
"15.22","all","4 yr.","mnwk","35-44","all","All","Logit","weekdaySaturday",0.126426504551065,0.00486583745364486,25.982475936668,7.81480365604125e-149,NA,NA
"16","all","4 yr.","mnwk","45-54","all","All","Logit","(Intercept)",-8.90583068777821,0.00567292239754713,-1569.88410270321,0,NA,NA
"16.1","all","4 yr.","mnwk","45-54","all","All","Logit","policyTRUE",-0.0837236447875024,0.0022487279428522,-37.2315579808692,2.10724559790591e-303,-3.0705206524877,-11.3413086642535
"16.2","all","4 yr.","mnwk","45-54","all","All","Logit","curr_pts_grp1-3",1.23228808341428,0.00266066935698844,463.149650736417,0,NA,NA
"16.3","all","4 yr.","mnwk","45-54","all","All","Logit","curr_pts_grp4-6",1.77650238153814,0.00356236590230178,498.686106441305,0,NA,NA
"16.4","all","4 yr.","mnwk","45-54","all","All","Logit","curr_pts_grp7-9",2.0862299885181,0.00517170620168513,403.392982346586,0,NA,NA
"16.5","all","4 yr.","mnwk","45-54","all","All","Logit","curr_pts_grp10-150",2.35127669613985,0.00635650672468779,369.900764362887,0,NA,NA
"16.6","all","4 yr.","mnwk","45-54","all","All","Logit","month02",0.208341823702723,0.00554632975368837,37.5639085584793,8.35506293187249e-309,NA,NA
"16.7","all","4 yr.","mnwk","45-54","all","All","Logit","month03",0.217367911587126,0.00541836602480677,40.116874827569,0,NA,NA
"16.8","all","4 yr.","mnwk","45-54","all","All","Logit","month04",0.195356123087961,0.00554174512581873,35.2517336421349,3.22796474406204e-272,NA,NA
"16.9","all","4 yr.","mnwk","45-54","all","All","Logit","month05",0.207345579684482,0.00547376548485804,37.8798799945043,5.52009579410964e-314,NA,NA
"16.10","all","4 yr.","mnwk","45-54","all","All","Logit","month06",0.151197875772388,0.00558713586384499,27.0617861202924,2.77556143056873e-161,NA,NA
