"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value"
"22.23","high","4 yr.","mnwk","with","2","Male","LPM","month12",-0.000152962214957462,2.58066479683673e-06,-59.2724073056512,0
"22.24","high","4 yr.","mnwk","with","2","Male","LPM","weekdayMonday",0.0001588790114423,2.17216575982774e-06,73.1431340925379,0
"22.25","high","4 yr.","mnwk","with","2","Male","LPM","weekdayTuesday",0.00019942116457807,2.24103719999859e-06,88.9861018720242,0
"22.26","high","4 yr.","mnwk","with","2","Male","LPM","weekdayWednesday",0.000215560041677169,2.26773576502433e-06,95.0551845597653,0
"22.27","high","4 yr.","mnwk","with","2","Male","LPM","weekdayThursday",0.000194892503144601,2.23797996999291e-06,87.0841141376338,0
"22.28","high","4 yr.","mnwk","with","2","Male","LPM","weekdayFriday",0.000151022613881093,2.1627259713882e-06,69.8297499910057,0
"22.29","high","4 yr.","mnwk","with","2","Male","LPM","weekdaySaturday",2.51786973007016e-05,1.92476420591529e-06,13.0814451054945,4.20374909422253e-39
"22.30","high","4 yr.","mnwk","with","2","Male","LPM","policyTRUE:age_grp16-19",-0.000246144656963252,1.92625686358594e-05,-12.7783922080375,2.16500341704467e-37
"22.31","high","4 yr.","mnwk","with","2","Male","LPM","policyTRUE:age_grp20-24",1.18693060317742e-05,1.74380635794191e-05,0.680655049668627,0.496089785311467
"22.32","high","4 yr.","mnwk","with","2","Male","LPM","policyTRUE:age_grp25-34",0.000102930185647516,1.72218122228607e-05,5.97673370929472,2.27655953305727e-09
"22.33","high","4 yr.","mnwk","with","2","Male","LPM","policyTRUE:age_grp35-44",0.00010258725843964,1.72645884710997e-05,5.94206219345262,2.8145868721338e-09
"22.34","high","4 yr.","mnwk","with","2","Male","LPM","policyTRUE:age_grp45-54",0.000105829462207654,1.73034384551708e-05,6.11609435210426,9.58965988737199e-10
"22.35","high","4 yr.","mnwk","with","2","Male","LPM","policyTRUE:age_grp55-64",0.000116668841836834,1.74313214259789e-05,6.69305780013648,2.18554885917295e-11
"22.36","high","4 yr.","mnwk","with","2","Male","LPM","policyTRUE:age_grp65-199",0.000145363092691278,1.75881463844343e-05,8.26483300252299,1.39890617786645e-16
"23","high","4 yr.","mnwk","no","3","Male","LPM","(Intercept)",-0.000232974621024968,4.35198686134835e-05,-5.35329329906999,8.63677044600395e-08
"23.1","high","4 yr.","mnwk","no","3","Male","LPM","policyTRUE",-0.00024507534086497,1.51958923998366e-06,-161.277359971043,0
"23.2","high","4 yr.","mnwk","no","3","Male","LPM","age_grp16-19",0.000551876390545448,4.41002452797149e-05,12.5141342649017,6.24858541063269e-36
"23.3","high","4 yr.","mnwk","no","3","Male","LPM","age_grp20-24",0.000491359522645233,4.34761007786229e-05,11.3018305194203,1.28511509506163e-29
"23.4","high","4 yr.","mnwk","no","3","Male","LPM","age_grp25-34",0.000454394795981431,4.34288723162104e-05,10.4629655744439,1.27792567299058e-25
"23.5","high","4 yr.","mnwk","no","3","Male","LPM","age_grp35-44",0.000405958046300605,4.34306720355847e-05,9.34726605123645,8.99426796284542e-21
"23.6","high","4 yr.","mnwk","no","3","Male","LPM","age_grp45-54",0.000372301459262383,4.34335623921368e-05,8.57174587479346,1.01927971709837e-17
"23.7","high","4 yr.","mnwk","no","3","Male","LPM","age_grp55-64",0.000330195310916737,4.34501467083044e-05,7.59940612245686,2.97493077423545e-14
"23.8","high","4 yr.","mnwk","no","3","Male","LPM","age_grp65-199",0.000283512773488095,4.34805004032564e-05,6.52045792616643,7.00931032424261e-11
"23.9","high","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp1-3",0.000227900842678714,1.63494848378452e-06,139.393286662573,0
"23.10","high","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp4-6",0.000443090684408496,2.27023943674508e-06,195.17354744034,0
"23.11","high","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp7-9",0.000642520288077836,3.37595708300355e-06,190.322409995269,0
"23.12","high","4 yr.","mnwk","no","3","Male","LPM","curr_pts_grp10-150",0.00104509627553344,4.66611992188032e-06,223.975442772653,0
"23.13","high","4 yr.","mnwk","no","3","Male","LPM","month02",6.00885759818124e-05,3.71968647995898e-06,16.1542044754468,1.0608019712819e-58
"23.14","high","4 yr.","mnwk","no","3","Male","LPM","month03",6.13053286667065e-05,3.62288061934446e-06,16.9217081952315,3.11277078228029e-64
"23.15","high","4 yr.","mnwk","no","3","Male","LPM","month04",5.98738935330524e-05,3.68423536704367e-06,16.2513758129131,2.18411689405724e-59
"23.16","high","4 yr.","mnwk","no","3","Male","LPM","month05",7.32529429596171e-05,3.67360805903526e-06,19.9403261813549,1.81882803701068e-88
"23.17","high","4 yr.","mnwk","no","3","Male","LPM","month06",8.67761988675035e-05,3.72378009883932e-06,23.303255445871,4.10915249697921e-120
"23.18","high","4 yr.","mnwk","no","3","Male","LPM","month07",8.21243898964091e-05,3.68151455440882e-06,22.3072294520907,3.14395959275954e-110
"23.19","high","4 yr.","mnwk","no","3","Male","LPM","month08",2.61219665275253e-05,3.57715481606444e-06,7.30244226786485,2.825908033827e-13
"23.20","high","4 yr.","mnwk","no","3","Male","LPM","month09",0.000120433621511312,3.77251408708724e-06,31.9239686668205,1.24202509775391e-223
"23.21","high","4 yr.","mnwk","no","3","Male","LPM","month10",0.00011084049291756,3.72410176645788e-06,29.7630139745038,1.17708086543134e-194
"23.22","high","4 yr.","mnwk","no","3","Male","LPM","month11",9.86320756666634e-05,3.72874824615215e-06,26.4517927077662,3.47999007714281e-154
"23.23","high","4 yr.","mnwk","no","3","Male","LPM","month12",-0.000196312028263927,3.14607895336217e-06,-62.398951575621,0
"23.24","high","4 yr.","mnwk","no","3","Male","LPM","weekdayMonday",0.00016959077293237,2.64386629336021e-06,64.1449884808013,0
"23.25","high","4 yr.","mnwk","no","3","Male","LPM","weekdayTuesday",0.000225950354379696,2.72169023925326e-06,83.0183946435025,0
"23.26","high","4 yr.","mnwk","no","3","Male","LPM","weekdayWednesday",0.000267617559440369,2.77853030590402e-06,96.3162283570261,0
"23.27","high","4 yr.","mnwk","no","3","Male","LPM","weekdayThursday",0.000238719113583903,2.74558558765532e-06,86.946520500847,0
"23.28","high","4 yr.","mnwk","no","3","Male","LPM","weekdayFriday",0.000187253652079777,2.67364347727579e-06,70.0368817575381,0
"23.29","high","4 yr.","mnwk","no","3","Male","LPM","weekdaySaturday",3.95159269534268e-05,2.44988590452596e-06,16.1297009303267,1.57785561986316e-58
"24","high","4 yr.","mnwk","with","3","Male","LPM","(Intercept)",-0.000160278141607934,5.35302738709646e-05,-2.99415881925592,0.00275202659054447
"24.1","high","4 yr.","mnwk","with","3","Male","LPM","policyTRUE",-0.000628876636032407,5.34434536526932e-05,-11.7671406514859,5.76456878375096e-32
"24.2","high","4 yr.","mnwk","with","3","Male","LPM","age_grp16-19",0.000702007432158949,5.44397888349585e-05,12.8951167368995,4.79540078851532e-38
"24.3","high","4 yr.","mnwk","with","3","Male","LPM","age_grp20-24",0.000510890442212674,5.35790491288852e-05,9.5352651926263,1.49503311025567e-21
"24.4","high","4 yr.","mnwk","with","3","Male","LPM","age_grp25-34",0.000374857173577743,5.348743081275e-05,7.0083226635067,2.41192235473334e-12
"24.5","high","4 yr.","mnwk","with","3","Male","LPM","age_grp35-44",0.000314046640082538,5.34921356635248e-05,5.87089365917167,4.33452393515737e-09
"24.6","high","4 yr.","mnwk","with","3","Male","LPM","age_grp45-54",0.000277638847123887,5.35013039351984e-05,5.1893846822905,2.10990163729063e-07
"24.7","high","4 yr.","mnwk","with","3","Male","LPM","age_grp55-64",0.00022019789824761,5.35358164233263e-05,4.11309498871612,3.90389689422048e-05
"24.8","high","4 yr.","mnwk","with","3","Male","LPM","age_grp65-199",0.000149490748163588,5.36072509462321e-05,2.78862925303755,0.00529316222042225
"24.9","high","4 yr.","mnwk","with","3","Male","LPM","curr_pts_grp1-3",0.000224950346248493,1.63645408038755e-06,137.46205832749,0
"24.10","high","4 yr.","mnwk","with","3","Male","LPM","curr_pts_grp4-6",0.00044110527922107,2.27067335568355e-06,194.261881884936,0
"24.11","high","4 yr.","mnwk","with","3","Male","LPM","curr_pts_grp7-9",0.000642754809302113,3.37534600630584e-06,190.426346840092,0
"24.12","high","4 yr.","mnwk","with","3","Male","LPM","curr_pts_grp10-150",0.00105061844630256,4.66607615914347e-06,225.1610154806,0
"24.13","high","4 yr.","mnwk","with","3","Male","LPM","month02",5.99729838756018e-05,3.71967732688329e-06,16.123168384031,1.75385355736778e-58
"24.14","high","4 yr.","mnwk","with","3","Male","LPM","month03",6.10336465280456e-05,3.62287457140327e-06,16.8467456780887,1.10851480804818e-63
"24.15","high","4 yr.","mnwk","with","3","Male","LPM","month04",6.1694147030629e-05,3.68437408702572e-06,16.7448108073175,6.17879258077645e-63
"24.16","high","4 yr.","mnwk","with","3","Male","LPM","month05",7.48402604086453e-05,3.67380583516449e-06,20.3713162226208,3.00506337270505e-92
"24.17","high","4 yr.","mnwk","with","3","Male","LPM","month06",8.81196942129521e-05,3.72402049115683e-06,23.6625159346474,8.7744590335632e-124
"24.18","high","4 yr.","mnwk","with","3","Male","LPM","month07",8.32127470036452e-05,3.68173441274039e-06,22.6015072449803,4.18859631549395e-113
"24.19","high","4 yr.","mnwk","with","3","Male","LPM","month08",2.69764161777153e-05,3.57730566596073e-06,7.54098718328853,4.6642738590912e-14
"24.20","high","4 yr.","mnwk","with","3","Male","LPM","month09",0.000121062277151092,3.7726460879471e-06,32.0894868823937,6.18202927094045e-226
"24.21","high","4 yr.","mnwk","with","3","Male","LPM","month10",0.000111256814426701,3.72417672181344e-06,29.8742038139709,4.25870041515256e-196
"24.22","high","4 yr.","mnwk","with","3","Male","LPM","month11",9.88662164557142e-05,3.72878300563858e-06,26.5143389428162,6.62496229251309e-155
"24.23","high","4 yr.","mnwk","with","3","Male","LPM","month12",-0.000196197914010069,3.1460728961323e-06,-62.3627997467158,0
"24.24","high","4 yr.","mnwk","with","3","Male","LPM","weekdayMonday",0.000169590411278332,2.64385729815705e-06,64.1450699311755,0
"24.25","high","4 yr.","mnwk","with","3","Male","LPM","weekdayTuesday",0.000225962180308619,2.72168106568651e-06,83.0230195438505,0
"24.26","high","4 yr.","mnwk","with","3","Male","LPM","weekdayWednesday",0.000267617462563168,2.77852072762321e-06,96.3165255175519,0
"24.27","high","4 yr.","mnwk","with","3","Male","LPM","weekdayThursday",0.000238744678509335,2.74557702887884e-06,86.9561028512926,0
"24.28","high","4 yr.","mnwk","with","3","Male","LPM","weekdayFriday",0.000187278438507724,2.67363456025701e-06,70.0463860288076,0
"24.29","high","4 yr.","mnwk","with","3","Male","LPM","weekdaySaturday",3.95261693817063e-05,2.44987561574868e-06,16.1339494656863,1.47295227174933e-58
"24.30","high","4 yr.","mnwk","with","3","Male","LPM","policyTRUE:age_grp16-19",-0.000423063579902802,5.50752408747381e-05,-7.6815565975464,1.57167167389159e-14
"24.31","high","4 yr.","mnwk","with","3","Male","LPM","policyTRUE:age_grp20-24",0.000178548009977513,5.36764249083008e-05,3.32637671533712,0.000879829343481758
"24.32","high","4 yr.","mnwk","with","3","Male","LPM","policyTRUE:age_grp25-34",0.000397304324233277,5.35245195109184e-05,7.42284709631501,1.14629183642985e-13
"24.33","high","4 yr.","mnwk","with","3","Male","LPM","policyTRUE:age_grp35-44",0.00042244504027989,5.35362723380206e-05,7.89081909948139,3.00209882106785e-15
"24.34","high","4 yr.","mnwk","with","3","Male","LPM","policyTRUE:age_grp45-54",0.000426424068330429,5.35478777264578e-05,7.96341678579232,1.67352760585586e-15
"24.35","high","4 yr.","mnwk","with","3","Male","LPM","policyTRUE:age_grp55-64",0.000454854536587103,5.35992973215256e-05,8.48620335185687,2.13498018716755e-17
"24.36","high","4 yr.","mnwk","with","3","Male","LPM","policyTRUE:age_grp65-199",0.00049452760511521,5.3695748067077e-05,9.20980939677837,3.26705188516038e-20
"25","high","4 yr.","mnwk","no","4","Male","LPM","(Intercept)",8.46453523407618e-05,2.12809568889001e-05,3.97751627347697,6.96388635398129e-05
"25.1","high","4 yr.","mnwk","no","4","Male","LPM","policyTRUE",-8.44538813216032e-06,2.04648997758234e-07,-41.2676740402972,0
"25.2","high","4 yr.","mnwk","no","4","Male","LPM","age_grp16-19",4.92669287936698e-05,2.14917379296661e-05,2.2923659759346,0.0218845338675822
"25.3","high","4 yr.","mnwk","no","4","Male","LPM","age_grp20-24",-6.1921678068823e-05,2.12846510695856e-05,-2.90921743872538,0.00362334765269078
"25.4","high","4 yr.","mnwk","no","4","Male","LPM","age_grp25-34",-7.72193837189306e-05,2.1279053835217e-05,-3.62889178799537,0.000284640531218491
"25.5","high","4 yr.","mnwk","no","4","Male","LPM","age_grp35-44",-8.20316248903226e-05,2.1278209984308e-05,-3.85519387912884,0.00011563795623989
"25.6","high","4 yr.","mnwk","no","4","Male","LPM","age_grp45-54",-8.36985615048854e-05,2.12778007636123e-05,-3.93360960724947,8.36796601677042e-05
"25.7","high","4 yr.","mnwk","no","4","Male","LPM","age_grp55-64",-8.40208728244396e-05,2.12780282670008e-05,-3.94871516148628,7.85717815076763e-05
"25.8","high","4 yr.","mnwk","no","4","Male","LPM","age_grp65-199",-8.3731854060489e-05,2.12787775964724e-05,-3.93499361891776,8.31989127015227e-05
"25.9","high","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp1-3",1.87257800410733e-06,2.10198586010365e-07,8.90861370501793,5.16747113736982e-19
"25.10","high","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp4-6",4.17685035928465e-06,2.95951028781941e-07,14.1133158971452,3.14441613402794e-45
"25.11","high","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp7-9",9.79605917392161e-06,4.95529884144272e-07,19.7688565056745,5.52155319954476e-87
"25.12","high","4 yr.","mnwk","no","4","Male","LPM","curr_pts_grp10-150",3.27041806472737e-05,8.34117668274088e-07,39.2081140241802,0
"25.13","high","4 yr.","mnwk","no","4","Male","LPM","month02",5.52609620152027e-07,4.58221894547802e-07,1.20598693935691,0.227822526688457
"25.14","high","4 yr.","mnwk","no","4","Male","LPM","month03",1.21725525267802e-06,4.53070657887825e-07,2.68667862613914,0.00721663512147327
"25.15","high","4 yr.","mnwk","no","4","Male","LPM","month04",3.31112170480085e-06,5.00584455452207e-07,6.61451163482437,3.72780542317922e-11
"25.16","high","4 yr.","mnwk","no","4","Male","LPM","month05",4.93168077141859e-06,5.14696162105376e-07,9.58173216455595,9.54310293355822e-22
"25.17","high","4 yr.","mnwk","no","4","Male","LPM","month06",5.6409773453449e-06,5.27201506112711e-07,10.6998505883231,1.01942828042166e-26
"25.18","high","4 yr.","mnwk","no","4","Male","LPM","month07",6.22266965486247e-06,5.2700406885971e-07,11.8076311409257,3.5646507510064e-32
"25.19","high","4 yr.","mnwk","no","4","Male","LPM","month08",5.7632492338097e-06,5.21272990854918e-07,11.0561056009398,2.04798658329732e-28
"25.20","high","4 yr.","mnwk","no","4","Male","LPM","month09",4.96069854871096e-06,5.15514303439715e-07,9.62281456714434,6.4054167229408e-22
"25.21","high","4 yr.","mnwk","no","4","Male","LPM","month10",4.04750034578248e-06,4.97783554639807e-07,8.13104472427023,4.25606788799179e-16
"25.22","high","4 yr.","mnwk","no","4","Male","LPM","month11",2.5627451554129e-06,4.8287063659052e-07,5.30731206500372,1.1125364146973e-07
"25.23","high","4 yr.","mnwk","no","4","Male","LPM","month12",-4.36968498506184e-08,4.41612408763008e-07,-0.0989484194364391,0.921179224378172
"25.24","high","4 yr.","mnwk","no","4","Male","LPM","weekdayMonday",-2.53145017886953e-06,3.92170794828265e-07,-6.45496863165978,1.08241374145945e-10
"25.25","high","4 yr.","mnwk","no","4","Male","LPM","weekdayTuesday",-1.68664285038693e-06,3.99783741171738e-07,-4.21888805543592,2.45510148889283e-05
"25.26","high","4 yr.","mnwk","no","4","Male","LPM","weekdayWednesday",-1.23085222426597e-06,4.04094368102504e-07,-3.04595243444163,0.00231944531637092
"25.27","high","4 yr.","mnwk","no","4","Male","LPM","weekdayThursday",-4.99248171745713e-07,4.11878896359533e-07,-1.21212369985063,0.225465033173665
"25.28","high","4 yr.","mnwk","no","4","Male","LPM","weekdayFriday",1.70419890331492e-06,4.31710711483754e-07,3.94754834193881,7.89555845988066e-05
"25.29","high","4 yr.","mnwk","no","4","Male","LPM","weekdaySaturday",1.96455963558607e-06,4.3358099885411e-07,4.53100952481338,5.87024988759699e-06
"26","high","4 yr.","mnwk","with","4","Male","LPM","(Intercept)",0.000105344732112027,2.62032602628654e-05,4.02029102696503,5.81262950157559e-05
"26.1","high","4 yr.","mnwk","with","4","Male","LPM","policyTRUE",-0.000118345153572675,2.61983124208229e-05,-4.51728155889204,6.26385997330439e-06
"26.2","high","4 yr.","mnwk","with","4","Male","LPM","age_grp16-19",6.58868939981323e-05,2.65072270534505e-05,2.48562001092286,0.0129325975213865
"26.3","high","4 yr.","mnwk","with","4","Male","LPM","age_grp20-24",-7.50046433259474e-05,2.62160421742118e-05,-2.86102085232865,0.00422279286027916
"26.4","high","4 yr.","mnwk","with","4","Male","LPM","age_grp25-34",-9.86828173467271e-05,2.6205319244407e-05,-3.76575520513031,0.000166046429821395
"26.5","high","4 yr.","mnwk","with","4","Male","LPM","age_grp35-44",-0.000105026686822092,2.62041240062093e-05,-4.00802128692434,6.12296073445623e-05
"26.6","high","4 yr.","mnwk","with","4","Male","LPM","age_grp45-54",-0.000107620736639589,2.62036227251518e-05,-4.10709380792177,4.00668568379594e-05
"26.7","high","4 yr.","mnwk","with","4","Male","LPM","age_grp55-64",-0.000108400952134424,2.62039546829935e-05,-4.13681650139536,3.52157533397127e-05
"26.8","high","4 yr.","mnwk","with","4","Male","LPM","age_grp65-199",-0.000108409665405327,2.62053105572738e-05,-4.13693496088853,3.51975852876466e-05
"26.9","high","4 yr.","mnwk","with","4","Male","LPM","curr_pts_grp1-3",1.44613224625626e-06,2.11514097778891e-07,6.83704897896683,8.08411585980022e-12
"26.10","high","4 yr.","mnwk","with","4","Male","LPM","curr_pts_grp4-6",3.91628010612148e-06,2.9636660803857e-07,13.2143095743492,7.25495475216088e-40
"26.11","high","4 yr.","mnwk","with","4","Male","LPM","curr_pts_grp7-9",9.91944206334576e-06,4.94856679987758e-07,20.045080655658,2.22830113859364e-89
"26.12","high","4 yr.","mnwk","with","4","Male","LPM","curr_pts_grp10-150",3.35314711036879e-05,8.3285210338808e-07,40.2610150917316,0
"26.13","high","4 yr.","mnwk","with","4","Male","LPM","month02",5.37780769199854e-07,4.58218515633624e-07,1.17363386867118,0.240541709493728
"26.14","high","4 yr.","mnwk","with","4","Male","LPM","month03",1.18204289982018e-06,4.53060779442802e-07,2.60901617057631,0.00908029527949877
"26.15","high","4 yr.","mnwk","with","4","Male","LPM","month04",3.5879832282796e-06,5.00613168763833e-07,7.16717707834061,7.65600358998526e-13
"26.16","high","4 yr.","mnwk","with","4","Male","LPM","month05",5.1733831516659e-06,5.14804808106171e-07,10.049212964225,9.26042948216783e-24
"26.17","high","4 yr.","mnwk","with","4","Male","LPM","month06",5.84597236360486e-06,5.27435951318686e-07,11.0837578458368,1.50424328560516e-28
"26.18","high","4 yr.","mnwk","with","4","Male","LPM","month07",6.38812859680487e-06,5.2719143720304e-07,12.1172844359848,8.55473877073534e-34
"26.19","high","4 yr.","mnwk","with","4","Male","LPM","month08",5.89242033225809e-06,5.21490695293594e-07,11.2991859402989,1.32440573912089e-29
"26.20","high","4 yr.","mnwk","with","4","Male","LPM","month09",5.05523281191406e-06,5.15668941448492e-07,9.80325244664557,1.09017919786692e-22
"26.21","high","4 yr.","mnwk","with","4","Male","LPM","month10",4.10994080890182e-06,4.97854768795961e-07,8.25530067501718,1.51520497368655e-16
"26.22","high","4 yr.","mnwk","with","4","Male","LPM","month11",2.59707136220849e-06,4.82904391561208e-07,5.37802390616551,7.53078371918686e-08
"26.23","high","4 yr.","mnwk","with","4","Male","LPM","month12",-2.78546561745867e-08,4.41619552877987e-07,-0.0630738743179756,0.949707678152279
"26.24","high","4 yr.","mnwk","with","4","Male","LPM","weekdayMonday",-2.53149774054915e-06,3.92169477178624e-07,-6.45511159808114,1.08139237323392e-10
"26.25","high","4 yr.","mnwk","with","4","Male","LPM","weekdayTuesday",-1.68476280406228e-06,3.99781153691996e-07,-4.21421267236691,2.50651042874065e-05
"26.26","high","4 yr.","mnwk","with","4","Male","LPM","weekdayWednesday",-1.23075537107259e-06,4.04093225341528e-07,-3.04572136796501,0.00232122841546795
"26.27","high","4 yr.","mnwk","with","4","Male","LPM","weekdayThursday",-4.95769236342068e-07,4.11876913522967e-07,-1.20368299378941,0.228712128086231
"26.28","high","4 yr.","mnwk","with","4","Male","LPM","weekdayFriday",1.70753483094862e-06,4.31710580848076e-07,3.95527676804734,7.64461060149821e-05
"26.29","high","4 yr.","mnwk","with","4","Male","LPM","weekdaySaturday",1.96609303184038e-06,4.33580345340961e-07,4.53455294495481,5.77256283044199e-06
"26.30","high","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp16-19",-2.53259162976806e-05,2.66954194864392e-05,-0.948698944796342,0.342773751116711
"26.31","high","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp20-24",9.28280622258382e-05,2.62161298480794e-05,3.54087589448825,0.000398801134774099
"26.32","high","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp25-34",0.000111371799480578,2.62009601587057e-05,4.25067626552508,2.13126053712862e-05
"26.33","high","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp35-44",0.000114487039493744,2.61998702499095e-05,4.36975597213652,1.24385472396786e-05
"26.34","high","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp45-54",0.000116114695141663,2.61994691037777e-05,4.43194839871472,9.33853802330656e-06
"26.35","high","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp55-64",0.000116907913464584,2.6199853993797e-05,4.46215896822413,8.11380052876343e-06
"26.36","high","4 yr.","mnwk","with","4","Male","LPM","policyTRUE:age_grp65-199",0.000117095606146555,2.62009344680965e-05,4.46913854500632,7.8535260861062e-06
"27","high","4 yr.","mnwk","no","5","Male","LPM","(Intercept)",-2.97187277834128e-05,8.66703354964957e-07,-34.2893881893586,1.12997729993668e-257
"27.1","high","4 yr.","mnwk","no","5","Male","LPM","policyTRUE",-3.32059413770257e-05,3.92620432386364e-07,-84.5751739796081,0
"27.2","high","4 yr.","mnwk","no","5","Male","LPM","age_grp16-19",0.00013185011734262,2.95194878156622e-06,44.6654488607568,0
"27.3","high","4 yr.","mnwk","no","5","Male","LPM","age_grp20-24",8.70675992522943e-05,8.95537141430805e-07,97.223884107348,0
"27.4","high","4 yr.","mnwk","no","5","Male","LPM","age_grp25-34",6.66621801696334e-05,5.42011211764976e-07,122.990408173584,0
"27.5","high","4 yr.","mnwk","no","5","Male","LPM","age_grp35-44",5.13807286470361e-05,4.87582526993899e-07,105.378527331188,0
"27.6","high","4 yr.","mnwk","no","5","Male","LPM","age_grp45-54",4.55408723786805e-05,4.69025587572965e-07,97.0967759229039,0
"27.7","high","4 yr.","mnwk","no","5","Male","LPM","age_grp55-64",3.9825259031417e-05,4.8428985225334e-07,82.2343454980835,0
"27.8","high","4 yr.","mnwk","no","5","Male","LPM","age_grp65-199",3.69937371566961e-05,5.13130881643475e-07,72.0941546885878,0
"27.9","high","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp1-3",1.52405311870302e-05,4.16246348155554e-07,36.6142099613922,1.70022888679442e-293
"27.10","high","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp4-6",2.50983611100163e-05,5.66166939896061e-07,44.3303191009774,0
"27.11","high","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp7-9",3.91000670556886e-05,8.67132437866544e-07,45.0912286846156,0
"27.12","high","4 yr.","mnwk","no","5","Male","LPM","curr_pts_grp10-150",8.99028727311012e-05,1.35533493983007e-06,66.3325869414782,0
"27.13","high","4 yr.","mnwk","no","5","Male","LPM","month02",2.39381019427167e-06,8.67931445101658e-07,2.75806367862533,0.00581448711103915
"27.14","high","4 yr.","mnwk","no","5","Male","LPM","month03",4.45958797142056e-06,8.59842329928699e-07,5.186518290848,2.14262034252273e-07
"27.15","high","4 yr.","mnwk","no","5","Male","LPM","month04",7.61201846432731e-06,9.029653916534e-07,8.43002238478832,3.45599590043131e-17
"27.16","high","4 yr.","mnwk","no","5","Male","LPM","month05",1.0103359564797e-05,9.1023211838848e-07,11.0997616549551,1.25779386994838e-28
"27.17","high","4 yr.","mnwk","no","5","Male","LPM","month06",1.38776028968186e-05,9.44789159664818e-07,14.6885712593717,7.6306727970318e-49
"27.18","high","4 yr.","mnwk","no","5","Male","LPM","month07",1.73183546367157e-05,9.57080500204666e-07,18.0949822225114,3.4906678938183e-73
"27.19","high","4 yr.","mnwk","no","5","Male","LPM","month08",1.32927188179469e-05,9.29464655259436e-07,14.3014785368428,2.14212099568747e-46
"27.20","high","4 yr.","mnwk","no","5","Male","LPM","month09",2.08145549576025e-05,9.89022313618323e-07,21.0455868093135,2.51005114037211e-98
"27.21","high","4 yr.","mnwk","no","5","Male","LPM","month10",1.86163957904454e-05,9.62664526507251e-07,19.3384042704779,2.55262015989961e-83
"27.22","high","4 yr.","mnwk","no","5","Male","LPM","month11",1.3286355894084e-05,9.3612159623501e-07,14.1929808558209,1.01262355552789e-45
"27.23","high","4 yr.","mnwk","no","5","Male","LPM","month12",-8.75420805222339e-06,7.59783453745739e-07,-11.521977754405,1.02237516420889e-30
"27.24","high","4 yr.","mnwk","no","5","Male","LPM","weekdayMonday",-4.41680751525325e-06,7.53271794132519e-07,-5.86349781002982,4.53216982303313e-09
"27.25","high","4 yr.","mnwk","no","5","Male","LPM","weekdayTuesday",-5.8930777404205e-06,7.4494010496095e-07,-7.91080746113061,2.55725053203391e-15
"27.26","high","4 yr.","mnwk","no","5","Male","LPM","weekdayWednesday",-4.35962384558068e-06,7.52625654555745e-07,-5.79255280389566,6.93245419368021e-09
"27.27","high","4 yr.","mnwk","no","5","Male","LPM","weekdayThursday",-4.76377080415845e-06,7.52395507031812e-07,-6.33147162580948,2.42833942637822e-10
"27.28","high","4 yr.","mnwk","no","5","Male","LPM","weekdayFriday",-1.27673931034061e-06,7.69888950872245e-07,-1.65834216596319,0.0972484230644484
"27.29","high","4 yr.","mnwk","no","5","Male","LPM","weekdaySaturday",5.43603078877898e-07,7.77685252067432e-07,0.699001398615649,0.484551156956755
"28","high","4 yr.","mnwk","with","5","Male","LPM","(Intercept)",-3.39008341070616e-05,8.57257871483254e-07,-39.5456667529985,0
"28.1","high","4 yr.","mnwk","with","5","Male","LPM","policyTRUE",-1.04528990600093e-05,2.81143456705121e-07,-37.1799478547811,1.44004329797946e-302
"28.2","high","4 yr.","mnwk","with","5","Male","LPM","age_grp16-19",0.000165837928356245,3.90321400726496e-06,42.4875315695154,0
"28.3","high","4 yr.","mnwk","with","5","Male","LPM","age_grp20-24",0.000107816126214531,1.35760898092613e-06,79.416185167677,0
"28.4","high","4 yr.","mnwk","with","5","Male","LPM","age_grp25-34",7.35536048115811e-05,7.53944424721747e-07,97.5583907775788,0
"28.5","high","4 yr.","mnwk","with","5","Male","LPM","age_grp35-44",5.22803398470229e-05,6.78099649113229e-07,77.0983142601407,0
"28.6","high","4 yr.","mnwk","with","5","Male","LPM","age_grp45-54",4.34718887783882e-05,6.65735299948229e-07,65.2990592233412,0
"28.7","high","4 yr.","mnwk","with","5","Male","LPM","age_grp55-64",3.43815058961142e-05,7.16439795487075e-07,47.9893860065936,0
