"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value"
"20.14","high","4 yr.","excluded","with","1","Male","LPM","policyTRUE:age_grp20-24",1.49076492762654e-05,8.66600928041121e-06,1.72024386241576,0.0853881233776456
"20.15","high","4 yr.","excluded","with","1","Male","LPM","policyTRUE:age_grp25-34",3.66588027168975e-05,8.58051099394219e-06,4.27233328443708,1.93438186710727e-05
"20.16","high","4 yr.","excluded","with","1","Male","LPM","policyTRUE:age_grp35-44",4.22194093973844e-05,8.60200157656485e-06,4.9080913345106,9.19670416999109e-07
"20.17","high","4 yr.","excluded","with","1","Male","LPM","policyTRUE:age_grp45-54",4.2333627057284e-05,8.61791763365825e-06,4.9122803044607,9.00232440115895e-07
"20.18","high","4 yr.","excluded","with","1","Male","LPM","policyTRUE:age_grp55-64",4.23871839826714e-05,8.67042506559653e-06,4.88870887666857,1.0149948233204e-06
"20.19","high","4 yr.","excluded","with","1","Male","LPM","policyTRUE:age_grp65-199",5.00401105061948e-05,8.71787149477661e-06,5.73994587281733,9.47068457797161e-09
"21","high","4 yr.","excluded","no","2","Male","LPM","(Intercept)",-0.000277535188475823,1.38712729846591e-05,-20.0079105056012,4.69958356491846e-89
"21.1","high","4 yr.","excluded","no","2","Male","LPM","policyTRUE",-7.66478007082418e-05,1.26085517676253e-06,-60.7903287553203,0
"21.2","high","4 yr.","excluded","no","2","Male","LPM","age_grp16-19",0.000335407855832194,1.47277351701624e-05,22.7738923844661,8.32236755636265e-115
"21.3","high","4 yr.","excluded","no","2","Male","LPM","age_grp20-24",0.000431770801054227,1.39596581028875e-05,30.929897986894,4.7363484432512e-210
"21.4","high","4 yr.","excluded","no","2","Male","LPM","age_grp25-34",0.000509843974371422,1.38960791884998e-05,36.6897718022045,1.06375124404813e-294
"21.5","high","4 yr.","excluded","no","2","Male","LPM","age_grp35-44",0.000511772834621209,1.39087335362163e-05,36.7950707581412,2.21483341037092e-296
"21.6","high","4 yr.","excluded","no","2","Male","LPM","age_grp45-54",0.000506474554952052,1.39207468462465e-05,36.3827142714411,7.9929922785958e-290
"21.7","high","4 yr.","excluded","no","2","Male","LPM","age_grp55-64",0.000477299516914189,1.39621750565254e-05,34.1851835392306,4.01617812214738e-256
"21.8","high","4 yr.","excluded","no","2","Male","LPM","age_grp65-199",0.00040596916214383,1.40118440087931e-05,28.9732858779377,1.42881899939392e-184
"21.9","high","4 yr.","excluded","no","2","Male","LPM","curr_pts_grp1-3",0.000141934813024482,1.32476224859922e-06,107.139838242343,0
"21.10","high","4 yr.","excluded","no","2","Male","LPM","curr_pts_grp4-6",0.000345323082382706,1.92398236697563e-06,179.483496475869,0
"21.11","high","4 yr.","excluded","no","2","Male","LPM","curr_pts_grp7-9",0.000497164291480947,2.86596182873931e-06,173.472056220526,0
"21.12","high","4 yr.","excluded","no","2","Male","LPM","curr_pts_grp10-150",0.00068915528040566,3.76155682128252e-06,183.210121008005,0
"22","high","4 yr.","excluded","with","2","Male","LPM","(Intercept)",-0.000260257596631281,1.70508734303233e-05,-15.2635932519702,1.33681676768246e-52
"22.1","high","4 yr.","excluded","with","2","Male","LPM","policyTRUE",-0.000165877849837483,1.70423247085011e-05,-9.73328772187631,2.17449401537806e-22
"22.2","high","4 yr.","excluded","with","2","Male","LPM","age_grp16-19",0.000411422849311467,1.82669820290437e-05,22.5227598438168,2.48423718285496e-112
"22.3","high","4 yr.","excluded","with","2","Male","LPM","age_grp20-24",0.000450728479781417,1.72381652532123e-05,26.1471260520272,1.06268930243109e-150
"22.4","high","4 yr.","excluded","with","2","Male","LPM","age_grp25-34",0.000487264416162179,1.71182815399878e-05,28.4645637486417,3.21860727828229e-178
"22.5","high","4 yr.","excluded","with","2","Male","LPM","age_grp35-44",0.000489502463831299,1.71403676031213e-05,28.5584577393871,2.20602340451327e-179
"22.6","high","4 yr.","excluded","with","2","Male","LPM","age_grp45-54",0.000482344696727224,1.71659164130112e-05,28.0989773643325,1.00837402506516e-173
"22.7","high","4 yr.","excluded","with","2","Male","LPM","age_grp55-64",0.000447342154099248,1.72430101066116e-05,25.9433910514104,2.15924566220034e-148
"22.8","high","4 yr.","excluded","with","2","Male","LPM","age_grp65-199",0.000359358269925838,1.73463455139025e-05,20.716655830349,2.45143531706812e-95
"22.9","high","4 yr.","excluded","with","2","Male","LPM","curr_pts_grp1-3",0.000140737884983868,1.32573013231387e-06,106.158773609702,0
"22.10","high","4 yr.","excluded","with","2","Male","LPM","curr_pts_grp4-6",0.000344531470899727,1.92413343520635e-06,179.057992858368,0
"22.11","high","4 yr.","excluded","with","2","Male","LPM","curr_pts_grp7-9",0.000497322297225688,2.86591618723908e-06,173.52995158759,0
"22.12","high","4 yr.","excluded","with","2","Male","LPM","curr_pts_grp10-150",0.000691446892335372,3.76233800300304e-06,183.781173244794,0
"22.13","high","4 yr.","excluded","with","2","Male","LPM","policyTRUE:age_grp16-19",-0.000247634485562919,1.92541907194161e-05,-12.8613292125128,7.42886714543717e-38
"22.14","high","4 yr.","excluded","with","2","Male","LPM","policyTRUE:age_grp20-24",9.13538818939185e-06,1.74274168196844e-05,0.524196344410226,0.600141983344202
"22.15","high","4 yr.","excluded","with","2","Male","LPM","policyTRUE:age_grp25-34",0.000100160950029057,1.72104855249257e-05,5.81976318355433,5.89310827543729e-09
"22.16","high","4 yr.","excluded","with","2","Male","LPM","policyTRUE:age_grp35-44",9.98329870308383e-05,1.72533457952743e-05,5.7862972327479,7.19548711986102e-09
"22.17","high","4 yr.","excluded","with","2","Male","LPM","policyTRUE:age_grp45-54",0.000103060722886311,1.72922083163003e-05,5.95995149961047,2.52312898561435e-09
"22.18","high","4 yr.","excluded","with","2","Male","LPM","policyTRUE:age_grp55-64",0.000113901927153585,1.74202401731482e-05,6.53848201984925,6.21463870771749e-11
"22.19","high","4 yr.","excluded","with","2","Male","LPM","policyTRUE:age_grp65-199",0.000142603297621713,1.75774559788802e-05,8.11285192766544,4.94453700017229e-16
"23","high","4 yr.","excluded","no","3","Male","LPM","(Intercept)",-2.12983851972772e-05,4.34296510069942e-05,-0.490411152367934,0.623842986677178
"23.1","high","4 yr.","excluded","no","3","Male","LPM","policyTRUE",-0.00024422160125778,1.51972439732641e-06,-160.701244046242,0
"23.2","high","4 yr.","excluded","no","3","Male","LPM","age_grp16-19",0.000549081013439895,4.4102287440815e-05,12.4501708483207,1.39547050167283e-35
"23.3","high","4 yr.","excluded","no","3","Male","LPM","age_grp20-24",0.000488511574360029,4.34779540921543e-05,11.2358454890632,2.71879714039822e-29
"23.4","high","4 yr.","excluded","no","3","Male","LPM","age_grp25-34",0.000451086799465846,4.34308043042896e-05,10.3863330806723,2.86144470057594e-25
"23.5","high","4 yr.","excluded","no","3","Male","LPM","age_grp35-44",0.000402673868542641,4.34326594901739e-05,9.27122292922773,1.84024084737661e-20
"23.6","high","4 yr.","excluded","no","3","Male","LPM","age_grp45-54",0.000368851291996973,4.34355453672915e-05,8.49192266099025,2.03246549710056e-17
"23.7","high","4 yr.","excluded","no","3","Male","LPM","age_grp55-64",0.000326676853619499,4.34521242220102e-05,7.51808707787003,5.5583529345546e-14
"23.8","high","4 yr.","excluded","no","3","Male","LPM","age_grp65-199",0.000279766453428308,4.34824444561016e-05,6.43400933245027,1.24281284097169e-10
"23.9","high","4 yr.","excluded","no","3","Male","LPM","curr_pts_grp1-3",0.000228393041989212,1.6349208554579e-06,139.696696159182,0
"23.10","high","4 yr.","excluded","no","3","Male","LPM","curr_pts_grp4-6",0.00044378745814781,2.27006687811702e-06,195.495323254936,0
"23.11","high","4 yr.","excluded","no","3","Male","LPM","curr_pts_grp7-9",0.000643273133075832,3.37579572794224e-06,190.55451956151,0
"23.12","high","4 yr.","excluded","no","3","Male","LPM","curr_pts_grp10-150",0.00104530602004101,4.66632572688198e-06,224.010513029376,0
"24","high","4 yr.","excluded","with","3","Male","LPM","(Intercept)",5.0551116278393e-05,5.34619139079381e-05,0.945553807995773,0.344376214091601
"24.1","high","4 yr.","excluded","with","3","Male","LPM","policyTRUE",-0.000619612954545284,5.34419426780675e-05,-11.5941323143474,4.41317632659395e-31
"24.2","high","4 yr.","excluded","with","3","Male","LPM","age_grp16-19",0.000699454502423939,5.44426064675602e-05,12.8475572314986,8.87699660757341e-38
"24.3","high","4 yr.","excluded","with","3","Male","LPM","age_grp20-24",0.000509386995864948,5.35818715593672e-05,9.50670405942355,1.96799536450642e-21
"24.4","high","4 yr.","excluded","with","3","Male","LPM","age_grp25-34",0.000373072872239188,5.34903338634714e-05,6.97458485100164,3.06775553227806e-12
"24.5","high","4 yr.","excluded","with","3","Male","LPM","age_grp35-44",0.000312317753786428,5.34950493940888e-05,5.83825526518607,5.27503133643136e-09
"24.6","high","4 yr.","excluded","with","3","Male","LPM","age_grp45-54",0.000275724602889449,5.3504242255544e-05,5.1533222650374,2.55911672584717e-07
"24.7","high","4 yr.","excluded","with","3","Male","LPM","age_grp55-64",0.000218233690987977,5.35387465751469e-05,4.07618229690275,4.57811366359812e-05
"24.8","high","4 yr.","excluded","with","3","Male","LPM","age_grp65-199",0.000147270591095259,5.36101762713443e-05,2.74706410868449,0.00601313806271983
"24.9","high","4 yr.","excluded","with","3","Male","LPM","curr_pts_grp1-3",0.000225470523800166,1.63641351971988e-06,137.783342097273,0
"24.10","high","4 yr.","excluded","with","3","Male","LPM","curr_pts_grp4-6",0.000441829834963681,2.27048803652198e-06,194.59685664783,0
"24.11","high","4 yr.","excluded","with","3","Male","LPM","curr_pts_grp7-9",0.000643522445330303,3.37518333564162e-06,190.662960004206,0
"24.12","high","4 yr.","excluded","with","3","Male","LPM","curr_pts_grp10-150",0.00105080508761452,4.66627147701998e-06,225.191588785484,0
"24.13","high","4 yr.","excluded","with","3","Male","LPM","policyTRUE:age_grp16-19",-0.000426812030608471,5.50746101349731e-05,-7.7497058910171,9.21057191859017e-15
"24.14","high","4 yr.","excluded","with","3","Male","LPM","policyTRUE:age_grp20-24",0.000170493994673862,5.36749087447135e-05,3.17641890151614,0.00149105477561437
"24.15","high","4 yr.","excluded","with","3","Male","LPM","policyTRUE:age_grp25-34",0.00038881858648539,5.35228285405063e-05,7.26453734019551,3.74317509364159e-13
"24.16","high","4 yr.","excluded","with","3","Male","LPM","policyTRUE:age_grp35-44",0.000413896502587483,5.35346162928155e-05,7.73138076349732,1.06386401149323e-14
"24.17","high","4 yr.","excluded","with","3","Male","LPM","policyTRUE:age_grp45-54",0.000417905353803494,5.35462152449436e-05,7.80457315034899,5.97033310507074e-15
"24.18","high","4 yr.","excluded","with","3","Male","LPM","policyTRUE:age_grp55-64",0.000446297554806307,5.35977162062561e-05,8.32680170716329,8.30558024985448e-17
"24.19","high","4 yr.","excluded","with","3","Male","LPM","policyTRUE:age_grp65-199",0.000486014933796164,5.3694281931129e-05,9.05152124800833,1.40990486594101e-19
"25","high","4 yr.","excluded","no","4","Male","LPM","(Intercept)",8.77728901084881e-05,2.12842312406459e-05,4.12384591748237,3.72598227614658e-05
"25.1","high","4 yr.","excluded","no","4","Male","LPM","policyTRUE",-8.42487652487531e-06,2.04644325689668e-07,-41.1683856685633,0
"25.2","high","4 yr.","excluded","no","4","Male","LPM","age_grp16-19",4.9141404702769e-05,2.14917778658529e-05,2.28652115285665,0.0222237883042091
"25.3","high","4 yr.","excluded","no","4","Male","LPM","age_grp20-24",-6.20995746209874e-05,2.1284712963235e-05,-2.91756692835143,0.00352773940416478
"25.4","high","4 yr.","excluded","no","4","Male","LPM","age_grp25-34",-7.74411164234559e-05,2.12791574987819e-05,-3.63929429197978,0.000273386240689602
"25.5","high","4 yr.","excluded","no","4","Male","LPM","age_grp35-44",-8.22512374325153e-05,2.12783228513037e-05,-3.86549438164371,0.000110864408849034
"25.6","high","4 yr.","excluded","no","4","Male","LPM","age_grp45-54",-8.3933350376191e-05,2.12779278909925e-05,-3.94462049153397,7.99264636103488e-05
"25.7","high","4 yr.","excluded","no","4","Male","LPM","age_grp55-64",-8.42622309667346e-05,2.12781628524135e-05,-3.96003318290128,7.49393551970986e-05
"25.8","high","4 yr.","excluded","no","4","Male","LPM","age_grp65-199",-8.39920474575496e-05,2.12789232349467e-05,-3.94719443884305,7.90723441553113e-05
"25.9","high","4 yr.","excluded","no","4","Male","LPM","curr_pts_grp1-3",1.910158527265e-06,2.10188323565005e-07,9.08784320111983,1.01023284830272e-19
"25.10","high","4 yr.","excluded","no","4","Male","LPM","curr_pts_grp4-6",4.22580869912465e-06,2.9593472394864e-07,14.2795297650101,2.93579009868226e-46
"25.11","high","4 yr.","excluded","no","4","Male","LPM","curr_pts_grp7-9",9.84459279886379e-06,4.9551229983577e-07,19.8675044032744,7.7777777706641e-88
"25.12","high","4 yr.","excluded","no","4","Male","LPM","curr_pts_grp10-150",3.27150467111022e-05,8.34161465436931e-07,39.2190817565112,0
"26","high","4 yr.","excluded","with","4","Male","LPM","(Intercept)",0.000108478002811955,2.62076446409467e-05,4.13917405772779,3.48558461569376e-05
"26.1","high","4 yr.","excluded","with","4","Male","LPM","policyTRUE",-0.000117758559365758,2.61981395852341e-05,-4.49492067872366,6.95958939403834e-06
"26.2","high","4 yr.","excluded","with","4","Male","LPM","age_grp16-19",6.57705462132359e-05,2.65073306006135e-05,2.48122103293622,0.013093315572307
"26.3","high","4 yr.","excluded","with","4","Male","LPM","age_grp20-24",-7.51025465271758e-05,2.62161561634149e-05,-2.86474287302205,0.00417347982113515
"26.4","high","4 yr.","excluded","with","4","Male","LPM","age_grp25-34",-9.88105743681353e-05,2.62054668337346e-05,-3.77060920131884,0.0001628495326845
"26.5","high","4 yr.","excluded","with","4","Male","LPM","age_grp35-44",-0.000105148866164357,2.62042714718122e-05,-4.01266130514122,6.0038030922525e-05
"26.6","high","4 yr.","excluded","with","4","Male","LPM","age_grp45-54",-0.000107760652467796,2.62037885859229e-05,-4.11240733813914,3.9155468102893e-05
"26.7","high","4 yr.","excluded","with","4","Male","LPM","age_grp55-64",-0.000108546023571156,2.62041264564235e-05,-4.14232558950836,3.43801829665363e-05
"26.8","high","4 yr.","excluded","with","4","Male","LPM","age_grp65-199",-0.000108576387602531,2.62055005567933e-05,-4.14326707353752,3.42392842575616e-05
"26.9","high","4 yr.","excluded","with","4","Male","LPM","curr_pts_grp1-3",1.48683648769988e-06,2.11492752788889e-07,7.03020064798171,2.06236885517802e-12
"26.10","high","4 yr.","excluded","with","4","Male","LPM","curr_pts_grp4-6",3.96882993986431e-06,2.96340599112931e-07,13.3927985289382,6.66229101309326e-41
"26.11","high","4 yr.","excluded","with","4","Male","LPM","curr_pts_grp7-9",9.97075478425444e-06,4.9483486625556e-07,20.1496609559945,2.70975487145899e-90
"26.12","high","4 yr.","excluded","with","4","Male","LPM","curr_pts_grp10-150",3.35410506729922e-05,8.32888317451487e-07,40.2707661642113,0
"26.13","high","4 yr.","excluded","with","4","Male","LPM","policyTRUE:age_grp16-19",-2.55688075440661e-05,2.66954928366682e-05,-0.95779492442805,0.338166179333855
"26.14","high","4 yr.","excluded","with","4","Male","LPM","policyTRUE:age_grp20-24",9.22942889386552e-05,2.62160310295479e-05,3.5205286732622,0.000430687445432689
"26.15","high","4 yr.","excluded","with","4","Male","LPM","policyTRUE:age_grp25-34",0.000110801373333251,2.62007905297829e-05,4.22893245176327,2.34802847561605e-05
"26.16","high","4 yr.","excluded","with","4","Male","LPM","policyTRUE:age_grp35-44",0.000113909964556528,2.61997010903885e-05,4.34775817340589,1.37536143012314e-05
"26.17","high","4 yr.","excluded","with","4","Male","LPM","policyTRUE:age_grp45-54",0.000115541123418072,2.61993031209617e-05,4.41008384400993,1.03330615110907e-05
"26.18","high","4 yr.","excluded","with","4","Male","LPM","policyTRUE:age_grp55-64",0.00011633104571278,2.61996805399891e-05,4.44017038815498,8.98876912559063e-06
"26.19","high","4 yr.","excluded","with","4","Male","LPM","policyTRUE:age_grp65-199",0.000116522297340689,2.62007606672273e-05,4.44728681051001,8.69617042528689e-06
"27","high","4 yr.","excluded","no","5","Male","LPM","(Intercept)",-2.28478520601635e-05,3.78950930222733e-07,-60.2923762365076,0
"27.1","high","4 yr.","excluded","no","5","Male","LPM","policyTRUE",-3.31648602018635e-05,3.92689741861258e-07,-84.4556316767272,0
"27.2","high","4 yr.","excluded","no","5","Male","LPM","age_grp16-19",0.000131620895301317,2.95207085340088e-06,44.5859540090935,0
"27.3","high","4 yr.","excluded","no","5","Male","LPM","age_grp20-24",8.67468110160211e-05,8.94279773965245e-07,97.0018707136638,0
"27.4","high","4 yr.","excluded","no","5","Male","LPM","age_grp25-34",6.62457096993053e-05,5.39939079430777e-07,122.691081684889,0
"27.5","high","4 yr.","excluded","no","5","Male","LPM","age_grp35-44",5.09664712928938e-05,4.86100336585378e-07,104.84763629441,0
"27.6","high","4 yr.","excluded","no","5","Male","LPM","age_grp45-54",4.50932872888149e-05,4.67353569852536e-07,96.4864509391533,0
"27.7","high","4 yr.","excluded","no","5","Male","LPM","age_grp55-64",3.93624435683858e-05,4.82782799215811e-07,81.5324067724091,0
"27.8","high","4 yr.","excluded","no","5","Male","LPM","age_grp65-199",3.64897094476096e-05,5.11624054811267e-07,71.3213327334078,0
"27.9","high","4 yr.","excluded","no","5","Male","LPM","curr_pts_grp1-3",1.53264773652826e-05,4.16332105924605e-07,36.8131046037034,1.13993319457251e-296
"27.10","high","4 yr.","excluded","no","5","Male","LPM","curr_pts_grp4-6",2.52026374299064e-05,5.66244451970221e-07,44.5084050575949,0
"27.11","high","4 yr.","excluded","no","5","Male","LPM","curr_pts_grp7-9",3.91960322745215e-05,8.6713724076425e-07,45.2016479421136,0
"27.12","high","4 yr.","excluded","no","5","Male","LPM","curr_pts_grp10-150",8.99229665944967e-05,1.35538749087014e-06,66.3448402764637,0
"28","high","4 yr.","excluded","with","5","Male","LPM","(Intercept)",-2.70930980278206e-05,3.66209750840733e-07,-73.9824594119111,0
"28.1","high","4 yr.","excluded","with","5","Male","LPM","policyTRUE",-9.51831074312134e-06,2.66798271515949e-07,-35.6760585030714,9.30033868358003e-279
"28.2","high","4 yr.","excluded","with","5","Male","LPM","age_grp16-19",0.000165586451096465,3.90303777185562e-06,42.4250188636376,0
"28.3","high","4 yr.","excluded","with","5","Male","LPM","age_grp20-24",0.000107623011663718,1.35713606176709e-06,79.3015635614198,0
"28.4","high","4 yr.","excluded","with","5","Male","LPM","age_grp25-34",7.32964938476377e-05,7.53199819254958e-07,97.3134777437152,0
"28.5","high","4 yr.","excluded","with","5","Male","LPM","age_grp35-44",5.2033246425532e-05,6.77580770981975e-07,76.7926845830108,0
"28.6","high","4 yr.","excluded","with","5","Male","LPM","age_grp45-54",4.31859013279337e-05,6.65164801326892e-07,64.9251151621148,0
"28.7","high","4 yr.","excluded","with","5","Male","LPM","age_grp55-64",3.40847621724206e-05,7.15857797101128e-07,47.6138729094621,0
"28.8","high","4 yr.","excluded","with","5","Male","LPM","age_grp65-199",2.64059542372279e-05,7.80617865744019e-07,33.8269919201247,7.91374172058793e-251
"28.9","high","4 yr.","excluded","with","5","Male","LPM","curr_pts_grp1-3",1.49055531023638e-05,4.16648030541558e-07,35.774927540134,2.71212529115806e-280
"28.10","high","4 yr.","excluded","with","5","Male","LPM","curr_pts_grp4-6",2.49192823303011e-05,5.66357353247899e-07,43.9992209642835,0
"28.11","high","4 yr.","excluded","with","5","Male","LPM","curr_pts_grp7-9",3.9168698158471e-05,8.66635649018326e-07,45.1962692774512,0
"28.12","high","4 yr.","excluded","with","5","Male","LPM","curr_pts_grp10-150",9.07403881556906e-05,1.35496044217122e-06,66.9690312215212,0
"28.13","high","4 yr.","excluded","with","5","Male","LPM","policyTRUE:age_grp16-19",-0.000130893138626245,4.98747822306077e-06,-26.2443529118644,8.29244244335493e-152
"28.14","high","4 yr.","excluded","with","5","Male","LPM","policyTRUE:age_grp20-24",-6.04003051788355e-05,1.60721682695418e-06,-37.5806824355489,4.44820823204815e-309
"28.15","high","4 yr.","excluded","with","5","Male","LPM","policyTRUE:age_grp25-34",-2.89531518212468e-05,8.6511548157254e-07,-33.4673837631688,1.43842301816952e-245
"28.16","high","4 yr.","excluded","with","5","Male","LPM","policyTRUE:age_grp35-44",-1.70705338891297e-05,7.87516806410539e-07,-21.6764058241961,3.42633894552077e-104
"28.17","high","4 yr.","excluded","with","5","Male","LPM","policyTRUE:age_grp45-54",-1.16028840843252e-05,7.70021850175522e-07,-15.0682530394175,2.61951920555332e-51
"28.18","high","4 yr.","excluded","with","5","Male","LPM","policyTRUE:age_grp55-64",-5.40246880592727e-06,8.22435727097989e-07,-6.56886444487303,5.07004391318831e-11
"28.19","high","4 yr.","excluded","with","5","Male","LPM","policyTRUE:age_grp65-199",2.34656720839546e-06,8.98100659160629e-07,2.61281091875445,0.0089800970309757
"29","high","4 yr.","excluded","no","7","Male","LPM","(Intercept)",-2.02764850902816e-06,1.77019862582123e-07,-11.4543559092839,2.23620375077814e-30
"29.1","high","4 yr.","excluded","no","7","Male","LPM","policyTRUE",-7.25944820709681e-06,1.7287212731599e-07,-41.9931675499509,0
"29.2","high","4 yr.","excluded","no","7","Male","LPM","age_grp16-19",4.70316938964549e-05,1.76749640249801e-06,26.6092161941517,5.31090027441545e-156
"29.3","high","4 yr.","excluded","no","7","Male","LPM","age_grp20-24",2.10132424569725e-05,4.49161662821173e-07,46.7832502110461,0
"29.4","high","4 yr.","excluded","no","7","Male","LPM","age_grp25-34",1.22847001783605e-05,2.38830711072323e-07,51.4368530043881,0
"29.5","high","4 yr.","excluded","no","7","Male","LPM","age_grp35-44",7.79820011643133e-06,1.89259085756987e-07,41.2038348660544,0
"29.6","high","4 yr.","excluded","no","7","Male","LPM","age_grp45-54",5.99090978107609e-06,1.63068478181654e-07,36.7386134210585,1.76805546239629e-295
"29.7","high","4 yr.","excluded","no","7","Male","LPM","age_grp55-64",5.23723413678094e-06,1.58051059958613e-07,33.1363430156833,8.91192547528798e-241
"29.8","high","4 yr.","excluded","no","7","Male","LPM","age_grp65-199",5.3215835860756e-06,1.74290247763168e-07,30.5328820996729,9.54550564633555e-205
"29.9","high","4 yr.","excluded","no","7","Male","LPM","curr_pts_grp1-3",9.77587123371836e-07,1.83180027864858e-07,5.33675605777863,9.46242312899163e-08
"29.10","high","4 yr.","excluded","no","7","Male","LPM","curr_pts_grp4-6",1.3621430465608e-06,2.339968895445e-07,5.821201509184,5.84260945800196e-09
"29.11","high","4 yr.","excluded","no","7","Male","LPM","curr_pts_grp7-9",4.94706497021634e-06,3.79726732216551e-07,13.0279607688908,8.48456799838455e-39
"29.12","high","4 yr.","excluded","no","7","Male","LPM","curr_pts_grp10-150",2.20190093795155e-05,6.85221847335258e-07,32.1341321283679,1.47199839240204e-226
"30","high","4 yr.","excluded","with","7","Male","LPM","(Intercept)",-2.94914037046336e-06,1.68238479526153e-07,-17.5295234405926,8.52834278380521e-69
"30.1","high","4 yr.","excluded","with","7","Male","LPM","policyTRUE",-1.96034648167201e-06,1.09239105467153e-07,-17.9454644313384,5.20748997313191e-72
"30.2","high","4 yr.","excluded","with","7","Male","LPM","age_grp16-19",6.05412492415625e-05,2.35232352547862e-06,25.7367868772406,4.53228791155845e-146
"30.3","high","4 yr.","excluded","with","7","Male","LPM","age_grp20-24",2.72854914112268e-05,6.9295972760109e-07,39.375291700839,0
"30.4","high","4 yr.","excluded","with","7","Male","LPM","age_grp25-34",1.42575099584659e-05,3.43234994843614e-07,41.5386256432331,0
"30.5","high","4 yr.","excluded","with","7","Male","LPM","age_grp35-44",7.23437908028833e-06,2.60768920551438e-07,27.7424896532534,2.14711311483518e-169
"30.6","high","4 yr.","excluded","with","7","Male","LPM","age_grp45-54",4.54392165816768e-06,2.19570262478813e-07,20.694613227081,3.87342540147517e-95
"30.7","high","4 yr.","excluded","with","7","Male","LPM","age_grp55-64",3.03269214705533e-06,2.05431808192526e-07,14.7625247216495,2.55536271621976e-49
"30.8","high","4 yr.","excluded","with","7","Male","LPM","age_grp65-199",3.10908668273619e-06,2.75563786876482e-07,11.2826388328369,1.59877731795452e-29
"30.9","high","4 yr.","excluded","with","7","Male","LPM","curr_pts_grp1-3",8.12407093390099e-07,1.84029032435098e-07,4.41455939120157,1.01215938034296e-05
"30.10","high","4 yr.","excluded","with","7","Male","LPM","curr_pts_grp4-6",1.25283356972462e-06,2.34624283860376e-07,5.33974381982632,9.30780347642311e-08
"30.11","high","4 yr.","excluded","with","7","Male","LPM","curr_pts_grp7-9",4.94940502778127e-06,3.79350891915694e-07,13.0470367495042,6.60680067673789e-39
"30.12","high","4 yr.","excluded","with","7","Male","LPM","curr_pts_grp10-150",2.23350574426995e-05,6.84599808748222e-07,32.6249834681355,1.81494389959253e-233
"30.13","high","4 yr.","excluded","with","7","Male","LPM","policyTRUE:age_grp16-19",-5.07358343626368e-05,2.92655981753017e-06,-17.3363394312762,2.50176694288858e-67
"30.14","high","4 yr.","excluded","with","7","Male","LPM","policyTRUE:age_grp20-24",-1.71220907287247e-05,8.3068550656762e-07,-20.6120012849061,2.14200986291953e-94
"30.15","high","4 yr.","excluded","with","7","Male","LPM","policyTRUE:age_grp25-34",-7.28633318472733e-06,3.86241476950902e-07,-18.8647093063326,2.22499245213091e-79
"30.16","high","4 yr.","excluded","with","7","Male","LPM","policyTRUE:age_grp35-44",-2.24731979051842e-06,3.07716592583983e-07,-7.30321290654835,2.80976262282425e-13
"30.17","high","4 yr.","excluded","with","7","Male","LPM","policyTRUE:age_grp45-54",-6.63316056428932e-07,2.54865121872661e-07,-2.60261604865787,0.00925155000290088
"30.18","high","4 yr.","excluded","with","7","Male","LPM","policyTRUE:age_grp55-64",7.05242963846573e-07,2.41606031114795e-07,2.9189791355477,0.00351179736346363
"30.19","high","4 yr.","excluded","with","7","Male","LPM","policyTRUE:age_grp65-199",4.26279452723759e-07,2.80203486125883e-07,1.52132101787003,0.128179298722629
"31","high","4 yr.","excluded","no","9+","Male","LPM","(Intercept)",2.84536887357926e-05,1.19619210096011e-05,2.37868890063348,0.0173743324737672
"31.1","high","4 yr.","excluded","no","9+","Male","LPM","policyTRUE",-3.53807177258357e-06,1.45130998605014e-07,-24.3784705307012,2.89406854650507e-131
"31.2","high","4 yr.","excluded","no","9+","Male","LPM","age_grp16-19",-2.23606241538555e-06,1.20310962033115e-05,-0.185856914249434,0.852556970913912
"31.3","high","4 yr.","excluded","no","9+","Male","LPM","age_grp20-24",-1.77548661351833e-05,1.19611646735987e-05,-1.48437603023499,0.137709190470441
"31.4","high","4 yr.","excluded","no","9+","Male","LPM","age_grp25-34",-2.22077008097771e-05,1.19577902361725e-05,-1.85717430822616,0.0632863592671302
"31.5","high","4 yr.","excluded","no","9+","Male","LPM","age_grp35-44",-2.42847497738728e-05,1.1957337837725e-05,-2.03094953939122,0.0422601139566325
"31.6","high","4 yr.","excluded","no","9+","Male","LPM","age_grp45-54",-2.48067694051905e-05,1.1957208466002e-05,-2.07462882960715,0.0380209483263865
"31.7","high","4 yr.","excluded","no","9+","Male","LPM","age_grp55-64",-2.47552351963012e-05,1.19577158826822e-05,-2.07023109088526,0.0384307093398907
"31.8","high","4 yr.","excluded","no","9+","Male","LPM","age_grp65-199",-2.39031595582067e-05,1.19596505227835e-05,-1.99865033787321,0.0456462001464326
"31.9","high","4 yr.","excluded","no","9+","Male","LPM","curr_pts_grp1-3",-1.03478846264585e-06,1.48797663808877e-07,-6.95433272376494,3.54234909401883e-12
"31.10","high","4 yr.","excluded","no","9+","Male","LPM","curr_pts_grp4-6",3.29965505254695e-07,2.00212979597131e-07,1.648072497191,0.0993377955909874
"31.11","high","4 yr.","excluded","no","9+","Male","LPM","curr_pts_grp7-9",3.65872103643817e-06,3.27081631861314e-07,11.1859568989478,4.77726112746592e-29
