"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value"
"2.8","high","4 yr.","excluded","with","all","All","LPM","age_grp65-199",0.000412556074058559,6.31334870029798e-05,6.53466319766382,6.37528699620437e-11
"2.9","high","4 yr.","excluded","with","all","All","LPM","curr_pts_grp1-3",0.000385482997094861,1.90065588306218e-06,202.81577561205,0
"2.10","high","4 yr.","excluded","with","all","All","LPM","curr_pts_grp4-6",0.000835196534088766,2.71500996267678e-06,307.621903996746,0
"2.11","high","4 yr.","excluded","with","all","All","LPM","curr_pts_grp7-9",0.0012498895293732,4.14845983353609e-06,301.290015940159,0
"2.12","high","4 yr.","excluded","with","all","All","LPM","curr_pts_grp10-150",0.00206248292531221,6.03767204666789e-06,341.602344309254,0
"2.13","high","4 yr.","excluded","with","all","All","LPM","policyTRUE:age_grp16-19",-0.000878443525789744,6.51537809434733e-05,-13.4826177862475,1.97957995937283e-41
"2.14","high","4 yr.","excluded","with","all","All","LPM","policyTRUE:age_grp20-24",0.000241987398072071,6.32392682265198e-05,3.82653697391444,0.000129958643784964
"2.15","high","4 yr.","excluded","with","all","All","LPM","policyTRUE:age_grp25-34",0.00063247577009313,6.30605972163741e-05,10.0296508122651,1.12915466122977e-23
"2.16","high","4 yr.","excluded","with","all","All","LPM","policyTRUE:age_grp35-44",0.000682226349374124,6.30706235089893e-05,10.8168638808032,2.86411474327403e-27
"2.17","high","4 yr.","excluded","with","all","All","LPM","policyTRUE:age_grp45-54",0.000699071927270116,6.30881858937758e-05,11.0808690623498,1.5535770869648e-28
"2.18","high","4 yr.","excluded","with","all","All","LPM","policyTRUE:age_grp55-64",0.000745111414632271,6.31568407351394e-05,11.797794284186,4.00678192299364e-32
"2.19","high","4 yr.","excluded","with","all","All","LPM","policyTRUE:age_grp65-199",0.00082380082143813,6.32699930139516e-05,13.0204032305879,9.3675506659486e-39
"3","high","4 yr.","excluded","no","all","Male","LPM","(Intercept)",-0.000271717785337447,5.21877905163304e-05,-5.20653935813631,1.92394942971202e-07
"3.1","high","4 yr.","excluded","no","all","Male","LPM","policyTRUE",-0.000379233938830389,2.11453296955464e-06,-179.34642982193,0
"3.2","high","4 yr.","excluded","no","all","Male","LPM","age_grp16-19",0.00118723929801017,5.32461859192074e-05,22.2971707271505,3.93638906065451e-110
"3.3","high","4 yr.","excluded","no","all","Male","LPM","age_grp20-24",0.00102851288609275,5.2263807124642e-05,19.6792568830641,3.24742052985963e-86
"3.4","high","4 yr.","excluded","no","all","Male","LPM","age_grp25-34",0.00104026266544864,5.21950943075523e-05,19.9302765757838,2.2233960795631e-88
"3.5","high","4 yr.","excluded","no","all","Male","LPM","age_grp35-44",0.000971513804622265,5.21996489253035e-05,18.6115007404069,2.59261638961903e-77
"3.6","high","4 yr.","excluded","no","all","Male","LPM","age_grp45-54",0.00092188166654581,5.22054752789276e-05,17.6587160948216,8.72029969796983e-70
"3.7","high","4 yr.","excluded","no","all","Male","LPM","age_grp55-64",0.000837980232777261,5.22330096730589e-05,16.0431159916385,6.38689799889815e-58
"3.8","high","4 yr.","excluded","no","all","Male","LPM","age_grp65-199",0.0007003133466686,5.22747674174028e-05,13.3967759450128,6.31478098475715e-41
"3.9","high","4 yr.","excluded","no","all","Male","LPM","curr_pts_grp1-3",0.00041700290359917,2.24293897504263e-06,185.918078128382,0
"3.10","high","4 yr.","excluded","no","all","Male","LPM","curr_pts_grp4-6",0.000890633383475083,3.17297866149114e-06,280.693152552286,0
"3.11","high","4 yr.","excluded","no","all","Male","LPM","curr_pts_grp7-9",0.00131427619755665,4.75590347474496e-06,276.346272487611,0
"3.12","high","4 yr.","excluded","no","all","Male","LPM","curr_pts_grp10-150",0.00209167834012867,6.55109983017719e-06,319.286592228911,0
"4","high","4 yr.","excluded","with","all","Male","LPM","(Intercept)",-0.000153614830475408,6.4235045960135e-05,-2.39144890735726,0.0167820197735706
"4.1","high","4 yr.","excluded","with","all","Male","LPM","policyTRUE",-0.000994724362643047,6.42331847728082e-05,-15.4861442128609,4.30344227764402e-54
"4.2","high","4 yr.","excluded","with","all","Male","LPM","age_grp16-19",0.00149870622941196,6.57624723619832e-05,22.7896880330544,5.80316308422433e-115
"4.3","high","4 yr.","excluded","with","all","Male","LPM","age_grp20-24",0.00108194649296543,6.44154004717399e-05,16.7963947292403,2.59341441857069e-63
"4.4","high","4 yr.","excluded","with","all","Male","LPM","age_grp25-34",0.000913694246623254,6.42825235381506e-05,14.2137270961522,7.53091826542224e-46
"4.5","high","4 yr.","excluded","with","all","Male","LPM","age_grp35-44",0.000819549441012586,6.42916059288715e-05,12.7473785912159,3.22407514809661e-37
"4.6","high","4 yr.","excluded","with","all","Male","LPM","age_grp45-54",0.000760059859868652,6.43068765398477e-05,11.8192625853579,3.10398785412327e-32
"4.7","high","4 yr.","excluded","with","all","Male","LPM","age_grp55-64",0.00065034690256811,6.43610411048287e-05,10.1046672242118,5.26742455161863e-24
"4.8","high","4 yr.","excluded","with","all","Male","LPM","age_grp65-199",0.000462715645945624,6.44540666029224e-05,7.17899847648471,7.02239812709619e-13
"4.9","high","4 yr.","excluded","with","all","Male","LPM","curr_pts_grp1-3",0.000411433580678213,2.2450261122739e-06,183.264496759678,0
"4.10","high","4 yr.","excluded","with","all","Male","LPM","curr_pts_grp4-6",0.000886944934459806,3.17349589531232e-06,279.485136807627,0
"4.11","high","4 yr.","excluded","with","all","Male","LPM","curr_pts_grp7-9",0.00131483510872475,4.75520215941758e-06,276.504565872293,0
"4.12","high","4 yr.","excluded","with","all","Male","LPM","curr_pts_grp10-150",0.00210225784547464,6.55134439222631e-06,320.889533447385,0
"4.13","high","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp16-19",-0.000935404009135174,6.68465626008269e-05,-13.9933000702059,1.71278014171167e-44
"4.14","high","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp20-24",0.000236392061651109,6.45853920993043e-05,3.66014750344227,0.000252070115564616
"4.15","high","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp25-34",0.000634594645079488,6.43622836037001e-05,9.85972854827367,6.2217529869665e-23
"4.16","high","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp35-44",0.000686027579134305,6.43843582283968e-05,10.6551901426227,1.64907914305341e-26
"4.17","high","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp45-54",0.000702540526552307,6.44059174212277e-05,10.9080121001546,1.05539355580838e-27
"4.18","high","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp55-64",0.000750193494342667,6.44912511597294e-05,11.6324847301321,2.81775680160761e-31
"4.19","high","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp65-199",0.000833325309679558,6.46233108414256e-05,12.8951194055098,4.79523479107041e-38
"5","high","4 yr.","excluded","no","all","Female","LPM","(Intercept)",-0.000738958339764228,6.907933832719e-06,-106.972411383589,0
"5.1","high","4 yr.","excluded","no","all","Female","LPM","policyTRUE",-0.000258886177366221,3.15342144951855e-06,-82.0969164796372,0
"5.2","high","4 yr.","excluded","no","all","Female","LPM","age_grp16-19",0.00121939204671209,2.19647685257171e-05,55.5158159433542,0
"5.3","high","4 yr.","excluded","no","all","Female","LPM","age_grp20-24",0.00122328899175851,8.54409673781412e-06,143.173588653851,0
"5.4","high","4 yr.","excluded","no","all","Female","LPM","age_grp25-34",0.00122557191281049,7.23646806886057e-06,169.360508627721,0
"5.5","high","4 yr.","excluded","no","all","Female","LPM","age_grp35-44",0.00121136945966004,7.21094924199728e-06,167.990290737994,0
"5.6","high","4 yr.","excluded","no","all","Female","LPM","age_grp45-54",0.00116099970885205,7.35215539332237e-06,157.912835997255,0
"5.7","high","4 yr.","excluded","no","all","Female","LPM","age_grp55-64",0.00108163121079758,7.83765586412187e-06,138.004427541776,0
"5.8","high","4 yr.","excluded","no","all","Female","LPM","age_grp65-199",0.000981143630121312,8.56012963080551e-06,114.617847209983,0
"5.9","high","4 yr.","excluded","no","all","Female","LPM","curr_pts_grp1-3",0.000284800280067482,3.37509836808865e-06,84.3828087383323,0
"5.10","high","4 yr.","excluded","no","all","Female","LPM","curr_pts_grp4-6",0.000626530601477441,5.00542239072942e-06,125.170375758466,0
"5.11","high","4 yr.","excluded","no","all","Female","LPM","curr_pts_grp7-9",0.00092679017630245,8.12648781485498e-06,114.045599700316,0
"5.12","high","4 yr.","excluded","no","all","Female","LPM","curr_pts_grp10-150",0.00158001244166965,1.52096720960704e-05,103.882084484772,0
"6","high","4 yr.","excluded","with","all","Female","LPM","(Intercept)",-0.000797186391898377,6.80841300548432e-06,-117.08843033703,0
"6.1","high","4 yr.","excluded","with","all","Female","LPM","policyTRUE",-0.000101759104012703,4.61172208441305e-06,-22.0653157649361,6.81078285050807e-108
"6.2","high","4 yr.","excluded","with","all","Female","LPM","age_grp16-19",0.00154173623548986,2.87856317356779e-05,53.5592287724218,0
"6.3","high","4 yr.","excluded","with","all","Female","LPM","age_grp20-24",0.0014310686805855,1.10154050183196e-05,129.915212214667,0
"6.4","high","4 yr.","excluded","with","all","Female","LPM","age_grp25-34",0.00128723035865732,8.10974302991936e-06,158.726405252093,0
"6.5","high","4 yr.","excluded","with","all","Female","LPM","age_grp35-44",0.0012560695933312,8.0483756745347e-06,156.064980578062,0
"6.6","high","4 yr.","excluded","with","all","Female","LPM","age_grp45-54",0.00119000424484807,8.40085267860918e-06,141.65279292162,0
"6.7","high","4 yr.","excluded","with","all","Female","LPM","age_grp55-64",0.00108119788869156,9.45805532474375e-06,114.315031110357,0
"6.8","high","4 yr.","excluded","with","all","Female","LPM","age_grp65-199",0.000939281679655284,1.12723485819711e-05,83.3261740288588,0
"6.9","high","4 yr.","excluded","with","all","Female","LPM","curr_pts_grp1-3",0.000281284827506606,3.37800791735711e-06,83.2694399741602,0
"6.10","high","4 yr.","excluded","with","all","Female","LPM","curr_pts_grp4-6",0.00062501727774496,5.00495069475823e-06,124.879807187621,0
"6.11","high","4 yr.","excluded","with","all","Female","LPM","curr_pts_grp7-9",0.000929008837704982,8.12663541338485e-06,114.316539434619,0
"6.12","high","4 yr.","excluded","with","all","Female","LPM","curr_pts_grp10-150",0.00158714631166688,1.52107268826431e-05,104.343883360234,0
"6.13","high","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp16-19",-0.00117004049980112,3.38317261347231e-05,-34.584120690202,4.3842083973096e-262
"6.14","high","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp20-24",-0.000494016109022644,1.20680704253758e-05,-40.9357993125284,0
"6.15","high","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp25-34",-0.000162395499277739,7.76131156411984e-06,-20.9237186184465,3.25763257965491e-97
"6.16","high","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp35-44",-0.000128455627367585,7.72818675048379e-06,-16.6217033199338,4.85376306488336e-62
"6.17","high","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp45-54",-0.000100173753743937,8.19312606529664e-06,-12.2265607712592,2.24238169095993e-34
"6.18","high","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp55-64",-4.62379703432306e-05,9.858288560474e-06,-4.69026343260207,2.72853674105378e-06
"6.19","high","4 yr.","excluded","with","all","Female","LPM","policyTRUE:age_grp65-199",2.32007340194618e-05,1.25476657787397e-05,1.84900796917721,0.0644566631878975
"7","high","4 yr.","excluded","no","all","All","Logit","(Intercept)",-8.51777792275081,0.0937209143461502,-90.884494482108,0
"7.1","high","4 yr.","excluded","no","all","All","Logit","policyTRUE",-0.376241166766996,0.00193998898074086,-193.939847340429,0
"7.2","high","4 yr.","excluded","no","all","All","Logit","age_grp16-19",1.11484913589819,0.093860415649202,11.8777349129251,1.54497222778838e-32
"7.3","high","4 yr.","excluded","no","all","All","Logit","age_grp20-24",1.04718399424247,0.0937240769111238,11.1730520988272,5.52492075101724e-29
"7.4","high","4 yr.","excluded","no","all","All","Logit","age_grp25-34",1.06251736896391,0.0937063440850706,11.338798662333,8.4293638491952e-30
"7.5","high","4 yr.","excluded","no","all","All","Logit","age_grp35-44",0.991767019503447,0.0937106100600248,10.5832948784368,3.56207042342633e-26
"7.6","high","4 yr.","excluded","no","all","All","Logit","age_grp45-54",0.942234202165309,0.0937174801816028,10.0539856635014,8.82252835071957e-24
"7.7","high","4 yr.","excluded","no","all","All","Logit","age_grp55-64",0.845939679993102,0.0937463545773377,9.02370746902194,1.81829093523436e-19
"7.8","high","4 yr.","excluded","no","all","All","Logit","age_grp65-199",0.630804751161501,0.0938454816809498,6.7217381152784,1.79569485491928e-11
"7.9","high","4 yr.","excluded","no","all","All","Logit","curr_pts_grp1-3",0.635334311283802,0.00292566982459957,217.158582264408,0
"7.10","high","4 yr.","excluded","no","all","All","Logit","curr_pts_grp4-6",1.05678673555489,0.0029402463987588,359.421147833395,0
"7.11","high","4 yr.","excluded","no","all","All","Logit","curr_pts_grp7-9",1.32845890621024,0.00322225509151003,412.276144651134,0
"7.12","high","4 yr.","excluded","no","all","All","Logit","curr_pts_grp10-150",1.71682776442686,0.00327085549378398,524.886460954807,0
"8","high","4 yr.","excluded","with","all","All","Logit","(Intercept)",-8.3329137108426,0.0937268184509907,-88.9063967875943,0
"8.1","high","4 yr.","excluded","with","all","All","Logit","policyTRUE",-6.66830972964039,2.93964641713421,-2.26840537378001,0.0233045105473392
"8.2","high","4 yr.","excluded","with","all","All","Logit","age_grp16-19",1.10076116411712,0.0938833263341414,11.7247780527012,9.51500975897833e-32
"8.3","high","4 yr.","excluded","with","all","All","Logit","age_grp20-24",0.950764947651381,0.0937446383643643,10.1420728080039,3.59391428935307e-24
"8.4","high","4 yr.","excluded","with","all","All","Logit","age_grp25-34",0.860785146979032,0.0937234817498703,9.18430611953042,4.14188963612297e-20
"8.5","high","4 yr.","excluded","with","all","All","Logit","age_grp35-44",0.779108681180975,0.0937311884889251,8.31216048511997,9.39752148412789e-17
"8.6","high","4 yr.","excluded","with","all","All","Logit","age_grp45-54",0.729214241246419,0.0937445002918099,7.77874156858808,7.32495222754241e-15
"8.7","high","4 yr.","excluded","with","all","All","Logit","age_grp55-64",0.626974528967318,0.0937977435898272,6.6843242168921,2.31992682329944e-11
"8.8","high","4 yr.","excluded","with","all","All","Logit","age_grp65-199",0.398004586866751,0.0939920073580567,4.23445139702759,2.29110328059583e-05
"8.9","high","4 yr.","excluded","with","all","All","Logit","curr_pts_grp1-3",0.63223182842746,0.00292617568356921,216.060789506765,0
"8.10","high","4 yr.","excluded","with","all","All","Logit","curr_pts_grp4-6",1.05485672207351,0.00294096306629861,358.677310219033,0
"8.11","high","4 yr.","excluded","with","all","All","Logit","curr_pts_grp7-9",1.32836702043451,0.00322254537305096,412.210494084329,0
"8.12","high","4 yr.","excluded","with","all","All","Logit","curr_pts_grp10-150",1.72133851337021,0.00326874772400394,526.604883188021,0
"8.13","high","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp16-19",5.14653673982741,2.93971529508076,1.75069223487033,0.079998937721255
"8.14","high","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp20-24",6.02292175871463,2.9396515976981,2.04885564106675,0.0404762330408385
"8.15","high","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp25-34",6.33317134031078,2.93964848678858,2.15439749642634,0.0312090127502913
"8.16","high","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp35-44",6.36022885994645,2.93964908049734,2.16360139791597,0.0304949541644422
"8.17","high","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp45-54",6.35810154008666,2.93964990189615,2.16287712900285,0.0305506312917993
"8.18","high","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp55-64",6.37072979663462,2.93965354297687,2.16717028163232,0.03022187251603
"8.19","high","4 yr.","excluded","with","all","All","Logit","policyTRUE:age_grp65-199",6.39668338842844,2.93966605382396,2.1759898135734,0.0295560222508622
"9","high","4 yr.","excluded","no","all","Male","Logit","(Intercept)",-8.46498374088181,0.0937273982732041,-90.31493348623,0
"9.1","high","4 yr.","excluded","no","all","Male","Logit","policyTRUE",-0.37055356636501,0.002090484291833,-177.257283306394,0
"9.2","high","4 yr.","excluded","no","all","Male","Logit","age_grp16-19",1.13666081359364,0.0938750197930603,12.1082351417801,9.55274552243597e-34
"9.3","high","4 yr.","excluded","no","all","Male","Logit","age_grp20-24",1.07334101322295,0.0937295242912388,11.451471895748,2.31186233129596e-30
"9.4","high","4 yr.","excluded","no","all","Male","Logit","age_grp25-34",1.09760099363501,0.0937099254637288,11.712750684663,1.09663152263124e-31
"9.5","high","4 yr.","excluded","no","all","Male","Logit","age_grp35-44",1.03308828775815,0.0937158100245262,11.0236286437452,2.93964760521742e-28
"9.6","high","4 yr.","excluded","no","all","Male","Logit","age_grp45-54",0.982874355494254,0.0937233657314401,10.4869724622421,9.91547556311232e-26
"9.7","high","4 yr.","excluded","no","all","Male","Logit","age_grp55-64",0.883086040866736,0.0937553271365221,9.41904921926012,4.55191032755706e-21
"9.8","high","4 yr.","excluded","no","all","Male","Logit","age_grp65-199",0.662352576011393,0.0938640759645093,7.05650771293837,1.70739168271104e-12
"9.9","high","4 yr.","excluded","no","all","Male","Logit","curr_pts_grp1-3",0.622411737581913,0.0031855419278078,195.386452819423,0
"9.10","high","4 yr.","excluded","no","all","Male","Logit","curr_pts_grp4-6",1.03733625890004,0.00320020994249022,324.146314629861,0
"9.11","high","4 yr.","excluded","no","all","Male","Logit","curr_pts_grp7-9",1.29976634990526,0.00348798521385563,372.64101485926,0
"9.12","high","4 yr.","excluded","no","all","Male","Logit","curr_pts_grp10-150",1.65833283740464,0.00349172399865464,474.932393867212,0
"10","high","4 yr.","excluded","with","all","Male","Logit","(Intercept)",-8.28426100442488,0.0937332221934628,-88.3812677145186,0
"10.1","high","4 yr.","excluded","with","all","Male","Logit","policyTRUE",-6.79400141170155,3.18217167017322,-2.13502039358289,0.0327593443396201
"10.2","high","4 yr.","excluded","with","all","Male","Logit","age_grp16-19",1.1256255812354,0.0938998023044671,11.9875181162319,4.13097584881109e-33
"10.3","high","4 yr.","excluded","with","all","Male","Logit","age_grp20-24",0.976684035158453,0.0937522497960285,10.417713039243,2.05843296204937e-25
"10.4","high","4 yr.","excluded","with","all","Male","Logit","age_grp25-34",0.899592152178643,0.0937288281354868,9.59781712920026,8.16553705305741e-22
"10.5","high","4 yr.","excluded","with","all","Male","Logit","age_grp35-44",0.823829871818524,0.0937395145359411,8.78850158225062,1.51567903182809e-18
"10.6","high","4 yr.","excluded","with","all","Male","Logit","age_grp45-54",0.773646651602894,0.0937543220158785,8.25185052772145,1.55960415258413e-16
"10.7","high","4 yr.","excluded","with","all","Male","Logit","age_grp55-64",0.669179988658497,0.0938133536348721,7.1330995293377,9.81335414458788e-13
"10.8","high","4 yr.","excluded","with","all","Male","Logit","age_grp65-199",0.436706522827166,0.0940270067620484,4.64447968584523,3.40934591300216e-06
"10.9","high","4 yr.","excluded","with","all","Male","Logit","curr_pts_grp1-3",0.61923930726736,0.00318609407450721,194.356881117246,0
"10.10","high","4 yr.","excluded","with","all","Male","Logit","curr_pts_grp4-6",1.03501603183299,0.00320102548416522,323.338891537412,0
"10.11","high","4 yr.","excluded","with","all","Male","Logit","curr_pts_grp7-9",1.29916605584275,0.00348831955143036,372.433212235399,0
"10.12","high","4 yr.","excluded","with","all","Male","Logit","curr_pts_grp10-150",1.66236026391351,0.00348942960581638,476.39885359561,0
"10.13","high","4 yr.","excluded","with","all","Male","Logit","policyTRUE:age_grp16-19",5.30817659432117,3.18223820260008,1.66806387717427,0.0953030470426372
"10.14","high","4 yr.","excluded","with","all","Male","Logit","policyTRUE:age_grp20-24",6.17230737816647,3.18217699102916,1.93964930158403,0.0524223248788495
"10.15","high","4 yr.","excluded","with","all","Male","Logit","policyTRUE:age_grp25-34",6.46560112148338,3.18217387606281,2.0318189304863,0.042171990026669
"10.16","high","4 yr.","excluded","with","all","Male","Logit","policyTRUE:age_grp35-44",6.49325758192521,3.18217463151033,2.04050950492411,0.0412996053182036
"10.17","high","4 yr.","excluded","with","all","Male","Logit","policyTRUE:age_grp45-54",6.49039035053387,3.18217547220363,2.03960793715732,0.0413893908792955
"10.18","high","4 yr.","excluded","with","all","Male","Logit","policyTRUE:age_grp55-64",6.50025428238013,3.18217919681556,2.04270529104238,0.0410816207435308
"10.19","high","4 yr.","excluded","with","all","Male","Logit","policyTRUE:age_grp65-199",6.52161141636441,3.18219184979482,2.04940862279718,0.0404221747780835
"11","high","4 yr.","excluded","no","all","Female","Logit","(Intercept)",-15.1209609239958,8.98582853870234,-1.68275644909862,0.0924222490174556
"11.1","high","4 yr.","excluded","no","all","Female","Logit","policyTRUE",-0.421254402171777,0.00521098333772385,-80.8397139024015,0
"11.2","high","4 yr.","excluded","no","all","Female","Logit","age_grp16-19",7.24560330898124,8.98585014385555,0.806334758869279,0.420049853729286
"11.3","high","4 yr.","excluded","no","all","Female","Logit","age_grp20-24",7.27891603381318,8.9858293105304,0.810043879342678,0.417914957074766
"11.4","high","4 yr.","excluded","no","all","Female","Logit","age_grp25-34",7.29477510271801,8.98582751337165,0.811808939339508,0.416901271812676
"11.5","high","4 yr.","excluded","no","all","Female","Logit","age_grp35-44",7.27220599623095,8.98582751868498,0.809297305240863,0.418344155904039
"11.6","high","4 yr.","excluded","no","all","Female","Logit","age_grp45-54",7.19035234220804,8.98582814992401,0.800188054149338,0.42360184996578
"11.7","high","4 yr.","excluded","no","all","Female","Logit","age_grp55-64",7.03173570083251,8.98583097518237,0.782535941333995,0.433899671503059
"11.8","high","4 yr.","excluded","no","all","Female","Logit","age_grp65-199",6.75032485217243,8.98584215792075,0.751217830620608,0.45252157102645
"11.9","high","4 yr.","excluded","no","all","Female","Logit","curr_pts_grp1-3",0.667174801892526,0.00739789664495505,90.1843907683546,0
"11.10","high","4 yr.","excluded","no","all","Female","Logit","curr_pts_grp4-6",1.11021101975918,0.00745163903319582,148.988835182887,0
"11.11","high","4 yr.","excluded","no","all","Female","Logit","curr_pts_grp7-9",1.38544256159645,0.00844551950955361,164.044681920304,0
"11.12","high","4 yr.","excluded","no","all","Female","Logit","curr_pts_grp10-150",1.82130760558909,0.00978712466444038,186.092204609027,0
"12","high","4 yr.","excluded","with","all","Female","Logit","(Intercept)",-15.2348914145825,11.2810207392761,-1.35048873383776,0.176859265069033
"12.1","high","4 yr.","excluded","with","all","Female","Logit","policyTRUE",-0.131597809817311,18.9958950040912,-0.00692769726243316,0.994472541525633
"12.2","high","4 yr.","excluded","with","all","Female","Logit","age_grp16-19",7.54617334178793,11.2810391008015,0.668925377738632,0.503543080781759
"12.3","high","4 yr.","excluded","with","all","Female","Logit","age_grp20-24",7.52063125868345,11.281022308456,0.666662209598341,0.504987922701251
"12.4","high","4 yr.","excluded","with","all","Female","Logit","age_grp25-34",7.40007042261749,11.2810206768639,0.655975255660528,0.51184004532355
"12.5","high","4 yr.","excluded","with","all","Female","Logit","age_grp35-44",7.35907006143634,11.2810207208455,0.652340798190181,0.514181346466004
"12.6","high","4 yr.","excluded","with","all","Female","Logit","age_grp45-54",7.27351657797203,11.2810216408633,0.64475690318908,0.51908473435966
"12.7","high","4 yr.","excluded","with","all","Female","Logit","age_grp55-64",7.10403603991852,11.2810257097424,0.629733166354136,0.528869179073902
"12.8","high","4 yr.","excluded","with","all","Female","Logit","age_grp65-199",6.80301120909278,11.2810427429665,0.603048083771714,0.546476702057499
"12.9","high","4 yr.","excluded","with","all","Female","Logit","curr_pts_grp1-3",0.66368731158631,0.00739923013719541,89.6968061920389,0
"12.10","high","4 yr.","excluded","with","all","Female","Logit","curr_pts_grp4-6",1.10889003918446,0.00745352935819969,148.773820547786,0
"12.11","high","4 yr.","excluded","with","all","Female","Logit","curr_pts_grp7-9",1.38713385225535,0.00844636736952008,164.22845367359,0
"12.12","high","4 yr.","excluded","with","all","Female","Logit","curr_pts_grp10-150",1.82779293156054,0.0097839103403132,186.816198021498,0
"12.13","high","4 yr.","excluded","with","all","Female","Logit","policyTRUE:age_grp16-19",-1.96394365951857,18.9961485961122,-0.103386412755295,0.917656295408608
"12.14","high","4 yr.","excluded","with","all","Female","Logit","policyTRUE:age_grp20-24",-0.732149237863367,18.9959031320327,-0.0385424811220871,0.969255161592709
"12.15","high","4 yr.","excluded","with","all","Female","Logit","policyTRUE:age_grp25-34",-0.267028676940204,18.9958974152813,-0.0140571761945499,0.988784365523184
"12.16","high","4 yr.","excluded","with","all","Female","Logit","policyTRUE:age_grp35-44",-0.220660306360194,18.9958974434008,-0.0116162085533291,0.990731814976469
