"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value"
"1.25","all","Monthly 4 yr.","mnwk","no","all","All","LPM","month02",5.94629557549701e-05,1.18553146699265e-06,50.1572142203957,0
"1.26","all","Monthly 4 yr.","mnwk","no","all","All","LPM","month03",6.69280825160816e-05,1.16163390469952e-06,57.6154692500936,0
"1.27","all","Monthly 4 yr.","mnwk","no","all","All","LPM","month04",3.69033986100812e-05,1.14941636657401e-06,32.1062059696231,3.61184664134938e-226
"1.28","all","Monthly 4 yr.","mnwk","no","all","All","LPM","month05",5.33306852803411e-05,1.15263334429008e-06,46.2685602013259,0
"1.29","all","Monthly 4 yr.","mnwk","no","all","All","LPM","month06",4.66922967309057e-05,1.15659425689837e-06,40.3705071613618,0
"1.30","all","Monthly 4 yr.","mnwk","no","all","All","LPM","month07",3.98005086667904e-05,1.13986481790643e-06,34.9168673701951,4.12417051484702e-267
"1.31","all","Monthly 4 yr.","mnwk","no","all","All","LPM","month08",-4.00794971833136e-07,1.11247249267949e-06,-0.36027405124219,0.71864220235197
"1.32","all","Monthly 4 yr.","mnwk","no","all","All","LPM","month09",0.000112125515319645,1.20108805562977e-06,93.3532847938067,0
"1.33","all","Monthly 4 yr.","mnwk","no","all","All","LPM","month10",9.09856607477395e-05,1.17691659777477e-06,77.3085033550968,0
"1.34","all","Monthly 4 yr.","mnwk","no","all","All","LPM","month11",8.40357446861462e-05,1.18343441474675e-06,71.0100565261402,0
"1.35","all","Monthly 4 yr.","mnwk","no","all","All","LPM","month12",-0.000165670548924636,9.83799066799138e-07,-168.398766085088,0
"1.36","all","Monthly 4 yr.","mnwk","no","all","All","LPM","weekdayMonday",0.000146433137821865,7.09503783441985e-07,206.388100020383,0
"1.37","all","Monthly 4 yr.","mnwk","no","all","All","LPM","weekdayTuesday",0.000193814589038131,7.33209405195934e-07,264.337292545147,0
"1.38","all","Monthly 4 yr.","mnwk","no","all","All","LPM","weekdayWednesday",0.000217295933629319,7.44675545087534e-07,291.799475708278,0
"1.39","all","Monthly 4 yr.","mnwk","no","all","All","LPM","weekdayThursday",0.000193586619830261,7.3446631542547e-07,263.574538089085,0
"1.40","all","Monthly 4 yr.","mnwk","no","all","All","LPM","weekdayFriday",0.000150532682063985,7.12987870370291e-07,211.129373050632,0
"1.41","all","Monthly 4 yr.","mnwk","no","all","All","LPM","weekdaySaturday",2.97405523638365e-05,6.47301741407627e-07,45.9454230714141,0
"2","all","Monthly 4 yr.","mnwk","with","all","All","LPM","(Intercept)",-7.22941868792907e-05,4.11764804435574e-06,-17.5571554684932,5.24381189332531e-69
"2.1","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policyTRUE",5.64867695104386e-06,5.70693755784371e-06,0.989791266119642,0.322276154680499
"2.2","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policy_monthpolicy01",6.36124366771663e-05,1.82261351010007e-06,34.901769532957,6.98910029169839e-267
"2.3","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policy_monthpolicy02",4.62207942203699e-05,1.79488030305543e-06,25.7514632823638,3.10408578604222e-146
"2.4","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policy_monthpolicy03",1.02064790841011e-05,1.75557819095906e-06,5.81374223982893,6.10914619219747e-09
"2.5","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policy_monthpolicy04",-4.62583984787066e-05,1.6457960510179e-06,-28.1070053911579,8.04358020262485e-174
"2.6","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policy_monthpolicy05",-4.2899625601985e-05,1.54452723615574e-06,-27.7752470773906,8.63719153454802e-170
"2.7","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policy_monthpolicy06",-6.01383847505801e-05,1.78011057858688e-06,-33.7835106841061,3.44481928143743e-250
"2.8","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policy_monthpolicy07",-4.24292734457261e-05,1.73957942643046e-06,-24.390535321971,2.15521232341147e-131
"2.9","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policy_monthpolicy08",-6.40266726749151e-05,1.6994517414625e-06,-37.6748989764285,1.28009694604868e-310
"2.10","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policy_monthpolicy09",-6.01299858975501e-05,1.12073624369574e-06,-53.6522185623851,0
"2.11","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policy_monthpolicy10",-0.000130159691654823,1.39442222751654e-06,-93.3430987303159,0
"2.12","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policy_monthpolicy11",-6.29678349744978e-05,1.70198291589404e-06,-36.9967491368274,1.2916458782258e-299
"2.13","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policy_monthpolicy12",-2.62125699933884e-05,1.68499983626401e-06,-15.5564228727209,1.43921085695116e-54
"2.14","all","Monthly 4 yr.","mnwk","with","all","All","LPM","age_grp16-19",0.000468549207736018,4.80230441844627e-06,97.567577335635,0
"2.15","all","Monthly 4 yr.","mnwk","with","all","All","LPM","age_grp20-24",0.000380097722421261,4.28606462385546e-06,88.6822191867351,0
"2.16","all","Monthly 4 yr.","mnwk","with","all","All","LPM","age_grp25-34",0.000253590252195176,4.10375527523561e-06,61.7946819893192,0
"2.17","all","Monthly 4 yr.","mnwk","with","all","All","LPM","age_grp35-44",0.00019898498349142,4.08314729064887e-06,48.7332367233311,0
"2.18","all","Monthly 4 yr.","mnwk","with","all","All","LPM","age_grp45-54",0.00014932939570852,4.07054262851005e-06,36.6853781760246,1.24940441518314e-294
"2.19","all","Monthly 4 yr.","mnwk","with","all","All","LPM","age_grp55-64",9.61090238119831e-05,4.07414853064463e-06,23.5899656306287,4.88580208740598e-123
"2.20","all","Monthly 4 yr.","mnwk","with","all","All","LPM","age_grp65-199",2.55531433773195e-05,4.06653610180097e-06,6.28376159405118,3.30477393888678e-10
"2.21","all","Monthly 4 yr.","mnwk","with","all","All","LPM","curr_pts_grp1-3",0.000567599276350363,8.44053608072882e-07,672.468277988041,0
"2.22","all","Monthly 4 yr.","mnwk","with","all","All","LPM","curr_pts_grp4-6",0.00115270874571493,2.01963899633808e-06,570.749895305533,0
"2.23","all","Monthly 4 yr.","mnwk","with","all","All","LPM","curr_pts_grp7-9",0.00163778909194186,3.92138522541159e-06,417.655751168889,0
"2.24","all","Monthly 4 yr.","mnwk","with","all","All","LPM","curr_pts_grp10-150",0.00227337687275509,5.59762378148473e-06,406.132487909378,0
"2.25","all","Monthly 4 yr.","mnwk","with","all","All","LPM","month02",5.94699562389946e-05,1.18553181974463e-06,50.163104227607,0
"2.26","all","Monthly 4 yr.","mnwk","with","all","All","LPM","month03",6.69392872913742e-05,1.16163441428496e-06,57.6250896738268,0
"2.27","all","Monthly 4 yr.","mnwk","with","all","All","LPM","month04",3.68605142675769e-05,1.14942384546171e-06,32.0686876413029,1.20522745911127e-225
"2.28","all","Monthly 4 yr.","mnwk","with","all","All","LPM","month05",5.32916128089285e-05,1.15263888096319e-06,46.2344396749797,0
"2.29","all","Monthly 4 yr.","mnwk","with","all","All","LPM","month06",4.66567559242811e-05,1.15659787755734e-06,40.3396520343069,0
"2.30","all","Monthly 4 yr.","mnwk","with","all","All","LPM","month07",3.9769420215786e-05,1.13986784094508e-06,34.8895010344468,1.07275996997829e-266
"2.31","all","Monthly 4 yr.","mnwk","with","all","All","LPM","month08",-4.27267851149612e-07,1.11247596068532e-06,-0.384069288909759,0.70092709302542
"2.32","all","Monthly 4 yr.","mnwk","with","all","All","LPM","month09",0.000112104120445579,1.20108882638063e-06,93.3354119889657,0
"2.33","all","Monthly 4 yr.","mnwk","with","all","All","LPM","month10",9.0969528207644e-05,1.17691772339024e-06,77.2947219671364,0
"2.34","all","Monthly 4 yr.","mnwk","with","all","All","LPM","month11",8.40252382165397e-05,1.18343401471525e-06,71.0012025780391,0
"2.35","all","Monthly 4 yr.","mnwk","with","all","All","LPM","month12",-0.000165675386266298,9.83801035042082e-07,-168.403346169697,0
"2.36","all","Monthly 4 yr.","mnwk","with","all","All","LPM","weekdayMonday",0.000146433133583497,7.0950367264548e-07,206.388126276361,0
"2.37","all","Monthly 4 yr.","mnwk","with","all","All","LPM","weekdayTuesday",0.000193814054792715,7.33209300755656e-07,264.336601558337,0
"2.38","all","Monthly 4 yr.","mnwk","with","all","All","LPM","weekdayWednesday",0.000217295744317752,7.44675447414823e-07,291.799259760887,0
"2.39","all","Monthly 4 yr.","mnwk","with","all","All","LPM","weekdayThursday",0.000193586754029279,7.34466195917916e-07,263.574763692616,0
"2.40","all","Monthly 4 yr.","mnwk","with","all","All","LPM","weekdayFriday",0.000150532765946891,7.12987757668569e-07,211.129524073631,0
"2.41","all","Monthly 4 yr.","mnwk","with","all","All","LPM","weekdaySaturday",2.97401809135329e-05,6.47301619064844e-07,45.9448579110593,0
"2.42","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp16-19",-6.29628039006063e-05,6.70680858981241e-06,-9.38789337096131,6.12122681697997e-21
"2.43","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp20-24",-6.81179492513172e-05,6.05936443799813e-06,-11.2417647012864,2.54248527793134e-29
"2.44","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp25-34",-5.1749353326978e-05,5.80541761058325e-06,-8.91397601313628,4.92344885095199e-19
"2.45","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp35-44",-2.70050591613622e-05,5.77974275616153e-06,-4.6723635117797,2.97753381536931e-06
"2.46","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp45-54",-1.9739574025401e-05,5.75909387672554e-06,-3.42754857759401,0.000609057326117188
"2.47","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp55-64",-1.24955028094759e-05,5.76217313503162e-06,-2.16853997904167,0.0301176262652921
"2.48","all","Monthly 4 yr.","mnwk","with","all","All","LPM","policyTRUE:age_grp65-199",3.37637660566356e-06,5.75172520182072e-06,0.587019804874329,0.557190405633605
"3","all","Monthly 4 yr.","mnwk","no","1","All","LPM","(Intercept)",-1.77622274308252e-05,6.74319712610873e-07,-26.34095830011,6.51519475679766e-153
"3.1","all","Monthly 4 yr.","mnwk","no","1","All","LPM","policyTRUE",8.56881525456147e-06,1.51022226999533e-07,56.738769019662,0
"3.2","all","Monthly 4 yr.","mnwk","no","1","All","LPM","policy_monthpolicy01",-3.32084792358557e-06,5.16644299673833e-07,-6.42772585642013,1.29527068560155e-10
"3.3","all","Monthly 4 yr.","mnwk","no","1","All","LPM","policy_monthpolicy02",-6.32184563982816e-06,5.1371438711188e-07,-12.3061487052558,8.3933765360306e-35
"3.4","all","Monthly 4 yr.","mnwk","no","1","All","LPM","policy_monthpolicy03",-8.18943431593186e-06,5.04869932494833e-07,-16.2208794559491,3.59017650445889e-59
"3.5","all","Monthly 4 yr.","mnwk","no","1","All","LPM","policy_monthpolicy04",-8.98558295953714e-06,4.75985305353963e-07,-18.8778579054139,1.73481091099378e-79
"3.6","all","Monthly 4 yr.","mnwk","no","1","All","LPM","policy_monthpolicy05",-1.01214148835022e-05,4.48142349167765e-07,-22.5852676103887,6.04919778343441e-113
"3.7","all","Monthly 4 yr.","mnwk","no","1","All","LPM","policy_monthpolicy06",-9.10712150579083e-06,5.57785246830176e-07,-16.3272900413653,6.31268699686681e-60
"3.8","all","Monthly 4 yr.","mnwk","no","1","All","LPM","policy_monthpolicy07",-7.97788087453279e-06,5.10303313446989e-07,-15.6336058659779,4.29778962763196e-55
"3.9","all","Monthly 4 yr.","mnwk","no","1","All","LPM","policy_monthpolicy08",-7.90971813016881e-06,4.95685630371443e-07,-15.957126141102,2.54168779949799e-57
"3.10","all","Monthly 4 yr.","mnwk","no","1","All","LPM","policy_monthpolicy09",-1.16004187695893e-05,3.27080074382013e-07,-35.4666018451512,1.60936883395039e-275
"3.11","all","Monthly 4 yr.","mnwk","no","1","All","LPM","policy_monthpolicy10",-1.50389496761234e-05,4.09970760295431e-07,-36.6829811601347,1.36433177199844e-294
"3.12","all","Monthly 4 yr.","mnwk","no","1","All","LPM","policy_monthpolicy11",-7.97639265822528e-06,5.12259650698797e-07,-15.5709953874843,1.14609880759187e-54
"3.13","all","Monthly 4 yr.","mnwk","no","1","All","LPM","policy_monthpolicy12",-5.84429793523878e-06,5.06369693010157e-07,-11.5415634385559,8.14315601051878e-31
"3.14","all","Monthly 4 yr.","mnwk","no","1","All","LPM","age_grp16-19",4.17157289307354e-05,8.05586004103657e-07,51.7830855032677,0
"3.15","all","Monthly 4 yr.","mnwk","no","1","All","LPM","age_grp20-24",2.47477818948264e-05,6.80188562597256e-07,36.3837077770444,7.70569819779474e-290
"3.16","all","Monthly 4 yr.","mnwk","no","1","All","LPM","age_grp25-34",2.28703384852161e-05,6.43490437590521e-07,35.5410696868341,1.1416097699672e-276
"3.17","all","Monthly 4 yr.","mnwk","no","1","All","LPM","age_grp35-44",2.23829520406188e-05,6.40279449056425e-07,34.9580984890338,9.75480966407735e-268
"3.18","all","Monthly 4 yr.","mnwk","no","1","All","LPM","age_grp45-54",1.94589793298622e-05,6.37115261059076e-07,30.5423218045595,7.15121427199245e-205
"3.19","all","Monthly 4 yr.","mnwk","no","1","All","LPM","age_grp55-64",1.53251814982186e-05,6.38349327392888e-07,24.0075156980409,2.32106139178857e-127
"3.20","all","Monthly 4 yr.","mnwk","no","1","All","LPM","age_grp65-199",8.3613027614887e-06,6.36013814888272e-07,13.1464168949813,1.78431669178531e-39
"3.21","all","Monthly 4 yr.","mnwk","no","1","All","LPM","curr_pts_grp1-3",4.68380734182707e-05,2.44041895202063e-07,191.926363215174,0
"3.22","all","Monthly 4 yr.","mnwk","no","1","All","LPM","curr_pts_grp4-6",8.61960979353243e-05,5.60151607601031e-07,153.879943868192,0
"3.23","all","Monthly 4 yr.","mnwk","no","1","All","LPM","curr_pts_grp7-9",0.000127172837759951,1.09956103844308e-06,115.657824635203,0
"3.24","all","Monthly 4 yr.","mnwk","no","1","All","LPM","curr_pts_grp10-150",0.000197747625853247,1.64783758996487e-06,120.004317814757,0
"3.25","all","Monthly 4 yr.","mnwk","no","1","All","LPM","month02",5.81295690972914e-06,3.37591964360887e-07,17.2188841068357,1.91648085549974e-66
"3.26","all","Monthly 4 yr.","mnwk","no","1","All","LPM","month03",7.1728451552733e-06,3.32626093735023e-07,21.5642888227144,3.88850575736645e-103
"3.27","all","Monthly 4 yr.","mnwk","no","1","All","LPM","month04",4.10344170190119e-06,3.27474461646758e-07,12.5305701130597,5.07962397527535e-36
"3.28","all","Monthly 4 yr.","mnwk","no","1","All","LPM","month05",7.51937377116408e-06,3.33754279136697e-07,22.529670003375,2.12535088115529e-112
"3.29","all","Monthly 4 yr.","mnwk","no","1","All","LPM","month06",6.45298769191844e-06,3.33675063030833e-07,19.3391368036459,2.51653221463812e-83
"3.30","all","Monthly 4 yr.","mnwk","no","1","All","LPM","month07",3.21087638887762e-06,3.21967569447009e-07,9.97267021145147,2.00757646807429e-23
"3.31","all","Monthly 4 yr.","mnwk","no","1","All","LPM","month08",1.36655488862231e-06,3.17850129529201e-07,4.29936866990254,1.71285340697176e-05
"3.32","all","Monthly 4 yr.","mnwk","no","1","All","LPM","month09",1.51093287240101e-05,3.5412653048917e-07,42.6664692508042,0
"3.33","all","Monthly 4 yr.","mnwk","no","1","All","LPM","month10",7.99327920288271e-06,3.34316333921099e-07,23.9093289553995,2.44959536782453e-126
"3.34","all","Monthly 4 yr.","mnwk","no","1","All","LPM","month11",5.62814581422946e-06,3.31649521638944e-07,16.9701611098858,1.36557200102711e-64
"3.35","all","Monthly 4 yr.","mnwk","no","1","All","LPM","month12",-1.25595872939734e-05,2.79580799293062e-07,-44.9229250568391,0
"3.36","all","Monthly 4 yr.","mnwk","no","1","All","LPM","weekdayMonday",1.61643333634126e-05,2.0365136614101e-07,79.3725751499271,0
"3.37","all","Monthly 4 yr.","mnwk","no","1","All","LPM","weekdayTuesday",2.08856782564179e-05,2.11925004076874e-07,98.5522135407948,0
"3.38","all","Monthly 4 yr.","mnwk","no","1","All","LPM","weekdayWednesday",2.19325357318232e-05,2.13696407774133e-07,102.634087115797,0
"3.39","all","Monthly 4 yr.","mnwk","no","1","All","LPM","weekdayThursday",1.97036549363604e-05,2.1025309814549e-07,93.7139814354885,0
"3.40","all","Monthly 4 yr.","mnwk","no","1","All","LPM","weekdayFriday",1.43065509587388e-05,2.00806068710866e-07,71.2456105066143,0
"3.41","all","Monthly 4 yr.","mnwk","no","1","All","LPM","weekdaySaturday",2.31448826196147e-06,1.77448417776839e-07,13.0431608856169,6.95142775421704e-39
"4","all","Monthly 4 yr.","mnwk","with","1","All","LPM","(Intercept)",-1.6416179108735e-05,8.45241384739259e-07,-19.4218827960004,5.04077768449685e-84
"4.1","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policyTRUE",5.85617319059706e-06,1.25588297541013e-06,4.66299273519861,3.1164376298596e-06
"4.2","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policy_monthpolicy01",-3.32178416470162e-06,5.16646835122005e-07,-6.42950646144419,1.28018923887143e-10
"4.3","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policy_monthpolicy02",-6.32315302833576e-06,5.13713852184802e-07,-12.3087064937877,8.13160176627871e-35
"4.4","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policy_monthpolicy03",-8.19096796521144e-06,5.04877174572285e-07,-16.2236844479067,3.42988378160119e-59
"4.5","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policy_monthpolicy04",-8.98715924509058e-06,4.7598654131664e-07,-18.8811205044389,1.63089731957826e-79
"4.6","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policy_monthpolicy05",-1.01229800098959e-05,4.48155156501402e-07,-22.5881145470302,5.67174729357207e-113
"4.7","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policy_monthpolicy06",-9.10868037679262e-06,5.57785406848801e-07,-16.3300801077819,6.03052271148715e-60
"4.8","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policy_monthpolicy07",-7.97950347509339e-06,5.10305337894401e-07,-15.6367235114923,4.09250867501519e-55
"4.9","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policy_monthpolicy08",-7.91145252851983e-06,4.95686881889808e-07,-15.9605848320161,2.40467929470247e-57
"4.10","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policy_monthpolicy09",-1.16023045098264e-05,3.27095196922998e-07,-35.4707272346702,1.39013923193053e-275
"4.11","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policy_monthpolicy10",-1.50408738552153e-05,4.09975315551842e-07,-36.6872669759879,1.16570079381705e-294
"4.12","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policy_monthpolicy11",-7.97854465661839e-06,5.12257494847981e-07,-15.5752619275705,1.07213147973674e-54
"4.13","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policy_monthpolicy12",-5.84669454502068e-06,5.06368879492343e-07,-11.5463149135118,7.70540046751381e-31
"4.14","all","Monthly 4 yr.","mnwk","with","1","All","LPM","age_grp16-19",4.04302563029758e-05,1.08448781997238e-06,37.2805074970831,3.39674784920444e-304
"4.15","all","Monthly 4 yr.","mnwk","with","1","All","LPM","age_grp20-24",2.52567333191661e-05,8.91761895942994e-07,28.3222835984244,1.83755499458573e-176
"4.16","all","Monthly 4 yr.","mnwk","with","1","All","LPM","age_grp25-34",2.20885550959574e-05,8.36317072349835e-07,26.4116993736529,1.0055886413437e-153
"4.17","all","Monthly 4 yr.","mnwk","with","1","All","LPM","age_grp35-44",2.06074947351267e-05,8.30206450062806e-07,24.8221327762121,5.17221572802795e-136
"4.18","all","Monthly 4 yr.","mnwk","with","1","All","LPM","age_grp45-54",1.76843382921333e-05,8.25888758804947e-07,21.4124942416245,1.02194716611001e-101
"4.19","all","Monthly 4 yr.","mnwk","with","1","All","LPM","age_grp55-64",1.37470050135428e-05,8.27464775138133e-07,16.613402076539,5.57404787594551e-62
"4.20","all","Monthly 4 yr.","mnwk","with","1","All","LPM","age_grp65-199",6.91325448730513e-06,8.23222737748242e-07,8.39779341641477,4.54946719580518e-17
"4.21","all","Monthly 4 yr.","mnwk","with","1","All","LPM","curr_pts_grp1-3",4.68340443425859e-05,2.44039006050138e-07,191.912125445076,0
"4.22","all","Monthly 4 yr.","mnwk","with","1","All","LPM","curr_pts_grp4-6",8.61957794035044e-05,5.60151962481282e-07,153.879277726149,0
"4.23","all","Monthly 4 yr.","mnwk","with","1","All","LPM","curr_pts_grp7-9",0.000127174638225696,1.09955623653138e-06,115.659967176283,0
"4.24","all","Monthly 4 yr.","mnwk","with","1","All","LPM","curr_pts_grp10-150",0.000197807564491564,1.64800448006098e-06,120.028535653158,0
"4.25","all","Monthly 4 yr.","mnwk","with","1","All","LPM","month02",5.81317676629176e-06,3.37591907447739e-07,17.2195382591974,1.89494325126574e-66
"4.26","all","Monthly 4 yr.","mnwk","with","1","All","LPM","month03",7.17323966160982e-06,3.32626298613418e-07,21.5654615750832,3.79119226490129e-103
"4.27","all","Monthly 4 yr.","mnwk","with","1","All","LPM","month04",4.10191190852798e-06,3.27474493963627e-07,12.5258973878545,5.38785097001236e-36
"4.28","all","Monthly 4 yr.","mnwk","with","1","All","LPM","month05",7.51797401005817e-06,3.3375347789481e-07,22.5255300932853,2.33353012591106e-112
"4.29","all","Monthly 4 yr.","mnwk","with","1","All","LPM","month06",6.45169696850032e-06,3.33675077702369e-07,19.33526774887,2.7125728286616e-83
"4.30","all","Monthly 4 yr.","mnwk","with","1","All","LPM","month07",3.20974073543687e-06,3.21968175178846e-07,9.96912422680886,2.08055299194879e-23
"4.31","all","Monthly 4 yr.","mnwk","with","1","All","LPM","month08",1.36557723388902e-06,3.17850496258329e-07,4.29628787736473,1.73682007363869e-05
"4.32","all","Monthly 4 yr.","mnwk","with","1","All","LPM","month09",1.5108532859999e-05,3.54126952915823e-07,42.6641709578946,0
"4.33","all","Monthly 4 yr.","mnwk","with","1","All","LPM","month10",7.99267430618476e-06,3.34317134257973e-07,23.9074623678046,2.56158899909614e-126
"4.34","all","Monthly 4 yr.","mnwk","with","1","All","LPM","month11",5.6277570520569e-06,3.31649658986127e-07,16.9689818746122,1.39327002832335e-64
"4.35","all","Monthly 4 yr.","mnwk","with","1","All","LPM","month12",-1.25597704094403e-05,2.79581281344855e-07,-44.9235025643518,0
"4.36","all","Monthly 4 yr.","mnwk","with","1","All","LPM","weekdayMonday",1.61643327135279e-05,2.03651365310014e-07,79.3725722826427,0
"4.37","all","Monthly 4 yr.","mnwk","with","1","All","LPM","weekdayTuesday",2.0885671609129e-05,2.11925041361573e-07,98.5521648359393,0
"4.38","all","Monthly 4 yr.","mnwk","with","1","All","LPM","weekdayWednesday",2.19325293679309e-05,2.13696416323923e-07,102.634053229444,0
"4.39","all","Monthly 4 yr.","mnwk","with","1","All","LPM","weekdayThursday",1.97036469670727e-05,2.1025308420295e-07,93.7139497466467,0
"4.40","all","Monthly 4 yr.","mnwk","with","1","All","LPM","weekdayFriday",1.43065421908799e-05,2.00806060097665e-07,71.2455698992435,0
"4.41","all","Monthly 4 yr.","mnwk","with","1","All","LPM","weekdaySaturday",2.31447606245624e-06,1.77448413960062e-07,13.0430924165778,6.95767460840616e-39
"4.42","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policyTRUE:age_grp16-19",2.60006275722358e-06,1.61163064019014e-06,1.61331181747502,0.106676780432535
"4.43","all","Monthly 4 yr.","mnwk","with","1","All","LPM","policyTRUE:age_grp20-24",-9.64781735343859e-07,1.36518416990395e-06,-0.706704455422843,0.479750160223727
