"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","AME","MER"
"14.20","all","4 yr.","mnwk","with","7","Male","LPM","month09",1.66532874407083e-06,1.015215551566e-07,16.4036961559741,1.79949259451607e-60,NA,NA
"14.21","all","4 yr.","mnwk","with","7","Male","LPM","month10",1.15845410911629e-06,9.44373596229718e-08,12.2669048959147,1.36367254236564e-34,NA,NA
"14.22","all","4 yr.","mnwk","with","7","Male","LPM","month11",8.10694870676002e-07,9.14136351398919e-08,8.86842394392676,7.41884317876727e-19,NA,NA
"14.23","all","4 yr.","mnwk","with","7","Male","LPM","month12",-5.4772583427379e-07,7.21333722625564e-08,-7.59323759715734,3.12009722549025e-14,NA,NA
"14.24","all","4 yr.","mnwk","with","7","Male","LPM","weekdayMonday",-9.22928001852253e-07,7.9063465370337e-08,-11.6732551188999,1.74611949895093e-31,NA,NA
"14.25","all","4 yr.","mnwk","with","7","Male","LPM","weekdayTuesday",-8.55223810601115e-07,7.95513703002306e-08,-10.7505855320086,5.88866418728762e-27,NA,NA
"14.26","all","4 yr.","mnwk","with","7","Male","LPM","weekdayWednesday",-1.06506517979383e-06,7.77778334841201e-08,-13.6936853610262,1.1074681647849e-42,NA,NA
"14.27","all","4 yr.","mnwk","with","7","Male","LPM","weekdayThursday",-1.00599569815099e-06,7.84430978377976e-08,-12.8245279174359,1.19512431644091e-37,NA,NA
"14.28","all","4 yr.","mnwk","with","7","Male","LPM","weekdayFriday",-5.13761576363599e-07,8.25018824542922e-08,-6.22727095528073,4.74629912228186e-10,NA,NA
"14.29","all","4 yr.","mnwk","with","7","Male","LPM","weekdaySaturday",8.97322556183568e-09,8.64207509406192e-08,0.103831839739524,0.917302798570819,NA,NA
"14.30","all","4 yr.","mnwk","with","7","Male","LPM","policyTRUE:age_grp16-19",-7.65461828183309e-06,6.49901748803847e-07,-11.7781161474354,5.06116278265498e-32,NA,NA
"14.31","all","4 yr.","mnwk","with","7","Male","LPM","policyTRUE:age_grp20-24",-5.83332805043988e-06,3.5867667029149e-07,-16.2634721842913,1.79284087766866e-59,NA,NA
"14.32","all","4 yr.","mnwk","with","7","Male","LPM","policyTRUE:age_grp25-34",-2.93711224172137e-06,1.89612866947503e-07,-15.4900471102235,4.04994714458751e-54,NA,NA
"14.33","all","4 yr.","mnwk","with","7","Male","LPM","policyTRUE:age_grp35-44",-9.66386048329289e-07,1.5602661060859e-07,-6.19372583022761,5.87584038494581e-10,NA,NA
"14.34","all","4 yr.","mnwk","with","7","Male","LPM","policyTRUE:age_grp45-54",-4.4112736085176e-07,1.45630687012264e-07,-3.02908246813813,0.00245297714109864,NA,NA
"14.35","all","4 yr.","mnwk","with","7","Male","LPM","policyTRUE:age_grp55-64",-1.16063166771925e-07,1.42317153465854e-07,-0.815524790550084,0.414771980234029,NA,NA
"14.36","all","4 yr.","mnwk","with","7","Male","LPM","policyTRUE:age_grp65-199",-2.05911112574107e-08,1.39641262745487e-07,-0.147457211805227,0.882771150514657,NA,NA
"15","all","4 yr.","mnwk","no","9+","Male","LPM","(Intercept)",4.24011804263291e-06,5.89261081628958e-07,7.19565261447692,6.21627201669948e-13,NA,NA
"15.1","all","4 yr.","mnwk","no","9+","Male","LPM","policyTRUE",-6.74511451777378e-07,4.46614880758206e-08,-15.1027536438615,1.55309982220455e-51,NA,NA
"15.2","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp16-19",6.98215581950226e-06,6.56996121752281e-07,10.6273927475859,2.22238793911661e-26,NA,NA
"15.3","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp20-24",1.47344997007684e-06,6.00047532783625e-07,2.45555541782082,0.0140667062305245,NA,NA
"15.4","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp25-34",-2.43729937275727e-06,5.86192173690297e-07,-4.15785041518649,3.21256267310885e-05,NA,NA
"15.5","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp35-44",-3.479873626579e-06,5.84960575564436e-07,-5.94890283541112,2.69945834248362e-09,NA,NA
"15.6","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp45-54",-3.75412199216727e-06,5.84421165672797e-07,-6.42365850635381,1.33037487591137e-10,NA,NA
"15.7","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp55-64",-3.9173621755105e-06,5.84408455163028e-07,-6.7031237157883,2.04010616755665e-11,NA,NA
"15.8","all","4 yr.","mnwk","no","9+","Male","LPM","age_grp65-199",-3.27341695540754e-06,5.8506279944705e-07,-5.59498392053176,2.206422282613e-08,NA,NA
"15.9","all","4 yr.","mnwk","no","9+","Male","LPM","curr_pts_grp1-3",2.06382272651334e-06,7.37249340822874e-08,27.9935513297281,1.94676542848358e-172,NA,NA
"15.10","all","4 yr.","mnwk","no","9+","Male","LPM","curr_pts_grp4-6",4.52192983804474e-06,1.60851248477702e-07,28.1124944993609,6.89223362610865e-174,NA,NA
"15.11","all","4 yr.","mnwk","no","9+","Male","LPM","curr_pts_grp7-9",7.73233811093783e-06,3.18261005545202e-07,24.2955875090378,2.18260508497187e-130,NA,NA
"15.12","all","4 yr.","mnwk","no","9+","Male","LPM","curr_pts_grp10-150",1.82428754102599e-05,5.40701485801128e-07,33.7392736830202,1.53591178328407e-249,NA,NA
"15.13","all","4 yr.","mnwk","no","9+","Male","LPM","month02",2.08477446939623e-07,1.05290633395529e-07,1.9800189268163,0.0477014020381527,NA,NA
"15.14","all","4 yr.","mnwk","no","9+","Male","LPM","month03",-1.18537544853129e-08,1.00136985222829e-07,-0.118375388064014,0.905770226132591,NA,NA
"15.15","all","4 yr.","mnwk","no","9+","Male","LPM","month04",4.34364916636728e-07,1.06084533180486e-07,4.09451692545722,4.23049516587128e-05,NA,NA
"15.16","all","4 yr.","mnwk","no","9+","Male","LPM","month05",7.07916174560695e-07,1.08120788105987e-07,6.54745666362284,5.85252011128551e-11,NA,NA
"15.17","all","4 yr.","mnwk","no","9+","Male","LPM","month06",5.79618216102753e-07,1.07670209229248e-07,5.38327379738484,7.31431526458758e-08,NA,NA
"15.18","all","4 yr.","mnwk","no","9+","Male","LPM","month07",-1.10879211074477e-08,1.00232749588937e-07,-0.110621739430677,0.911916307720705,NA,NA
"15.19","all","4 yr.","mnwk","no","9+","Male","LPM","month08",1.76341443944028e-07,1.02389421809173e-07,1.72226232776939,0.0850220087748916,NA,NA
"15.20","all","4 yr.","mnwk","no","9+","Male","LPM","month09",9.09712529866272e-07,1.11007953279766e-07,8.19502119432458,2.50549066930409e-16,NA,NA
"15.21","all","4 yr.","mnwk","no","9+","Male","LPM","month10",5.97256940864147e-07,1.06769579299938e-07,5.59388680540107,2.22041758269478e-08,NA,NA
"15.22","all","4 yr.","mnwk","no","9+","Male","LPM","month11",4.39337460647095e-07,1.06074428479409e-07,4.14178484810199,3.44613544006992e-05,NA,NA
"15.23","all","4 yr.","mnwk","no","9+","Male","LPM","month12",1.23217825353651e-07,1.01700688787836e-07,1.21157316457023,0.225675812167833,NA,NA
"15.24","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayMonday",-3.11784422195477e-07,7.64600385786618e-08,-4.07774345908438,4.54749029343363e-05,NA,NA
"15.25","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayTuesday",1.95462937147742e-08,7.92479852775279e-08,0.24664720051018,0.805181272075598,NA,NA
"15.26","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayWednesday",1.4670066936059e-07,8.02767295423766e-08,1.827437044295,0.0676340838684222,NA,NA
"15.27","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayThursday",5.08429469445338e-07,8.33060307261738e-08,6.10315321728076,1.03996068691668e-09,NA,NA
"15.28","all","4 yr.","mnwk","no","9+","Male","LPM","weekdayFriday",7.30716689291631e-07,8.50703594475814e-08,8.5895568566615,8.73054174996233e-18,NA,NA
"15.29","all","4 yr.","mnwk","no","9+","Male","LPM","weekdaySaturday",5.63932136580969e-07,8.36553061609484e-08,6.7411400718084,1.57148630142152e-11,NA,NA
"16","all","4 yr.","mnwk","with","9+","Male","LPM","(Intercept)",4.78274071640753e-06,8.87685420461594e-07,5.38787796460656,7.12944354270775e-08,NA,NA
"16.1","all","4 yr.","mnwk","with","9+","Male","LPM","policyTRUE",-1.78731474510635e-06,1.16168200902682e-06,-1.53855765279833,0.123912323565778,NA,NA
"16.2","all","4 yr.","mnwk","with","9+","Male","LPM","age_grp16-19",7.7480502282004e-06,9.99633336042244e-07,7.75089220101097,9.12491426032648e-15,NA,NA
"16.3","all","4 yr.","mnwk","with","9+","Male","LPM","age_grp20-24",1.49602016381281e-06,9.08864504181163e-07,1.64603211692225,0.0997571469340958,NA,NA
"16.4","all","4 yr.","mnwk","with","9+","Male","LPM","age_grp25-34",-2.82296770362712e-06,8.87964913647972e-07,-3.1791432974865,0.00147711048648745,NA,NA
"16.5","all","4 yr.","mnwk","with","9+","Male","LPM","age_grp35-44",-4.10473086893066e-06,8.85803798672068e-07,-4.63390524525201,3.58831296987069e-06,NA,NA
"16.6","all","4 yr.","mnwk","with","9+","Male","LPM","age_grp45-54",-4.39067608906448e-06,8.85170256072982e-07,-4.96026166597996,7.0398288402798e-07,NA,NA
"16.7","all","4 yr.","mnwk","with","9+","Male","LPM","age_grp55-64",-4.65861389148406e-06,8.85148785592002e-07,-5.26308567250454,1.41657532124636e-07,NA,NA
"16.8","all","4 yr.","mnwk","with","9+","Male","LPM","age_grp65-199",-4.05330151281911e-06,8.86101841694476e-07,-4.57430661138008,4.77799710656263e-06,NA,NA
"16.9","all","4 yr.","mnwk","with","9+","Male","LPM","curr_pts_grp1-3",2.06123209437637e-06,7.3722543438669e-08,27.9593187949509,5.07889592188887e-172,NA,NA
"16.10","all","4 yr.","mnwk","with","9+","Male","LPM","curr_pts_grp4-6",4.52080205563061e-06,1.60855168836877e-07,28.1047981754018,8.55915568166893e-174,NA,NA
"16.11","all","4 yr.","mnwk","with","9+","Male","LPM","curr_pts_grp7-9",7.72982680730028e-06,3.18256569445462e-07,24.2880353444673,2.62291092813317e-130,NA,NA
"16.12","all","4 yr.","mnwk","with","9+","Male","LPM","curr_pts_grp10-150",1.8274654466003e-05,5.40832069171253e-07,33.7898869310881,2.77674171013384e-250,NA,NA
"16.13","all","4 yr.","mnwk","with","9+","Male","LPM","month02",2.08489508853829e-07,1.05290580376325e-07,1.98013448219826,0.0476884194811958,NA,NA
"16.14","all","4 yr.","mnwk","with","9+","Male","LPM","month03",-1.1864711325072e-08,1.00137176285248e-07,-0.118484580504592,0.905683712011375,NA,NA
"16.15","all","4 yr.","mnwk","with","9+","Male","LPM","month04",4.34145992574605e-07,1.06086031502939e-07,4.09239544946669,4.26939762120171e-05,NA,NA
"16.16","all","4 yr.","mnwk","with","9+","Male","LPM","month05",7.07710179544286e-07,1.08121873336983e-07,6.54548573477424,5.93023243680723e-11,NA,NA
"16.17","all","4 yr.","mnwk","with","9+","Male","LPM","month06",5.79423191247778e-07,1.07671257674324e-07,5.38141007881948,7.39046219944192e-08,NA,NA
"16.18","all","4 yr.","mnwk","with","9+","Male","LPM","month07",-1.12521264805259e-08,1.00233300819929e-07,-0.11225936279142,0.910617761873612,NA,NA
"16.19","all","4 yr.","mnwk","with","9+","Male","LPM","month08",1.76207528136923e-07,1.02388800249345e-07,1.72096486830405,0.0852571991913139,NA,NA
"16.20","all","4 yr.","mnwk","with","9+","Male","LPM","month09",9.09617353271822e-07,1.1100731604155e-07,8.19421084761073,2.52242618950893e-16,NA,NA
"16.21","all","4 yr.","mnwk","with","9+","Male","LPM","month10",5.97191290737164e-07,1.06769341280046e-07,5.59328439772602,2.22813877726682e-08,NA,NA
"16.22","all","4 yr.","mnwk","with","9+","Male","LPM","month11",4.39297266072645e-07,1.06074150515491e-07,4.14141677249152,3.45167125441057e-05,NA,NA
"16.23","all","4 yr.","mnwk","with","9+","Male","LPM","month12",1.23198664214319e-07,1.0170078770345e-07,1.21138357918676,0.225748429833476,NA,NA
"16.24","all","4 yr.","mnwk","with","9+","Male","LPM","weekdayMonday",-3.11783439754275e-07,7.64600392043679e-08,-4.07773057663387,4.54774219300698e-05,NA,NA
"16.25","all","4 yr.","mnwk","with","9+","Male","LPM","weekdayTuesday",1.95457284675791e-08,7.92479834590625e-08,0.246640073531662,0.805186788221883,NA,NA
"16.26","all","4 yr.","mnwk","with","9+","Male","LPM","weekdayWednesday",1.46701797055032e-07,8.02767289094485e-08,1.82745110629146,0.0676319712912821,NA,NA
"16.27","all","4 yr.","mnwk","with","9+","Male","LPM","weekdayThursday",5.08433283422701e-07,8.33060149969505e-08,6.10320015236971,1.03965521517158e-09,NA,NA
"16.28","all","4 yr.","mnwk","with","9+","Male","LPM","weekdayFriday",7.30720692136215e-07,8.50703339239167e-08,8.58960648714204,8.72677152820661e-18,NA,NA
"16.29","all","4 yr.","mnwk","with","9+","Male","LPM","weekdaySaturday",5.63930743366593e-07,8.36553001388022e-08,6.74112390285984,1.57166121765179e-11,NA,NA
"16.30","all","4 yr.","mnwk","with","9+","Male","LPM","policyTRUE:age_grp16-19",-1.35946535382678e-06,1.31408368039307e-06,-1.03453484288013,0.300886196727425,NA,NA
"16.31","all","4 yr.","mnwk","with","9+","Male","LPM","policyTRUE:age_grp20-24",-1.62765554112454e-08,1.19802691789633e-06,-0.0135861349758536,0.989160166138274,NA,NA
"16.32","all","4 yr.","mnwk","with","9+","Male","LPM","policyTRUE:age_grp25-34",8.01537045678073e-07,1.16778664644266e-06,0.686372847403021,0.492478022301553,NA,NA
"16.33","all","4 yr.","mnwk","with","9+","Male","LPM","policyTRUE:age_grp35-44",1.2805404061221e-06,1.16487351178265e-06,1.09929566873097,0.271639121028239,NA,NA
"16.34","all","4 yr.","mnwk","with","9+","Male","LPM","policyTRUE:age_grp45-54",1.29789530796449e-06,1.16385677916735e-06,1.11516754569495,0.264778630795235,NA,NA
"16.35","all","4 yr.","mnwk","with","9+","Male","LPM","policyTRUE:age_grp55-64",1.49619049253957e-06,1.16387677252601e-06,1.28552311366462,0.198609545106629,NA,NA
"16.36","all","4 yr.","mnwk","with","9+","Male","LPM","policyTRUE:age_grp65-199",1.56247016723699e-06,1.16523530364254e-06,1.34090527668762,0.179951208862315,NA,NA
"17","all","4 yr.","mnwk","no","all","Female","LPM","(Intercept)",-0.000130024324716915,3.30173180727521e-06,-39.3806439488551,0,NA,NA
"17.1","all","4 yr.","mnwk","no","all","Female","LPM","policyTRUE",-8.00002763744103e-06,4.94873118854575e-07,-16.1658157063729,8.78675001607128e-59,NA,NA
"17.2","all","4 yr.","mnwk","no","all","Female","LPM","age_grp16-19",0.000272227142672056,3.70092356954794e-06,73.556542726795,0,NA,NA
"17.3","all","4 yr.","mnwk","no","all","Female","LPM","age_grp20-24",0.000269272878993792,3.37062254798167e-06,79.8881735230284,0,NA,NA
"17.4","all","4 yr.","mnwk","no","all","Female","LPM","age_grp25-34",0.000209788800621179,3.23175240772513e-06,64.9148740849401,0,NA,NA
"17.5","all","4 yr.","mnwk","no","all","Female","LPM","age_grp35-44",0.000191581430600627,3.21986681667482e-06,59.4997996837878,0,NA,NA
"17.6","all","4 yr.","mnwk","no","all","Female","LPM","age_grp45-54",0.000139757611795352,3.20430977658005e-06,43.6155120883832,0,NA,NA
"17.7","all","4 yr.","mnwk","no","all","Female","LPM","age_grp55-64",9.21765283591113e-05,3.20534498073325e-06,28.7571318885074,7.37670037680407e-182,NA,NA
"17.8","all","4 yr.","mnwk","no","all","Female","LPM","age_grp65-199",4.67550052507553e-05,3.20181190850134e-06,14.6026707960618,2.70055761652894e-48,NA,NA
"17.9","all","4 yr.","mnwk","no","all","Female","LPM","curr_pts_grp1-3",0.000434133540868291,1.21921987641389e-06,356.074855132132,0,NA,NA
"17.10","all","4 yr.","mnwk","no","all","Female","LPM","curr_pts_grp4-6",0.000903330230737589,3.43921724850821e-06,262.655763060451,0,NA,NA
"17.11","all","4 yr.","mnwk","no","all","Female","LPM","curr_pts_grp7-9",0.00127387921712229,7.6707829906494e-06,166.068994348443,0,NA,NA
"17.12","all","4 yr.","mnwk","no","all","Female","LPM","curr_pts_grp10-150",0.00174511280346772,1.374998818971e-05,126.917403810841,0,NA,NA
"17.13","all","4 yr.","mnwk","no","all","Female","LPM","month02",5.79684766415733e-05,1.18049611656431e-06,49.1051819893176,0,NA,NA
"17.14","all","4 yr.","mnwk","no","all","Female","LPM","month03",7.72310332119851e-05,1.17075573977795e-06,65.9668200530308,0,NA,NA
"17.15","all","4 yr.","mnwk","no","all","Female","LPM","month04",7.74087853378621e-05,1.18824966765567e-06,65.145219430681,0,NA,NA
"17.16","all","4 yr.","mnwk","no","all","Female","LPM","month05",8.44026779098457e-05,1.18535251446304e-06,71.20470651558,0,NA,NA
"17.17","all","4 yr.","mnwk","no","all","Female","LPM","month06",6.63159577875935e-05,1.17339096811908e-06,56.5165060831312,0,NA,NA
"17.18","all","4 yr.","mnwk","no","all","Female","LPM","month07",4.09750478736538e-05,1.13320796985759e-06,36.1584536674262,2.74034513839316e-286,NA,NA
"17.19","all","4 yr.","mnwk","no","all","Female","LPM","month08",1.95542765682949e-05,1.1046377459382e-06,17.7019811609705,4.04814853781456e-70,NA,NA
"17.20","all","4 yr.","mnwk","no","all","Female","LPM","month09",0.000102663469270885,1.21427030780213e-06,84.547459170528,0,NA,NA
"17.21","all","4 yr.","mnwk","no","all","Female","LPM","month10",9.22469479659276e-05,1.19240276529882e-06,77.3622392118571,0,NA,NA
"17.22","all","4 yr.","mnwk","no","all","Female","LPM","month11",8.68428218532612e-05,1.19433239481379e-06,72.712439376478,0,NA,NA
"17.23","all","4 yr.","mnwk","no","all","Female","LPM","month12",-9.22878291247089e-05,9.58021547247307e-07,-96.3316841775433,0,NA,NA
"17.24","all","4 yr.","mnwk","no","all","Female","LPM","weekdayMonday",0.000132410444178407,8.33181533517641e-07,158.921482116122,0,NA,NA
"17.25","all","4 yr.","mnwk","no","all","Female","LPM","weekdayTuesday",0.000175530392196014,8.73577085848006e-07,200.932917128454,0,NA,NA
"17.26","all","4 yr.","mnwk","no","all","Female","LPM","weekdayWednesday",0.000191501608522667,8.88040582952723e-07,215.645109242561,0,NA,NA
"17.27","all","4 yr.","mnwk","no","all","Female","LPM","weekdayThursday",0.000171146416545455,8.71367701541489e-07,196.411246644429,0,NA,NA
"17.28","all","4 yr.","mnwk","no","all","Female","LPM","weekdayFriday",0.000124311964594894,8.27008604733018e-07,150.315200934366,0,NA,NA
"17.29","all","4 yr.","mnwk","no","all","Female","LPM","weekdaySaturday",2.13801384579818e-05,7.17753167892753e-07,29.7875919109512,5.65655767261167e-195,NA,NA
"18","all","4 yr.","mnwk","with","all","Female","LPM","(Intercept)",-0.000130301017651424,4.72295237764317e-06,-27.5888908531503,1.51252535817143e-167,NA,NA
"18.1","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE",-7.46960103587958e-06,6.3481521676852e-06,-1.17665752782409,0.239332226461833,NA,NA
"18.2","all","4 yr.","mnwk","with","all","Female","LPM","age_grp16-19",0.000268014391098747,5.40771936964719e-06,49.5614459217459,0,NA,NA
"18.3","all","4 yr.","mnwk","with","all","Female","LPM","age_grp20-24",0.000269496844130316,4.92101727406168e-06,54.7644580625257,0,NA,NA
"18.4","all","4 yr.","mnwk","with","all","Female","LPM","age_grp25-34",0.000214677292693532,4.73112452492166e-06,45.3755320881323,0,NA,NA
"18.5","all","4 yr.","mnwk","with","all","Female","LPM","age_grp35-44",0.000191325888864666,4.71082704923188e-06,40.6140762259276,0,NA,NA
"18.6","all","4 yr.","mnwk","with","all","Female","LPM","age_grp45-54",0.000140698725441072,4.69119608717791e-06,29.9920793815533,1.24491083904241e-197,NA,NA
"18.7","all","4 yr.","mnwk","with","all","Female","LPM","age_grp55-64",9.14710200538069e-05,4.69305973850692e-06,19.4907001296574,1.31668386363038e-84,NA,NA
"18.8","all","4 yr.","mnwk","with","all","Female","LPM","age_grp65-199",4.15449671631667e-05,4.68689188086375e-06,8.864076283217,7.71409569913292e-19,NA,NA
"18.9","all","4 yr.","mnwk","with","all","Female","LPM","curr_pts_grp1-3",0.000434147327222158,1.21922584858852e-06,356.084418424004,0,NA,NA
"18.10","all","4 yr.","mnwk","with","all","Female","LPM","curr_pts_grp4-6",0.000903403547403849,3.43925189306107e-06,262.674434875366,0,NA,NA
"18.11","all","4 yr.","mnwk","with","all","Female","LPM","curr_pts_grp7-9",0.00127400271313888,7.67079777249301e-06,166.084773829832,0,NA,NA
"18.12","all","4 yr.","mnwk","with","all","Female","LPM","curr_pts_grp10-150",0.0017453592453984,1.37504025153487e-05,126.931502074224,0,NA,NA
"18.13","all","4 yr.","mnwk","with","all","Female","LPM","month02",5.79690062599404e-05,1.18049564309555e-06,49.105650324919,0,NA,NA
"18.14","all","4 yr.","mnwk","with","all","Female","LPM","month03",7.72312544149637e-05,1.17075465607557e-06,65.9670700553495,0,NA,NA
"18.15","all","4 yr.","mnwk","with","all","Female","LPM","month04",7.74098638864059e-05,1.1882550170854e-06,65.1458338263781,0,NA,NA
"18.16","all","4 yr.","mnwk","with","all","Female","LPM","month05",8.44031171916815e-05,1.18535754277369e-06,71.2047750539312,0,NA,NA
"18.17","all","4 yr.","mnwk","with","all","Female","LPM","month06",6.63158764280366e-05,1.1733934135829e-06,56.5163189603597,0,NA,NA
"18.18","all","4 yr.","mnwk","with","all","Female","LPM","month07",4.09747411693165e-05,1.13321028083506e-06,36.1581092779377,2.77470910221784e-286,NA,NA
"18.19","all","4 yr.","mnwk","with","all","Female","LPM","month08",1.95539047096444e-05,1.10463914850247e-06,17.7016220511043,4.0740462725253e-70,NA,NA
"18.20","all","4 yr.","mnwk","with","all","Female","LPM","month09",0.000102663212083373,1.21427183183228e-06,84.5471412512793,0,NA,NA
"18.21","all","4 yr.","mnwk","with","all","Female","LPM","month10",9.22466851170694e-05,1.19240375669602e-06,77.3619544546487,0,NA,NA
"18.22","all","4 yr.","mnwk","with","all","Female","LPM","month11",8.68426091898305e-05,1.19433204254615e-06,72.7122827624171,0,NA,NA
"18.23","all","4 yr.","mnwk","with","all","Female","LPM","month12",-9.22879652607667e-05,9.58021679404794e-07,-96.3318129899774,0,NA,NA
"18.24","all","4 yr.","mnwk","with","all","Female","LPM","weekdayMonday",0.000132410444170547,8.33181525474692e-07,158.921483640805,0,NA,NA
"18.25","all","4 yr.","mnwk","with","all","Female","LPM","weekdayTuesday",0.000175530357944159,8.73577071621873e-07,200.932881191892,0,NA,NA
"18.26","all","4 yr.","mnwk","with","all","Female","LPM","weekdayWednesday",0.000191501566170817,8.88040566246085e-07,215.645065608129,0,NA,NA
"18.27","all","4 yr.","mnwk","with","all","Female","LPM","weekdayThursday",0.000171146538688238,8.71367742662398e-07,196.411377549177,0,NA,NA
"18.28","all","4 yr.","mnwk","with","all","Female","LPM","weekdayFriday",0.000124312093102472,8.27008601691565e-07,150.315356875616,0,NA,NA
"18.29","all","4 yr.","mnwk","with","all","Female","LPM","weekdaySaturday",2.13801367058748e-05,7.17753157355895e-07,29.7875899071435,5.65689569434794e-195,NA,NA
"18.30","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp16-19",7.8044967688531e-06,7.4125803473534e-06,1.05287179404937,0.292399754972888,NA,NA
"18.31","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp20-24",-4.4199212493542e-07,6.76506089043653e-06,-0.0653345375738222,0.947907644073353,NA,NA
"18.32","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp25-34",-9.58548868243632e-06,6.48300426998581e-06,-1.47855658939082,0.139258862210564,NA,NA
"18.33","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp35-44",5.31255321124336e-07,6.4579157291897e-06,0.0822642077416818,0.934436616005396,NA,NA
"18.34","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp45-54",-1.83084320548594e-06,6.42408583383507e-06,-0.284996691022254,0.775646677045797,NA,NA
"18.35","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp55-64",1.33860135351302e-06,6.42439523021898e-06,0.208362235750461,0.834946140704327,NA,NA
"18.36","all","4 yr.","mnwk","with","all","Female","LPM","policyTRUE:age_grp65-199",9.7269165832884e-06,6.41616917880697e-06,1.51600064029126,0.129519190575175,NA,NA
"19","all","4 yr.","mnwk","no","1","Female","LPM","(Intercept)",-2.08450516881227e-05,6.46803001843758e-07,-32.2278214985126,7.19684141807768e-228,NA,NA
"19.1","all","4 yr.","mnwk","no","1","Female","LPM","policyTRUE",5.17358773715102e-06,1.49962542409824e-07,34.4991999602969,8.24680725146231e-261,NA,NA
"19.2","all","4 yr.","mnwk","no","1","Female","LPM","age_grp16-19",3.57383656948669e-05,8.62719723427768e-07,41.4252331601634,0,NA,NA
"19.3","all","4 yr.","mnwk","no","1","Female","LPM","age_grp20-24",2.72445570936923e-05,6.78337309822939e-07,40.1637307858,0,NA,NA
"19.4","all","4 yr.","mnwk","no","1","Female","LPM","age_grp25-34",2.31362015687785e-05,6.16386192114537e-07,37.5352366174993,2.45358241349756e-308,NA,NA
"19.5","all","4 yr.","mnwk","no","1","Female","LPM","age_grp35-44",2.06681773990711e-05,6.09981390395049e-07,33.8832917274502,1.17424189509102e-251,NA,NA
"19.6","all","4 yr.","mnwk","no","1","Female","LPM","age_grp45-54",1.63831285678914e-05,6.02902790623766e-07,27.1737481111032,1.32727893847875e-162,NA,NA
"19.7","all","4 yr.","mnwk","no","1","Female","LPM","age_grp55-64",1.2180108202461e-05,6.03815060792632e-07,20.1719185117246,1.72805114084164e-90,NA,NA
"19.8","all","4 yr.","mnwk","no","1","Female","LPM","age_grp65-199",7.48195974657519e-06,6.01776486331595e-07,12.4331207957042,1.72756064672008e-35,NA,NA
"19.9","all","4 yr.","mnwk","no","1","Female","LPM","curr_pts_grp1-3",3.85104701411276e-05,3.686187341109e-07,104.472362843994,0,NA,NA
"19.10","all","4 yr.","mnwk","no","1","Female","LPM","curr_pts_grp4-6",6.82939091932584e-05,9.7219186193404e-07,70.2473574067954,0,NA,NA
"19.11","all","4 yr.","mnwk","no","1","Female","LPM","curr_pts_grp7-9",9.52698672637811e-05,2.14549959820683e-06,44.4045141483157,0,NA,NA
"19.12","all","4 yr.","mnwk","no","1","Female","LPM","curr_pts_grp10-150",0.000166542384997612,4.25979587635472e-06,39.0963299255853,0,NA,NA
"19.13","all","4 yr.","mnwk","no","1","Female","LPM","month02",6.36711164422319e-06,3.51727320976203e-07,18.1024084980136,3.05034984986744e-73,NA,NA
"19.14","all","4 yr.","mnwk","no","1","Female","LPM","month03",9.47943195836559e-06,3.54054753242814e-07,26.7739152533408,6.50516026409357e-158,NA,NA
"19.15","all","4 yr.","mnwk","no","1","Female","LPM","month04",7.40687795863111e-06,3.51300043201426e-07,21.0841931334014,1.11093115806488e-98,NA,NA
"19.16","all","4 yr.","mnwk","no","1","Female","LPM","month05",9.29475419800244e-06,3.55396947047727e-07,26.1531627528422,9.07203758103828e-151,NA,NA
"19.17","all","4 yr.","mnwk","no","1","Female","LPM","month06",8.37278884056069e-06,3.54708479332243e-07,23.6047045064243,3.44844296786135e-123,NA,NA
"19.18","all","4 yr.","mnwk","no","1","Female","LPM","month07",4.28666674524984e-06,3.35305513344774e-07,12.7843610517735,2.00504135597811e-37,NA,NA
"19.19","all","4 yr.","mnwk","no","1","Female","LPM","month08",3.78130837210298e-06,3.32344288449347e-07,11.377684237469,5.40150762071505e-30,NA,NA
"19.20","all","4 yr.","mnwk","no","1","Female","LPM","month09",1.6071439788222e-05,3.83445876508416e-07,41.913189768959,0,NA,NA
